office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. Representative,,Over Votes,,county,Muscatine,13
U.S. Representative,,Under Votes,,county,Muscatine,323
U.S. Representative,,Total,,county,Muscatine,13429
U.S. Representative,,Dave Loebsack,,county,Van Buren,985
U.S. Representative,,Mariannette Miller-Meeks,,county,Van Buren,1773
U.S. Representative,,Jon Tack,,county,Van Buren,53
U.S. Representative,,Gary Sicard,,county,Van Buren,50
U.S. Representative,,Write-in,,county,Van Buren,1
U.S. Representative,,Over Votes,,county,Van Buren,1
U.S. Representative,,Under Votes,,county,Van Buren,71
U.S. Representative,,Total,,county,Van Buren,2934
U.S. Representative,,Dave Loebsack,,county,Wapello,5474
U.S. Representative,,Mariannette Miller-Meeks,,county,Wapello,5825
U.S. Representative,,Jon Tack,,county,Wapello,235
U.S. Representative,,Gary Sicard,,county,Wapello,170
U.S. Representative,,Write-in,,county,Wapello,6
U.S. Representative,,Over Votes,,county,Wapello,4
U.S. Representative,,Under Votes,,county,Wapello,282
U.S. Representative,,Total,,county,Wapello,11996
U.S. Representative,,Dave Loebsack,,county,Washington,3548
U.S. Representative,,Mariannette Miller-Meeks,,county,Washington,4711
U.S. Representative,,Jon Tack,,county,Washington,119
U.S. Representative,,Gary Sicard,,county,Washington,164
U.S. Representative,,Write-in,,county,Washington,2
U.S. Representative,,Over Votes,,county,Washington,8
U.S. Representative,,Under Votes,,county,Washington,319
U.S. Representative,,Total,,county,Washington,8871
U.S. Representative,,Dave Loebsack,,county,Wayne,851
U.S. Representative,,Mariannette Miller-Meeks,,county,Wayne,1325
U.S. Representative,,Jon Tack,,county,Wayne,33
U.S. Representative,,Gary Sicard,,county,Wayne,42
U.S. Representative,,Write-in,,county,Wayne,3
U.S. Representative,,Over Votes,,county,Wayne,1
U.S. Representative,,Under Votes,,county,Wayne,101
U.S. Representative,,Total,,county,Wayne,2356
U.S. Representative,,Dave Loebsack,,county,Grand Totals,115839
U.S. Representative,,Mariannette Miller-Meeks,,county,Grand Totals,104319
U.S. Representative,,Jon Tack,,county,Grand Totals,2463
U.S. Representative,,Gary Sicard,,county,Grand Totals,4356
U.S. Representative,,Write-in,,county,Grand Totals,198
U.S. Representative,,Over Votes,,county,Grand Totals,103
U.S. Representative,,Under Votes,,county,Grand Totals,5979
U.S. Representative,,Total,,county,Grand Totals,233257
U.S. Representative,3,Leonard L. Boswell,,county,Benton,4123
U.S. Representative,3,Brad Zaun,,county,Benton,5450
U.S. Representative,3,Rebecca Williamson,,county,Benton,288
U.S. Representative,3,Write-in,,county,Benton,5
U.S. Representative,3,Over Votes,,county,Benton,0
U.S. Representative,3,Under Votes,,county,Benton,225
U.S. Representative,3,Total,,county,Benton,10091
U.S. Representative,3,Leonard L. Boswell,,county,Grundy,1809
U.S. Representative,3,Brad Zaun,,county,Grundy,3239
U.S. Representative,3,Rebecca Williamson,,county,Grundy,124
U.S. Representative,3,Write-in,,county,Grundy,12
U.S. Representative,3,Over Votes,,county,Grundy,25
U.S. Representative,3,Under Votes,,county,Grundy,121
U.S. Representative,3,Total,,county,Grundy,5330
U.S. Representative,3,Leonard L. Boswell,,county,Iowa,2638
U.S. Representative,3,Brad Zaun,,county,Iowa,3588
U.S. Representative,3,Rebecca Williamson,,county,Iowa,176
U.S. Representative,3,Write-in,,county,Iowa,4
U.S. Representative,3,Over Votes,,county,Iowa,4
U.S. Representative,3,Under Votes,,county,Iowa,208
U.S. Representative,3,Total,,county,Iowa,6618
U.S. Representative,3,Leonard L. Boswell,,county,Jasper,7669
U.S. Representative,3,Brad Zaun,,county,Jasper,6695
U.S. Representative,3,Rebecca Williamson,,county,Jasper,446
U.S. Representative,3,Write-in,,county,Jasper,25
U.S. Representative,3,Over Votes,,county,Jasper,4
U.S. Representative,3,Under Votes,,county,Jasper,273
U.S. Representative,3,Total,,county,Jasper,15112
U.S. Representative,3,Leonard L. Boswell,,county,Keokuk,1596
U.S. Representative,3,Brad Zaun,,county,Keokuk,2073
U.S. Representative,3,Rebecca Williamson,,county,Keokuk,124
U.S. Representative,3,Write-in,,county,Keokuk,4
U.S. Representative,3,Over Votes,,county,Keokuk,1
U.S. Representative,3,Under Votes,,county,Keokuk,166
U.S. Representative,3,Total,,county,Keokuk,3964
U.S. Representative,3,Leonard L. Boswell,,county,Lucas,1645
U.S. Representative,3,Brad Zaun,,county,Lucas,1697
U.S. Representative,3,Rebecca Williamson,,county,Lucas,150
U.S. Representative,3,Write-in,,county,Lucas,2
U.S. Representative,3,Over Votes,,county,Lucas,0
U.S. Representative,3,Under Votes,,county,Lucas,127
U.S. Representative,3,Total,,county,Lucas,3621
U.S. Representative,3,Leonard L. Boswell,,county,Mahaska,3396
U.S. Representative,3,Brad Zaun,,county,Mahaska,4663
U.S. Representative,3,Rebecca Williamson,,county,Mahaska,273
U.S. Representative,3,Write-in,,county,Mahaska,7
U.S. Representative,3,Over Votes,,county,Mahaska,0
U.S. Representative,3,Under Votes,,county,Mahaska,166
U.S. Representative,3,Total,,county,Mahaska,8505
U.S. Representative,3,Leonard L. Boswell,,county,Marion,5407
U.S. Representative,3,Brad Zaun,,county,Marion,7030
U.S. Representative,3,Rebecca Williamson,,county,Marion,479
U.S. Representative,3,Write-in,,county,Marion,14
U.S. Representative,3,Over Votes,,county,Marion,1
U.S. Representative,3,Under Votes,,county,Marion,195
U.S. Representative,3,Total,,county,Marion,13126
U.S. Representative,3,Leonard L. Boswell,,county,Monroe,1374
U.S. Representative,3,Brad Zaun,,county,Monroe,1383
U.S. Representative,3,Rebecca Williamson,,county,Monroe,108
U.S. Representative,3,Write-in,,county,Monroe,3
U.S. Representative,3,Over Votes,,county,Monroe,0
U.S. Representative,3,Under Votes,,county,Monroe,63
U.S. Representative,3,Total,,county,Monroe,2931
U.S. Representative,3,Leonard L. Boswell,,county,Polk,85545
U.S. Representative,3,Brad Zaun,,county,Polk,69809
U.S. Representative,3,Rebecca Williamson,,county,Polk,3558
U.S. Representative,3,Write-in,,county,Polk,335
U.S. Representative,3,Over Votes,,county,Polk,48
U.S. Representative,3,Under Votes,,county,Polk,2863
U.S. Representative,3,Total,,county,Polk,162158
U.S. Representative,3,Leonard L. Boswell,,county,Poweshiek,3984
U.S. Representative,3,Brad Zaun,,county,Poweshiek,3091
U.S. Representative,3,Rebecca Williamson,,county,Poweshiek,323
U.S. Representative,3,Write-in,,county,Poweshiek,6
U.S. Representative,3,Over Votes,,county,Poweshiek,0
U.S. Representative,3,Under Votes,,county,Poweshiek,149
U.S. Representative,3,Total,,county,Poweshiek,7553
U.S. Representative,3,Leonard L. Boswell,,county,Tama,2961
U.S. Representative,3,Brad Zaun,,county,Tama,3207
U.S. Representative,3,Rebecca Williamson,,county,Tama,209
U.S. Representative,3,Write-in,,county,Tama,9
U.S. Representative,3,Over Votes,,county,Tama,3
U.S. Representative,3,Under Votes,,county,Tama,172
U.S. Representative,3,Total,,county,Tama,6561
U.S. Representative,3,Leonard L. Boswell,,county,Grand Totals,122147
U.S. Representative,3,Brad Zaun,,county,Grand Totals,111925
U.S. Representative,3,Rebecca Williamson,,county,Grand Totals,6258
U.S. Representative,3,Write-in,,county,Grand Totals,426
U.S. Representative,3,Over Votes,,county,Grand Totals,86
U.S. Representative,3,Under Votes,,county,Grand Totals,4728
U.S. Representative,3,Total,,county,Grand Totals,245570
U.S. Representative,4,Bill Maske,,county,Allamakee,1619
U.S. Representative,4,Tom Latham,,county,Allamakee,3306
U.S. Representative,4,Dan Lensing,,county,Allamakee,233
U.S. Representative,4,Write-in,,county,Allamakee,0
U.S. Representative,4,Over Votes,,county,Allamakee,1
U.S. Representative,4,Under Votes,,county,Allamakee,235
U.S. Representative,4,Total,,county,Allamakee,5394
U.S. Representative,4,Bill Maske,,county,Boone,3497
U.S. Representative,4,Tom Latham,,county,Boone,6933
U.S. Representative,4,Dan Lensing,,county,Boone,189
U.S. Representative,4,Write-in,,county,Boone,4
U.S. Representative,4,Over Votes,,county,Boone,1
U.S. Representative,4,Under Votes,,county,Boone,266
U.S. Representative,4,Total,,county,Boone,10890
U.S. Representative,4,Bill Maske,,county,Calhoun,972
U.S. Representative,4,Tom Latham,,county,Calhoun,2926
U.S. Representative,4,Dan Lensing,,county,Calhoun,70
U.S. Representative,4,Write-in,,county,Calhoun,0
U.S. Representative,4,Over Votes,,county,Calhoun,2
U.S. Representative,4,Under Votes,,county,Calhoun,103
U.S. Representative,4,Total,,county,Calhoun,4073
U.S. Representative,4,Bill Maske,,county,Cerro Gordo,6458
U.S. Representative,4,Tom Latham,,county,Cerro Gordo,10388
U.S. Representative,4,Dan Lensing,,county,Cerro Gordo,403
U.S. Representative,4,Write-in,,county,Cerro Gordo,12
U.S. Representative,4,Over Votes,,county,Cerro Gordo,3
U.S. Representative,4,Under Votes,,county,Cerro Gordo,228
U.S. Representative,4,Total,,county,Cerro Gordo,17492
U.S. Representative,4,Bill Maske,,county,Chickasaw,1661
U.S. Representative,4,Tom Latham,,county,Chickasaw,2924
U.S. Representative,4,Dan Lensing,,county,Chickasaw,263
U.S. Representative,4,Write-in,,county,Chickasaw,2
U.S. Representative,4,Over Votes,,county,Chickasaw,2
U.S. Representative,4,Under Votes,,county,Chickasaw,170
U.S. Representative,4,Total,,county,Chickasaw,5022
U.S. Representative,4,Bill Maske,,county,Dallas,6986
U.S. Representative,4,Tom Latham,,county,Dallas,17609
U.S. Representative,4,Dan Lensing,,county,Dallas,510
U.S. Representative,4,Write-in,,county,Dallas,20
U.S. Representative,4,Over Votes,,county,Dallas,3
U.S. Representative,4,Under Votes,,county,Dallas,601
U.S. Representative,4,Total,,county,Dallas,25729
U.S. Representative,4,Bill Maske,,county,Emmet,1091
U.S. Representative,4,Tom Latham,,county,Emmet,2301
U.S. Representative,4,Dan Lensing,,county,Emmet,109
U.S. Representative,4,Write-in,,county,Emmet,2
U.S. Representative,4,Over Votes,,county,Emmet,1
U.S. Representative,4,Under Votes,,county,Emmet,128
U.S. Representative,4,Total,,county,Emmet,3632
U.S. Representative,4,Bill Maske,,county,Floyd,2049
U.S. Representative,4,Tom Latham,,county,Floyd,3785
U.S. Representative,4,Dan Lensing,,county,Floyd,160
U.S. Representative,4,Write-in,,county,Floyd,1
U.S. Representative,4,Over Votes,,county,Floyd,1
U.S. Representative,4,Under Votes,,county,Floyd,151
U.S. Representative,4,Total,,county,Floyd,6147
U.S. Representative,4,Bill Maske,,county,Franklin,930
U.S. Representative,4,Tom Latham,,county,Franklin,2799
U.S. Representative,4,Dan Lensing,,county,Franklin,82
U.S. Representative,4,Write-in,,county,Franklin,3
U.S. Representative,4,Over Votes,,county,Franklin,1
U.S. Representative,4,Under Votes,,county,Franklin,63
U.S. Representative,4,Total,,county,Franklin,3878
U.S. Representative,4,Bill Maske,,county,Greene,1054
U.S. Representative,4,Tom Latham,,county,Greene,2605
U.S. Representative,4,Dan Lensing,,county,Greene,70
U.S. Representative,4,Write-in,,county,Greene,1
U.S. Representative,4,Over Votes,,county,Greene,0
U.S. Representative,4,Under Votes,,county,Greene,111
U.S. Representative,4,Total,,county,Greene,3841
U.S. Representative,4,Bill Maske,,county,Hamilton,1698
U.S. Representative,4,Tom Latham,,county,Hamilton,4338
U.S. Representative,4,Dan Lensing,,county,Hamilton,93
U.S. Representative,4,Write-in,,county,Hamilton,1
U.S. Representative,4,Over Votes,,county,Hamilton,1
U.S. Representative,4,Under Votes,,county,Hamilton,167
U.S. Representative,4,Total,,county,Hamilton,6298
U.S. Representative,4,Bill Maske,,county,Hancock,1078
U.S. Representative,4,Tom Latham,,county,Hancock,3390
U.S. Representative,4,Dan Lensing,,county,Hancock,150
U.S. Representative,4,Write-in,,county,Hancock,3
U.S. Representative,4,Over Votes,,county,Hancock,0
U.S. Representative,4,Under Votes,,county,Hancock,104
U.S. Representative,4,Total,,county,Hancock,4725
U.S. Representative,4,Bill Maske,,county,Hardin,1655
U.S. Representative,4,Tom Latham,,county,Hardin,4758
U.S. Representative,4,Dan Lensing,,county,Hardin,158
U.S. Representative,4,Write-in,,county,Hardin,0
U.S. Representative,4,Over Votes,,county,Hardin,1
U.S. Representative,4,Under Votes,,county,Hardin,153
U.S. Representative,4,Total,,county,Hardin,6725
U.S. Representative,4,Bill Maske,,county,Howard,1311
U.S. Representative,4,Tom Latham,,county,Howard,1910
U.S. Representative,4,Dan Lensing,,county,Howard,129
U.S. Representative,4,Write-in,,county,Howard,1
U.S. Representative,4,Over Votes,,county,Howard,1
U.S. Representative,4,Under Votes,,county,Howard,118
U.S. Representative,4,Total,,county,Howard,3470
U.S. Representative,4,Bill Maske,,county,Humboldt,815
U.S. Representative,4,Tom Latham,,county,Humboldt,3021
U.S. Representative,4,Dan Lensing,,county,Humboldt,72
U.S. Representative,4,Write-in,,county,Humboldt,2
U.S. Representative,4,Over Votes,,county,Humboldt,1
U.S. Representative,4,Under Votes,,county,Humboldt,71
U.S. Representative,4,Total,,county,Humboldt,3982
U.S. Representative,4,Bill Maske,,county,Kossuth,2081
U.S. Representative,4,Tom Latham,,county,Kossuth,4456
U.S. Representative,4,Dan Lensing,,county,Kossuth,175
U.S. Representative,4,Write-in,,county,Kossuth,3
U.S. Representative,4,Over Votes,,county,Kossuth,2
U.S. Representative,4,Under Votes,,county,Kossuth,124
U.S. Representative,4,Total,,county,Kossuth,6841
U.S. Representative,4,Bill Maske,,county,Madison,1941
U.S. Representative,4,Tom Latham,,county,Madison,4576
U.S. Representative,4,Dan Lensing,,county,Madison,144
U.S. Representative,4,Write-in,,county,Madison,3
U.S. Representative,4,Over Votes,,county,Madison,0
U.S. Representative,4,Under Votes,,county,Madison,207
U.S. Representative,4,Total,,county,Madison,6871
U.S. Representative,4,Bill Maske,,county,Marshall,4864
U.S. Representative,4,Tom Latham,,county,Marshall,8935
U.S. Representative,4,Dan Lensing,,county,Marshall,352
U.S. Representative,4,Write-in,,county,Marshall,13
U.S. Representative,4,Over Votes,,county,Marshall,6
U.S. Representative,4,Under Votes,,county,Marshall,280
U.S. Representative,4,Total,,county,Marshall,14450
U.S. Representative,4,Bill Maske,,county,Mitchell,1305
U.S. Representative,4,Tom Latham,,county,Mitchell,3072
U.S. Representative,4,Dan Lensing,,county,Mitchell,72
U.S. Representative,4,Write-in,,county,Mitchell,2
U.S. Representative,4,Over Votes,,county,Mitchell,0
U.S. Representative,4,Under Votes,,county,Mitchell,110
U.S. Representative,4,Total,,county,Mitchell,4561
U.S. Representative,4,Bill Maske,,county,Palo Alto,1253
U.S. Representative,4,Tom Latham,,county,Palo Alto,2500
U.S. Representative,4,Dan Lensing,,county,Palo Alto,82
U.S. Representative,4,Write-in,,county,Palo Alto,1
U.S. Representative,4,Over Votes,,county,Palo Alto,0
U.S. Representative,4,Under Votes,,county,Palo Alto,150
U.S. Representative,4,Total,,county,Palo Alto,3986
U.S. Representative,4,Bill Maske,,county,Pocahontas,671
U.S. Representative,4,Tom Latham,,county,Pocahontas,2266
U.S. Representative,4,Dan Lensing,,county,Pocahontas,58
U.S. Representative,4,Write-in,,county,Pocahontas,0
U.S. Representative,4,Over Votes,,county,Pocahontas,1
U.S. Representative,4,Under Votes,,county,Pocahontas,82
U.S. Representative,4,Total,,county,Pocahontas,3078
U.S. Representative,4,Bill Maske,,county,Story,12351
U.S. Representative,4,Tom Latham,,county,Story,18921
U.S. Representative,4,Dan Lensing,,county,Story,469
U.S. Representative,4,Write-in,,county,Story,30
U.S. Representative,4,Over Votes,,county,Story,1
U.S. Representative,4,Under Votes,,county,Story,900
U.S. Representative,4,Total,,county,Story,32672
U.S. Representative,4,Bill Maske,,county,Warren,6705
U.S. Representative,4,Tom Latham,,county,Warren,12793
U.S. Representative,4,Dan Lensing,,county,Warren,341
U.S. Representative,4,Write-in,,county,Warren,13
U.S. Representative,4,Over Votes,,county,Warren,2
U.S. Representative,4,Under Votes,,county,Warren,527
U.S. Representative,4,Total,,county,Warren,20381
U.S. Representative,4,Bill Maske,,county,Webster,3913
U.S. Representative,4,Tom Latham,,county,Webster,8863
U.S. Representative,4,Dan Lensing,,county,Webster,246
U.S. Representative,4,Write-in,,county,Webster,6
U.S. Representative,4,Over Votes,,county,Webster,0
U.S. Representative,4,Under Votes,,county,Webster,235
U.S. Representative,4,Total,,county,Webster,13263
U.S. Representative,4,Bill Maske,,county,Winnebago,1249
U.S. Representative,4,Tom Latham,,county,Winnebago,3033
U.S. Representative,4,Dan Lensing,,county,Winnebago,80
U.S. Representative,4,Write-in,,county,Winnebago,2
U.S. Representative,4,Over Votes,,county,Winnebago,0
U.S. Representative,4,Under Votes,,county,Winnebago,107
U.S. Representative,4,Total,,county,Winnebago,4471
U.S. Representative,4,Bill Maske,,county,Winneshiek,2820
U.S. Representative,4,Tom Latham,,county,Winneshiek,4582
U.S. Representative,4,Dan Lensing,,county,Winneshiek,645
U.S. Representative,4,Write-in,,county,Winneshiek,3
U.S. Representative,4,Over Votes,,county,Winneshiek,1
U.S. Representative,4,Under Votes,,county,Winneshiek,256
U.S. Representative,4,Total,,county,Winneshiek,8307
U.S. Representative,4,Bill Maske,,county,Worth,1105
U.S. Representative,4,Tom Latham,,county,Worth,1995
U.S. Representative,4,Dan Lensing,,county,Worth,73
U.S. Representative,4,Write-in,,county,Worth,1
U.S. Representative,4,Over Votes,,county,Worth,0
U.S. Representative,4,Under Votes,,county,Worth,51
U.S. Representative,4,Total,,county,Worth,3225
