office,district,candidate,party,reporting_level,jurisdiction,votes
State Representative,003,Write-In Votes,Republican,county,SIOUX,0
State Representative,003,Totals,Republican,county,SIOUX,1608
State Representative,003,Ralph F. Klemme,Republican,racewide,Totals,2992
State Representative,003,Write-In Votes,Republican,racewide,Totals,0
State Representative,003,Totals,Republican,racewide,Totals,2992
State Representative,004,Write-In Votes,Democrat,county,LYON,1
State Representative,004,Totals,Democrat,county,LYON,
State Representative,004,Write-In Votes,Democrat,county,SIOUX,0
State Representative,004,Totals,Democrat,county,SIOUX,
State Representative,004,Write-In Votes,Democrat,racewide,Totals,1
State Representative,004,Totals,Democrat,racewide,Totals,
State Representative,004,Write-In Votes,Iowa Green Party,county,LYON,0
State Representative,004,Totals,Iowa Green Party,county,LYON,
State Representative,004,Write-In Votes,Iowa Green Party,county,SIOUX,0
State Representative,004,Totals,Iowa Green Party,county,SIOUX,
State Representative,004,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,004,Totals,Iowa Green Party,racewide,Totals,
State Representative,004,Dwayne Arlan Alons,Republican,county,LYON,1620
State Representative,004,Write-In Votes,Republican,county,LYON,4
State Representative,004,Totals,Republican,county,LYON,1624
State Representative,004,Dwayne Arlan Alons,Republican,county,SIOUX,3609
State Representative,004,Write-In Votes,Republican,county,SIOUX,0
State Representative,004,Totals,Republican,county,SIOUX,3609
State Representative,004,Dwayne Arlan Alons,Republican,racewide,Totals,5229
State Representative,004,Write-In Votes,Republican,racewide,Totals,4
State Representative,004,Totals,Republican,racewide,Totals,5233
State Representative,005,Write-In Votes,Democrat,county,CLAY,0
State Representative,005,Totals,Democrat,county,CLAY,
State Representative,005,Write-In Votes,Democrat,county,O'BRIEN,8
State Representative,005,Totals,Democrat,county,O'BRIEN,
State Representative,005,Write-In Votes,Democrat,county,OSCEOLA,1
State Representative,005,Totals,Democrat,county,OSCEOLA,
State Representative,005,Write-In Votes,Democrat,county,SIOUX,0
State Representative,005,Totals,Democrat,county,SIOUX,
State Representative,005,Write-In Votes,Democrat,racewide,Totals,9
State Representative,005,Totals,Democrat,racewide,Totals,
State Representative,005,Write-In Votes,Iowa Green Party,county,CLAY,0
State Representative,005,Totals,Iowa Green Party,county,CLAY,
State Representative,005,Write-In Votes,Iowa Green Party,county,O'BRIEN,0
State Representative,005,Totals,Iowa Green Party,county,O'BRIEN,
State Representative,005,Write-In Votes,Iowa Green Party,county,OSCEOLA,0
State Representative,005,Totals,Iowa Green Party,county,OSCEOLA,
State Representative,005,Write-In Votes,Iowa Green Party,county,SIOUX,0
State Representative,005,Totals,Iowa Green Party,county,SIOUX,
State Representative,005,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,005,Totals,Iowa Green Party,racewide,Totals,
State Representative,005,Royd E. Chambers,Republican,county,CLAY,104
State Representative,005,Ronald D. Sterler,Republican,county,CLAY,151
State Representative,005,Write-In Votes,Republican,county,CLAY,0
State Representative,005,Totals,Republican,county,CLAY,255
State Representative,005,Royd E. Chambers,Republican,county,O'BRIEN,1516
State Representative,005,Ronald D. Sterler,Republican,county,O'BRIEN,854
State Representative,005,Write-In Votes,Republican,county,O'BRIEN,0
State Representative,005,Totals,Republican,county,O'BRIEN,2370
State Representative,005,Royd E. Chambers,Republican,county,OSCEOLA,392
State Representative,005,Ronald D. Sterler,Republican,county,OSCEOLA,570
State Representative,005,Write-In Votes,Republican,county,OSCEOLA,0
State Representative,005,Totals,Republican,county,OSCEOLA,962
State Representative,005,Royd E. Chambers,Republican,county,SIOUX,218
State Representative,005,Ronald D. Sterler,Republican,county,SIOUX,224
State Representative,005,Write-In Votes,Republican,county,SIOUX,0
State Representative,005,Totals,Republican,county,SIOUX,442
State Representative,005,Royd E. Chambers,Republican,racewide,Totals,2230
State Representative,005,Ronald D. Sterler,Republican,racewide,Totals,1799
State Representative,005,Write-In Votes,Republican,racewide,Totals,0
State Representative,005,Totals,Republican,racewide,Totals,4029
State Representative,006,Greg Stevens,Democratic,county,CLAY,108
State Representative,006,Write-In Votes,Democratic,county,CLAY,0
State Representative,006,Totals,Democratic,county,CLAY,108
State Representative,006,Greg Stevens,Democratic,county,DICKINSON,812
State Representative,006,Write-In Votes,Democratic,county,DICKINSON,5
State Representative,006,Totals,Democratic,county,DICKINSON,817
State Representative,006,Greg Stevens,Democratic,racewide,Totals,920
State Representative,006,Write-In Votes,Democratic,racewide,Totals,5
State Representative,006,Totals,Democratic,racewide,Totals,925
State Representative,006,Write-In Votes,Iowa Green Party,county,CLAY,0
State Representative,006,Totals,Iowa Green Party,county,CLAY,
State Representative,006,Write-In Votes,Iowa Green Party,county,DICKINSON,0
State Representative,006,Totals,Iowa Green Party,county,DICKINSON,
State Representative,006,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,006,Totals,Iowa Green Party,racewide,Totals,
State Representative,006,Write-In Votes,Republican,county,CLAY,8
State Representative,006,Totals,Republican,county,CLAY,
State Representative,006,Write-In Votes,Republican,county,DICKINSON,20
State Representative,006,Totals,Republican,county,DICKINSON,
State Representative,006,Write-In Votes,Republican,racewide,Totals,28
State Representative,006,Totals,Republican,racewide,Totals,
State Representative,007,Marcella R. Frevert,Democratic,county,EMMET,134
State Representative,007,Write-In Votes,Democratic,county,EMMET,0
State Representative,007,Totals,Democratic,county,EMMET,134
State Representative,007,Marcella R. Frevert,Democratic,county,KOSSUTH,417
State Representative,007,Write-In Votes,Democratic,county,KOSSUTH,4
State Representative,007,Totals,Democratic,county,KOSSUTH,421
State Representative,007,Marcella R. Frevert,Democratic,county,PALO ALTO,599
State Representative,007,Write-In Votes,Democratic,county,PALO ALTO,0
State Representative,007,Totals,Democratic,county,PALO ALTO,599
State Representative,007,Marcella R. Frevert,Democratic,racewide,Totals,1150
State Representative,007,Write-In Votes,Democratic,racewide,Totals,4
State Representative,007,Totals,Democratic,racewide,Totals,1154
State Representative,007,Write-In Votes,Iowa Green Party,county,EMMET,0
State Representative,007,Totals,Iowa Green Party,county,EMMET,
State Representative,007,Write-In Votes,Iowa Green Party,county,KOSSUTH,1
State Representative,007,Totals,Iowa Green Party,county,KOSSUTH,
State Representative,007,Write-In Votes,Iowa Green Party,county,PALO ALTO,0
State Representative,007,Totals,Iowa Green Party,county,PALO ALTO,
State Representative,007,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Representative,007,Totals,Iowa Green Party,racewide,Totals,
State Representative,007,Write-In Votes,Republican,county,EMMET,1
State Representative,007,Totals,Republican,county,EMMET,
State Representative,007,Write-In Votes,Republican,county,KOSSUTH,6
State Representative,007,Totals,Republican,county,KOSSUTH,
State Representative,007,Write-In Votes,Republican,county,PALO ALTO,0
State Representative,007,Totals,Republican,county,PALO ALTO,
State Representative,007,Write-In Votes,Republican,racewide,Totals,7
State Representative,007,Totals,Republican,racewide,Totals,
State Representative,008,Dolores M. Mertz,Democratic,county,HUMBOLDT,151
State Representative,008,Write-In Votes,Democratic,county,HUMBOLDT,1
State Representative,008,Totals,Democratic,county,HUMBOLDT,152
State Representative,008,Dolores M. Mertz,Democratic,county,KOSSUTH,892
State Representative,008,Write-In Votes,Democratic,county,KOSSUTH,6
State Representative,008,Totals,Democratic,county,KOSSUTH,898
State Representative,008,Dolores M. Mertz,Democratic,county,POCAHONTAS,119
State Representative,008,Write-In Votes,Democratic,county,POCAHONTAS,1
State Representative,008,Totals,Democratic,county,POCAHONTAS,120
State Representative,008,Dolores M. Mertz,Democratic,county,WEBSTER,144
State Representative,008,Write-In Votes,Democratic,county,WEBSTER,0
State Representative,008,Totals,Democratic,county,WEBSTER,144
State Representative,008,Dolores M. Mertz,Democratic,racewide,Totals,1306
State Representative,008,Write-In Votes,Democratic,racewide,Totals,8
State Representative,008,Totals,Democratic,racewide,Totals,1314
State Representative,008,Write-In Votes,Iowa Green Party,county,HUMBOLDT,0
State Representative,008,Totals,Iowa Green Party,county,HUMBOLDT,
State Representative,008,Write-In Votes,Iowa Green Party,county,KOSSUTH,0
State Representative,008,Totals,Iowa Green Party,county,KOSSUTH,
State Representative,008,Write-In Votes,Iowa Green Party,county,POCAHONTAS,0
State Representative,008,Totals,Iowa Green Party,county,POCAHONTAS,
State Representative,008,Write-In Votes,Iowa Green Party,county,WEBSTER,0
State Representative,008,Totals,Iowa Green Party,county,WEBSTER,
State Representative,008,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,008,Totals,Iowa Green Party,racewide,Totals,
State Representative,008,Gary L. Meier,Republican,county,HUMBOLDT,610
State Representative,008,Write-In Votes,Republican,county,HUMBOLDT,7
State Representative,008,Totals,Republican,county,HUMBOLDT,617
State Representative,008,Gary L. Meier,Republican,county,KOSSUTH,370
State Representative,008,Write-In Votes,Republican,county,KOSSUTH,1
State Representative,008,Totals,Republican,county,KOSSUTH,371
State Representative,008,Gary L. Meier,Republican,county,POCAHONTAS,357
State Representative,008,Write-In Votes,Republican,county,POCAHONTAS,0
State Representative,008,Totals,Republican,county,POCAHONTAS,357
State Representative,008,Gary L. Meier,Republican,county,WEBSTER,54
State Representative,008,Write-In Votes,Republican,county,WEBSTER,0
State Representative,008,Totals,Republican,county,WEBSTER,54
State Representative,008,Gary L. Meier,Republican,racewide,Totals,1391
State Representative,008,Write-In Votes,Republican,racewide,Totals,8
State Representative,008,Totals,Republican,racewide,Totals,1399
State Representative,009,Sidney G. Baker,Democratic,county,FRANKLIN,0
State Representative,009,Write-In Votes,Democratic,county,FRANKLIN,0
State Representative,009,Totals,Democratic,county,FRANKLIN,0
State Representative,009,Sidney G. Baker,Democratic,county,HAMILTON,230
State Representative,009,Write-In Votes,Democratic,county,HAMILTON,0
State Representative,009,Totals,Democratic,county,HAMILTON,230
State Representative,009,Sidney G. Baker,Democratic,county,WEBSTER,43
State Representative,009,Write-In Votes,Democratic,county,WEBSTER,0
State Representative,009,Totals,Democratic,county,WEBSTER,43
State Representative,009,Sidney G. Baker,Democratic,county,WRIGHT,179
State Representative,009,Write-In Votes,Democratic,county,WRIGHT,0
State Representative,009,Totals,Democratic,county,WRIGHT,179
State Representative,009,Sidney G. Baker,Democratic,racewide,Totals,452
State Representative,009,Write-In Votes,Democratic,racewide,Totals,0
State Representative,009,Totals,Democratic,racewide,Totals,452
State Representative,009,Write-In Votes,Iowa Green Party,county,FRANKLIN,0
State Representative,009,Totals,Iowa Green Party,county,FRANKLIN,
State Representative,009,Write-In Votes,Iowa Green Party,county,HAMILTON,0
State Representative,009,Totals,Iowa Green Party,county,HAMILTON,
State Representative,009,Write-In Votes,Iowa Green Party,county,WEBSTER,0
State Representative,009,Totals,Iowa Green Party,county,WEBSTER,
State Representative,009,Write-In Votes,Iowa Green Party,county,WRIGHT,0
State Representative,009,Totals,Iowa Green Party,county,WRIGHT,
State Representative,009,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,009,Totals,Iowa Green Party,racewide,Totals,
State Representative,009,George S. Eichhorn,Republican,county,FRANKLIN,5
State Representative,009,Write-In Votes,Republican,county,FRANKLIN,0
State Representative,009,Totals,Republican,county,FRANKLIN,5
State Representative,009,George S. Eichhorn,Republican,county,HAMILTON,854
State Representative,009,Write-In Votes,Republican,county,HAMILTON,1
State Representative,009,Totals,Republican,county,HAMILTON,855
State Representative,009,George S. Eichhorn,Republican,county,WEBSTER,85
State Representative,009,Write-In Votes,Republican,county,WEBSTER,0
State Representative,009,Totals,Republican,county,WEBSTER,85
State Representative,009,George S. Eichhorn,Republican,county,WRIGHT,817
State Representative,009,Write-In Votes,Republican,county,WRIGHT,0
State Representative,009,Totals,Republican,county,WRIGHT,817
State Representative,009,George S. Eichhorn,Republican,racewide,Totals,1761
State Representative,009,Write-In Votes,Republican,racewide,Totals,1
State Representative,009,Totals,Republican,racewide,Totals,1762
State Representative,010,Dennis Parmenter,Democratic,county,HAMILTON,43
State Representative,010,Write-In Votes,Democratic,county,HAMILTON,1
State Representative,010,Totals,Democratic,county,HAMILTON,44
State Representative,010,Dennis Parmenter,Democratic,county,STORY,561
State Representative,010,Write-In Votes,Democratic,county,STORY,3
State Representative,010,Totals,Democratic,county,STORY,564
State Representative,010,Dennis Parmenter,Democratic,racewide,Totals,604
State Representative,010,Write-In Votes,Democratic,racewide,Totals,4
State Representative,010,Totals,Democratic,racewide,Totals,608
State Representative,010,Write-In Votes,Iowa Green Party,county,HAMILTON,0
State Representative,010,Totals,Iowa Green Party,county,HAMILTON,
State Representative,010,Write-In Votes,Iowa Green Party,county,STORY,0
State Representative,010,Totals,Iowa Green Party,county,STORY,
State Representative,010,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,010,Totals,Iowa Green Party,racewide,Totals,
State Representative,010,James E. Cutler,Republican,county,HAMILTON,227
State Representative,010,Ray Holtorf,Republican,county,HAMILTON,160
State Representative,010,James M. Kurtenbach,Republican,county,HAMILTON,127
State Representative,010,Write-In Votes,Republican,county,HAMILTON,0
State Representative,010,Totals,Republican,county,HAMILTON,514
State Representative,010,James E. Cutler,Republican,county,STORY,710
State Representative,010,Ray Holtorf,Republican,county,STORY,209
State Representative,010,James M. Kurtenbach,Republican,county,STORY,1026
State Representative,010,Write-In Votes,Republican,county,STORY,1
State Representative,010,Totals,Republican,county,STORY,1946
State Representative,010,James E. Cutler,Republican,racewide,Totals,937
State Representative,010,Ray Holtorf,Republican,racewide,Totals,369
State Representative,010,James M. Kurtenbach,Republican,racewide,Totals,1153
State Representative,010,Write-In Votes,Republican,racewide,Totals,1
State Representative,010,Totals,Republican,racewide,Totals,2460
State Representative,011,Write-In Votes,Democrat,county,HANCOCK,1
State Representative,011,Totals,Democrat,county,HANCOCK,
State Representative,011,Write-In Votes,Democrat,county,WINNEBAGO,9
State Representative,011,Totals,Democrat,county,WINNEBAGO,
State Representative,011,Write-In Votes,Democrat,county,WORTH,0
State Representative,011,Totals,Democrat,county,WORTH,
State Representative,011,Write-In Votes,Democrat,racewide,Totals,10
State Representative,011,Totals,Democrat,racewide,Totals,
State Representative,011,Write-In Votes,Iowa Green Party,county,HANCOCK,0
State Representative,011,Totals,Iowa Green Party,county,HANCOCK,
State Representative,011,Write-In Votes,Iowa Green Party,county,WINNEBAGO,0
State Representative,011,Totals,Iowa Green Party,county,WINNEBAGO,
State Representative,011,Write-In Votes,Iowa Green Party,county,WORTH,0
State Representative,011,Totals,Iowa Green Party,county,WORTH,
State Representative,011,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,011,Totals,Iowa Green Party,racewide,Totals,
State Representative,011,Henry V. Rayhons,Republican,county,HANCOCK,1011
State Representative,011,Write-In Votes,Republican,county,HANCOCK,5
State Representative,011,Totals,Republican,county,HANCOCK,1016
State Representative,011,Henry V. Rayhons,Republican,county,WINNEBAGO,747
State Representative,011,Write-In Votes,Republican,county,WINNEBAGO,2
State Representative,011,Totals,Republican,county,WINNEBAGO,749
State Representative,011,Henry V. Rayhons,Republican,county,WORTH,745
State Representative,011,Write-In Votes,Republican,county,WORTH,3
State Representative,011,Totals,Republican,county,WORTH,748
State Representative,011,Henry V. Rayhons,Republican,racewide,Totals,2503
State Representative,011,Write-In Votes,Republican,racewide,Totals,10
State Representative,011,Totals,Republican,racewide,Totals,2513
State Representative,012,Jim Braun,Democratic,county,CERRO GORDO,235
State Representative,012,Vernon Harper,Democratic,county,CERRO GORDO,123
State Representative,012,Write-In Votes,Democratic,county,CERRO GORDO,3
State Representative,012,Totals,Democratic,county,CERRO GORDO,361
State Representative,012,Jim Braun,Democratic,county,FRANKLIN,128
State Representative,012,Vernon Harper,Democratic,county,FRANKLIN,143
State Representative,012,Write-In Votes,Democratic,county,FRANKLIN,1
State Representative,012,Totals,Democratic,county,FRANKLIN,272
State Representative,012,Jim Braun,Democratic,county,HANCOCK,46
State Representative,012,Vernon Harper,Democratic,county,HANCOCK,16
State Representative,012,Write-In Votes,Democratic,county,HANCOCK,0
State Representative,012,Totals,Democratic,county,HANCOCK,62
State Representative,012,Jim Braun,Democratic,racewide,Totals,409
State Representative,012,Vernon Harper,Democratic,racewide,Totals,282
State Representative,012,Write-In Votes,Democratic,racewide,Totals,4
State Representative,012,Totals,Democratic,racewide,Totals,695
State Representative,012,Write-In Votes,Iowa Green Party,county,CERRO GORDO,0
State Representative,012,Totals,Iowa Green Party,county,CERRO GORDO,
State Representative,012,Write-In Votes,Iowa Green Party,county,FRANKLIN,0
State Representative,012,Totals,Iowa Green Party,county,FRANKLIN,
State Representative,012,Write-In Votes,Iowa Green Party,county,HANCOCK,0
State Representative,012,Totals,Iowa Green Party,county,HANCOCK,
State Representative,012,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,012,Totals,Iowa Green Party,racewide,Totals,
State Representative,012,Kirk Kraft,Republican,county,CERRO GORDO,846
State Representative,012,Linda L. Upmeyer,Republican,county,CERRO GORDO,931
State Representative,012,Write-In Votes,Republican,county,CERRO GORDO,2
State Representative,012,Totals,Republican,county,CERRO GORDO,1779
State Representative,012,Kirk Kraft,Republican,county,FRANKLIN,408
State Representative,012,Linda L. Upmeyer,Republican,county,FRANKLIN,1581
State Representative,012,Write-In Votes,Republican,county,FRANKLIN,2
State Representative,012,Totals,Republican,county,FRANKLIN,1991
State Representative,012,Kirk Kraft,Republican,county,HANCOCK,55
State Representative,012,Linda L. Upmeyer,Republican,county,HANCOCK,287
State Representative,012,Write-In Votes,Republican,county,HANCOCK,0
State Representative,012,Totals,Republican,county,HANCOCK,342
State Representative,012,Kirk Kraft,Republican,racewide,Totals,1309
State Representative,012,Linda L. Upmeyer,Republican,racewide,Totals,2799
State Representative,012,Write-In Votes,Republican,racewide,Totals,4
State Representative,012,Totals,Republican,racewide,Totals,4112
State Representative,013,Lionel J. Foster,Democratic,county,CERRO GORDO,604
State Representative,013,Write-In Votes,Democratic,county,CERRO GORDO,366
State Representative,013,Totals,Democratic,county,CERRO GORDO,970
State Representative,013,Lionel J. Foster,Democratic,racewide,Totals,604
State Representative,013,Write-In Votes,Democratic,racewide,Totals,366
State Representative,013,Totals,Democratic,racewide,Totals,970
State Representative,013,Write-In Votes,Iowa Green Party,county,CERRO GORDO,0
State Representative,013,Totals,Iowa Green Party,county,CERRO GORDO,
State Representative,013,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,013,Totals,Iowa Green Party,racewide,Totals,
State Representative,013,Bill Schickel,Republican,county,CERRO GORDO,1372
State Representative,013,Write-In Votes,Republican,county,CERRO GORDO,38
State Representative,013,Totals,Republican,county,CERRO GORDO,1410
State Representative,013,Bill Schickel,Republican,racewide,Totals,1372
State Representative,013,Write-In Votes,Republican,racewide,Totals,38
State Representative,013,Totals,Republican,racewide,Totals,1410
State Representative,014,Mark A. Kuhn,Democratic,county,CERRO GORDO,15
State Representative,014,Write-In Votes,Democratic,county,CERRO GORDO,2
State Representative,014,Totals,Democratic,county,CERRO GORDO,17
State Representative,014,Mark A. Kuhn,Democratic,county,FLOYD,175
State Representative,014,Write-In Votes,Democratic,county,FLOYD,3
State Representative,014,Totals,Democratic,county,FLOYD,178
State Representative,014,Mark A. Kuhn,Democratic,county,HOWARD,4
State Representative,014,Write-In Votes,Democratic,county,HOWARD,0
State Representative,014,Totals,Democratic,county,HOWARD,4
State Representative,014,Mark A. Kuhn,Democratic,county,MITCHELL,163
State Representative,014,Write-In Votes,Democratic,county,MITCHELL,0
State Representative,014,Totals,Democratic,county,MITCHELL,163
State Representative,014,Mark A. Kuhn,Democratic,racewide,Totals,357
State Representative,014,Write-In Votes,Democratic,racewide,Totals,5
State Representative,014,Totals,Democratic,racewide,Totals,362
State Representative,014,Write-In Votes,Iowa Green Party,county,CERRO GORDO,0
State Representative,014,Totals,Iowa Green Party,county,CERRO GORDO,
State Representative,014,Write-In Votes,Iowa Green Party,county,FLOYD,0
State Representative,014,Totals,Iowa Green Party,county,FLOYD,
State Representative,014,Write-In Votes,Iowa Green Party,county,HOWARD,0
State Representative,014,Totals,Iowa Green Party,county,HOWARD,
State Representative,014,Write-In Votes,Iowa Green Party,county,MITCHELL,0
State Representative,014,Totals,Iowa Green Party,county,MITCHELL,
State Representative,014,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,014,Totals,Iowa Green Party,racewide,Totals,
State Representative,014,Write-In Votes,Republican,county,CERRO GORDO,1
State Representative,014,Totals,Republican,county,CERRO GORDO,
State Representative,014,Write-In Votes,Republican,county,FLOYD,0
State Representative,014,Totals,Republican,county,FLOYD,
State Representative,014,Write-In Votes,Republican,county,HOWARD,1
State Representative,014,Totals,Republican,county,HOWARD,
State Representative,014,Write-In Votes,Republican,county,MITCHELL,2
State Representative,014,Totals,Republican,county,MITCHELL,
State Representative,014,Write-In Votes,Republican,racewide,Totals,4
State Representative,014,Totals,Republican,racewide,Totals,
State Representative,015,Brian Quirk,Democratic,county,CHICKASAW,360
State Representative,015,Write-In Votes,Democratic,county,CHICKASAW,1
State Representative,015,Totals,Democratic,county,CHICKASAW,361
State Representative,015,Brian Quirk,Democratic,county,HOWARD,158
State Representative,015,Write-In Votes,Democratic,county,HOWARD,1
State Representative,015,Totals,Democratic,county,HOWARD,159
State Representative,015,Brian Quirk,Democratic,county,WINNESHIEK,105
State Representative,015,Write-In Votes,Democratic,county,WINNESHIEK,0
State Representative,015,Totals,Democratic,county,WINNESHIEK,105
State Representative,015,Brian Quirk,Democratic,racewide,Totals,623
State Representative,015,Write-In Votes,Democratic,racewide,Totals,2
State Representative,015,Totals,Democratic,racewide,Totals,625
State Representative,015,Write-In Votes,Iowa Green Party,county,CHICKASAW,0
State Representative,015,Totals,Iowa Green Party,county,CHICKASAW,
State Representative,015,Write-In Votes,Iowa Green Party,county,HOWARD,0
State Representative,015,Totals,Iowa Green Party,county,HOWARD,
State Representative,015,Write-In Votes,Iowa Green Party,county,WINNESHIEK,0
State Representative,015,Totals,Iowa Green Party,county,WINNESHIEK,
State Representative,015,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,015,Totals,Iowa Green Party,racewide,Totals,
State Representative,015,Write-In Votes,Republican,county,CHICKASAW,13
State Representative,015,Totals,Republican,county,CHICKASAW,
State Representative,015,Write-In Votes,Republican,county,HOWARD,5
State Representative,015,Totals,Republican,county,HOWARD,
State Representative,015,Write-In Votes,Republican,county,WINNESHIEK,5
State Representative,015,Totals,Republican,county,WINNESHIEK,
State Representative,015,Write-In Votes,Republican,racewide,Totals,23
State Representative,015,Totals,Republican,racewide,Totals,
State Representative,016,Write-In Votes,Democrat,county,ALLAMAKEE,9
State Representative,016,Totals,Democrat,county,ALLAMAKEE,
State Representative,016,Write-In Votes,Democrat,county,WINNESHIEK,4
State Representative,016,Totals,Democrat,county,WINNESHIEK,
State Representative,016,Write-In Votes,Democrat,racewide,Totals,13
State Representative,016,Totals,Democrat,racewide,Totals,
State Representative,016,Write-In Votes,Iowa Green Party,county,ALLAMAKEE,0
State Representative,016,Totals,Iowa Green Party,county,ALLAMAKEE,
State Representative,016,Write-In Votes,Iowa Green Party,county,WINNESHIEK,1
State Representative,016,Totals,Iowa Green Party,county,WINNESHIEK,
State Representative,016,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Representative,016,Totals,Iowa Green Party,racewide,Totals,
State Representative,016,Chuck Gipp,Republican,county,ALLAMAKEE,1256
State Representative,016,Write-In Votes,Republican,county,ALLAMAKEE,1
State Representative,016,Totals,Republican,county,ALLAMAKEE,1257
State Representative,016,Chuck Gipp,Republican,county,WINNESHIEK,803
State Representative,016,Write-In Votes,Republican,county,WINNESHIEK,1
State Representative,016,Totals,Republican,county,WINNESHIEK,804
State Representative,016,Chuck Gipp,Republican,racewide,Totals,2059
State Representative,016,Write-In Votes,Republican,racewide,Totals,2
State Representative,016,Totals,Republican,racewide,Totals,2061
State Representative,017,Write-In Votes,Democrat,county,BREMER,11
State Representative,017,Totals,Democrat,county,BREMER,
State Representative,017,Write-In Votes,Democrat,county,BUTLER,1
State Representative,017,Totals,Democrat,county,BUTLER,
State Representative,017,Write-In Votes,Democrat,racewide,Totals,12
State Representative,017,Totals,Democrat,racewide,Totals,
State Representative,017,Write-In Votes,Iowa Green Party,county,BREMER,0
State Representative,017,Totals,Iowa Green Party,county,BREMER,
State Representative,017,Write-In Votes,Iowa Green Party,county,BUTLER,0
State Representative,017,Totals,Iowa Green Party,county,BUTLER,
State Representative,017,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,017,Totals,Iowa Green Party,racewide,Totals,
State Representative,017,Bill Dix,Republican,county,BREMER,845
State Representative,017,Write-In Votes,Republican,county,BREMER,3
State Representative,017,Totals,Republican,county,BREMER,848
State Representative,017,Bill Dix,Republican,county,BUTLER,1631
State Representative,017,Write-In Votes,Republican,county,BUTLER,2
State Representative,017,Totals,Republican,county,BUTLER,1633
State Representative,017,Bill Dix,Republican,racewide,Totals,2476
State Representative,017,Write-In Votes,Republican,racewide,Totals,5
State Representative,017,Totals,Republican,racewide,Totals,2481
State Representative,018,Jackie Reeder,Democratic,county,BLACK HAWK,64
State Representative,018,Write-In Votes,Democratic,county,BLACK HAWK,0
State Representative,018,Totals,Democratic,county,BLACK HAWK,64
