office,district,candidate,party,reporting_level,jurisdiction,votes
Attorney General,,Totals,Democratic,county,CLINTON,998
Attorney General,,Tom Miller,Democratic,county,CRAWFORD,272
Attorney General,,Write-In Votes,Democratic,county,CRAWFORD,0
Attorney General,,Totals,Democratic,county,CRAWFORD,272
Attorney General,,Tom Miller,Democratic,county,DALLAS,711
Attorney General,,Write-In Votes,Democratic,county,DALLAS,3
Attorney General,,Totals,Democratic,county,DALLAS,714
Attorney General,,Tom Miller,Democratic,county,DAVIS,942
Attorney General,,Write-In Votes,Democratic,county,DAVIS,0
Attorney General,,Totals,Democratic,county,DAVIS,942
Attorney General,,Tom Miller,Democratic,county,DECATUR,247
Attorney General,,Write-In Votes,Democratic,county,DECATUR,0
Attorney General,,Totals,Democratic,county,DECATUR,247
Attorney General,,Tom Miller,Democratic,county,DELAWARE,262
Attorney General,,Write-In Votes,Democratic,county,DELAWARE,0
Attorney General,,Totals,Democratic,county,DELAWARE,262
Attorney General,,Tom Miller,Democratic,county,DES MOINES,1691
Attorney General,,Write-In Votes,Democratic,county,DES MOINES,3
Attorney General,,Totals,Democratic,county,DES MOINES,1694
Attorney General,,Tom Miller,Democratic,county,DICKINSON,760
Attorney General,,Write-In Votes,Democratic,county,DICKINSON,0
Attorney General,,Totals,Democratic,county,DICKINSON,760
Attorney General,,Tom Miller,Democratic,county,DUBUQUE,4075
Attorney General,,Write-In Votes,Democratic,county,DUBUQUE,6
Attorney General,,Totals,Democratic,county,DUBUQUE,4081
Attorney General,,Tom Miller,Democratic,county,EMMET,153
Attorney General,,Write-In Votes,Democratic,county,EMMET,0
Attorney General,,Totals,Democratic,county,EMMET,153
Attorney General,,Tom Miller,Democratic,county,FAYETTE,511
Attorney General,,Write-In Votes,Democratic,county,FAYETTE,0
Attorney General,,Totals,Democratic,county,FAYETTE,511
Attorney General,,Tom Miller,Democratic,county,FLOYD,165
Attorney General,,Write-In Votes,Democratic,county,FLOYD,2
Attorney General,,Totals,Democratic,county,FLOYD,167
Attorney General,,Tom Miller,Democratic,county,FRANKLIN,244
Attorney General,,Write-In Votes,Democratic,county,FRANKLIN,0
Attorney General,,Totals,Democratic,county,FRANKLIN,244
Attorney General,,Tom Miller,Democratic,county,FREMONT,152
Attorney General,,Write-In Votes,Democratic,county,FREMONT,0
Attorney General,,Totals,Democratic,county,FREMONT,152
Attorney General,,Tom Miller,Democratic,county,GREENE,34
Attorney General,,Write-In Votes,Democratic,county,GREENE,1
Attorney General,,Totals,Democratic,county,GREENE,35
Attorney General,,Tom Miller,Democratic,county,GRUNDY,129
Attorney General,,Write-In Votes,Democratic,county,GRUNDY,0
Attorney General,,Totals,Democratic,county,GRUNDY,129
Attorney General,,Tom Miller,Democratic,county,GUTHRIE,196
Attorney General,,Write-In Votes,Democratic,county,GUTHRIE,0
Attorney General,,Totals,Democratic,county,GUTHRIE,196
Attorney General,,Tom Miller,Democratic,county,HAMILTON,315
Attorney General,,Write-In Votes,Democratic,county,HAMILTON,0
Attorney General,,Totals,Democratic,county,HAMILTON,315
Attorney General,,Tom Miller,Democratic,county,HANCOCK,171
Attorney General,,Write-In Votes,Democratic,county,HANCOCK,0
Attorney General,,Totals,Democratic,county,HANCOCK,171
Attorney General,,Tom Miller,Democratic,county,HARDIN,283
Attorney General,,Write-In Votes,Democratic,county,HARDIN,0
Attorney General,,Totals,Democratic,county,HARDIN,283
Attorney General,,Tom Miller,Democratic,county,HARRISON,207
Attorney General,,Write-In Votes,Democratic,county,HARRISON,1
Attorney General,,Totals,Democratic,county,HARRISON,208
Attorney General,,Tom Miller,Democratic,county,HENRY,177
Attorney General,,Write-In Votes,Democratic,county,HENRY,1
Attorney General,,Totals,Democratic,county,HENRY,178
Attorney General,,Tom Miller,Democratic,county,HOWARD,157
Attorney General,,Write-In Votes,Democratic,county,HOWARD,0
Attorney General,,Totals,Democratic,county,HOWARD,157
Attorney General,,Tom Miller,Democratic,county,HUMBOLDT,151
Attorney General,,Write-In Votes,Democratic,county,HUMBOLDT,0
Attorney General,,Totals,Democratic,county,HUMBOLDT,151
Attorney General,,Tom Miller,Democratic,county,IDA,123
Attorney General,,Write-In Votes,Democratic,county,IDA,0
Attorney General,,Totals,Democratic,county,IDA,123
Attorney General,,Tom Miller,Democratic,county,IOWA,199
Attorney General,,Write-In Votes,Democratic,county,IOWA,0
Attorney General,,Totals,Democratic,county,IOWA,199
Attorney General,,Tom Miller,Democratic,county,JACKSON,705
Attorney General,,Write-In Votes,Democratic,county,JACKSON,0
Attorney General,,Totals,Democratic,county,JACKSON,705
Attorney General,,Tom Miller,Democratic,county,JASPER,2248
Attorney General,,Write-In Votes,Democratic,county,JASPER,0
Attorney General,,Totals,Democratic,county,JASPER,2248
Attorney General,,Tom Miller,Democratic,county,JEFFERSON,164
Attorney General,,Write-In Votes,Democratic,county,JEFFERSON,0
Attorney General,,Totals,Democratic,county,JEFFERSON,164
Attorney General,,Tom Miller,Democratic,county,JOHNSON,937
Attorney General,,Write-In Votes,Democratic,county,JOHNSON,6
Attorney General,,Totals,Democratic,county,JOHNSON,943
Attorney General,,Tom Miller,Democratic,county,JONES,412
Attorney General,,Write-In Votes,Democratic,county,JONES,0
Attorney General,,Totals,Democratic,county,JONES,412
Attorney General,,Tom Miller,Democratic,county,KEOKUK,248
Attorney General,,Write-In Votes,Democratic,county,KEOKUK,0
Attorney General,,Totals,Democratic,county,KEOKUK,248
Attorney General,,Tom Miller,Democratic,county,KOSSUTH,1295
Attorney General,,Write-In Votes,Democratic,county,KOSSUTH,3
Attorney General,,Totals,Democratic,county,KOSSUTH,1298
Attorney General,,Tom Miller,Democratic,county,LEE,2823
Attorney General,,Write-In Votes,Democratic,county,LEE,6
Attorney General,,Totals,Democratic,county,LEE,2829
Attorney General,,Tom Miller,Democratic,county,LINN,3319
Attorney General,,Write-In Votes,Democratic,county,LINN,8
Attorney General,,Totals,Democratic,county,LINN,3327
Attorney General,,Tom Miller,Democratic,county,LOUISA,130
Attorney General,,Write-In Votes,Democratic,county,LOUISA,0
Attorney General,,Totals,Democratic,county,LOUISA,130
Attorney General,,Tom Miller,Democratic,county,LUCAS,113
Attorney General,,Write-In Votes,Democratic,county,LUCAS,0
Attorney General,,Totals,Democratic,county,LUCAS,113
Attorney General,,Tom Miller,Democratic,county,LYON,133
Attorney General,,Write-In Votes,Democratic,county,LYON,0
Attorney General,,Totals,Democratic,county,LYON,133
Attorney General,,Tom Miller,Democratic,county,MADISON,567
Attorney General,,Write-In Votes,Democratic,county,MADISON,0
Attorney General,,Totals,Democratic,county,MADISON,567
Attorney General,,Tom Miller,Democratic,county,MAHASKA,218
Attorney General,,Write-In Votes,Democratic,county,MAHASKA,0
Attorney General,,Totals,Democratic,county,MAHASKA,218
Attorney General,,Tom Miller,Democratic,county,MARION,785
Attorney General,,Write-In Votes,Democratic,county,MARION,0
Attorney General,,Totals,Democratic,county,MARION,785
Attorney General,,Tom Miller,Democratic,county,MARSHALL,434
Attorney General,,Write-In Votes,Democratic,county,MARSHALL,0
Attorney General,,Totals,Democratic,county,MARSHALL,434
Attorney General,,Tom Miller,Democratic,county,MILLS,173
Attorney General,,Write-In Votes,Democratic,county,MILLS,1
Attorney General,,Totals,Democratic,county,MILLS,174
Attorney General,,Tom Miller,Democratic,county,MITCHELL,152
Attorney General,,Write-In Votes,Democratic,county,MITCHELL,0
Attorney General,,Totals,Democratic,county,MITCHELL,152
Attorney General,,Tom Miller,Democratic,county,MONONA,202
Attorney General,,Write-In Votes,Democratic,county,MONONA,0
Attorney General,,Totals,Democratic,county,MONONA,202
Attorney General,,Tom Miller,Democratic,county,MONROE,199
Attorney General,,Write-In Votes,Democratic,county,MONROE,0
Attorney General,,Totals,Democratic,county,MONROE,199
Attorney General,,Tom Miller,Democratic,county,MONTGOMERY,136
Attorney General,,Write-In Votes,Democratic,county,MONTGOMERY,0
Attorney General,,Totals,Democratic,county,MONTGOMERY,136
Attorney General,,Tom Miller,Democratic,county,MUSCATINE,319
Attorney General,,Write-In Votes,Democratic,county,MUSCATINE,0
Attorney General,,Totals,Democratic,county,MUSCATINE,319
Attorney General,,Tom Miller,Democratic,county,O'BRIEN,157
Attorney General,,Write-In Votes,Democratic,county,O'BRIEN,0
Attorney General,,Totals,Democratic,county,O'BRIEN,157
Attorney General,,Tom Miller,Democratic,county,OSCEOLA,78
Attorney General,,Write-In Votes,Democratic,county,OSCEOLA,0
Attorney General,,Totals,Democratic,county,OSCEOLA,78
Attorney General,,Tom Miller,Democratic,county,PAGE,229
Attorney General,,Write-In Votes,Democratic,county,PAGE,1
Attorney General,,Totals,Democratic,county,PAGE,230
Attorney General,,Tom Miller,Democratic,county,PALO ALTO,424
Attorney General,,Write-In Votes,Democratic,county,PALO ALTO,0
Attorney General,,Totals,Democratic,county,PALO ALTO,424
Attorney General,,Tom Miller,Democratic,county,PLYMOUTH,137
Attorney General,,Write-In Votes,Democratic,county,PLYMOUTH,0
Attorney General,,Totals,Democratic,county,PLYMOUTH,137
Attorney General,,Tom Miller,Democratic,county,POCAHONTAS,122
Attorney General,,Write-In Votes,Democratic,county,POCAHONTAS,0
Attorney General,,Totals,Democratic,county,POCAHONTAS,122
Attorney General,,Tom Miller,Democratic,county,POLK,17343
Attorney General,,Write-In Votes,Democratic,county,POLK,73
Attorney General,,Totals,Democratic,county,POLK,17416
Attorney General,,Tom Miller,Democratic,county,POTTAWATTAMIE,1098
Attorney General,,Write-In Votes,Democratic,county,POTTAWATTAMIE,6
Attorney General,,Totals,Democratic,county,POTTAWATTAMIE,1104
Attorney General,,Tom Miller,Democratic,county,POWESHIEK,408
Attorney General,,Write-In Votes,Democratic,county,POWESHIEK,0
Attorney General,,Totals,Democratic,county,POWESHIEK,408
Attorney General,,Tom Miller,Democratic,county,RINGGOLD,179
Attorney General,,Write-In Votes,Democratic,county,RINGGOLD,0
Attorney General,,Totals,Democratic,county,RINGGOLD,179
Attorney General,,Tom Miller,Democratic,county,SAC,89
Attorney General,,Write-In Votes,Democratic,county,SAC,0
Attorney General,,Totals,Democratic,county,SAC,89
Attorney General,,Tom Miller,Democratic,county,SCOTT,3476
Attorney General,,Write-In Votes,Democratic,county,SCOTT,6
Attorney General,,Totals,Democratic,county,SCOTT,3482
Attorney General,,Tom Miller,Democratic,county,SHELBY,394
Attorney General,,Write-In Votes,Democratic,county,SHELBY,1
Attorney General,,Totals,Democratic,county,SHELBY,395
Attorney General,,Tom Miller,Democratic,county,SIOUX,129
Attorney General,,Write-In Votes,Democratic,county,SIOUX,0
Attorney General,,Totals,Democratic,county,SIOUX,129
Attorney General,,Tom Miller,Democratic,county,STORY,3212
Attorney General,,Write-In Votes,Democratic,county,STORY,11
Attorney General,,Totals,Democratic,county,STORY,3223
Attorney General,,Tom Miller,Democratic,county,TAMA,232
Attorney General,,Write-In Votes,Democratic,county,TAMA,0
Attorney General,,Totals,Democratic,county,TAMA,232
Attorney General,,Tom Miller,Democratic,county,TAYLOR,130
Attorney General,,Write-In Votes,Democratic,county,TAYLOR,0
Attorney General,,Totals,Democratic,county,TAYLOR,130
Attorney General,,Tom Miller,Democratic,county,UNION,203
Attorney General,,Write-In Votes,Democratic,county,UNION,0
Attorney General,,Totals,Democratic,county,UNION,203
Attorney General,,Tom Miller,Democratic,county,VAN BUREN,161
Attorney General,,Write-In Votes,Democratic,county,VAN BUREN,0
Attorney General,,Totals,Democratic,county,VAN BUREN,161
Attorney General,,Tom Miller,Democratic,county,WAPELLO,4070
Attorney General,,Write-In Votes,Democratic,county,WAPELLO,13
Attorney General,,Totals,Democratic,county,WAPELLO,4083
Attorney General,,Tom Miller,Democratic,county,WARREN,1414
Attorney General,,Write-In Votes,Democratic,county,WARREN,1
Attorney General,,Totals,Democratic,county,WARREN,1415
Attorney General,,Tom Miller,Democratic,county,WASHINGTON,190
Attorney General,,Write-In Votes,Democratic,county,WASHINGTON,0
Attorney General,,Totals,Democratic,county,WASHINGTON,190
Attorney General,,Tom Miller,Democratic,county,WAYNE,340
Attorney General,,Write-In Votes,Democratic,county,WAYNE,8
Attorney General,,Totals,Democratic,county,WAYNE,348
Attorney General,,Tom Miller,Democratic,county,WEBSTER,1686
Attorney General,,Write-In Votes,Democratic,county,WEBSTER,2
Attorney General,,Totals,Democratic,county,WEBSTER,1688
Attorney General,,Tom Miller,Democratic,county,WINNEBAGO,179
Attorney General,,Write-In Votes,Democratic,county,WINNEBAGO,0
Attorney General,,Totals,Democratic,county,WINNEBAGO,179
Attorney General,,Tom Miller,Democratic,county,WINNESHIEK,265
Attorney General,,Write-In Votes,Democratic,county,WINNESHIEK,0
Attorney General,,Totals,Democratic,county,WINNESHIEK,265
Attorney General,,Tom Miller,Democratic,county,WOODBURY,678
Attorney General,,Write-In Votes,Democratic,county,WOODBURY,2
Attorney General,,Totals,Democratic,county,WOODBURY,680
Attorney General,,Tom Miller,Democratic,county,WORTH,192
Attorney General,,Write-In Votes,Democratic,county,WORTH,0
Attorney General,,Totals,Democratic,county,WORTH,192
Attorney General,,Tom Miller,Democratic,county,WRIGHT,196
Attorney General,,Write-In Votes,Democratic,county,WRIGHT,0
Attorney General,,Totals,Democratic,county,WRIGHT,196
Attorney General,,Tom Miller,Democratic,racewide,Totals,79390
Attorney General,,Write-In Votes,Democratic,racewide,Totals,194
Attorney General,,Totals,Democratic,racewide,Totals,79584
Attorney General,,Write-In Votes,Iowa Green Party,county,ADAIR,0
Attorney General,,Totals,Iowa Green Party,county,ADAIR,
Attorney General,,Write-In Votes,Iowa Green Party,county,ADAMS,0
Attorney General,,Totals,Iowa Green Party,county,ADAMS,
Attorney General,,Write-In Votes,Iowa Green Party,county,ALLAMAKEE,0
Attorney General,,Totals,Iowa Green Party,county,ALLAMAKEE,
Attorney General,,Write-In Votes,Iowa Green Party,county,APPANOOSE,0
Attorney General,,Totals,Iowa Green Party,county,APPANOOSE,
Attorney General,,Write-In Votes,Iowa Green Party,county,AUDUBON,0
Attorney General,,Totals,Iowa Green Party,county,AUDUBON,
Attorney General,,Write-In Votes,Iowa Green Party,county,BENTON,0
Attorney General,,Totals,Iowa Green Party,county,BENTON,
Attorney General,,Write-In Votes,Iowa Green Party,county,BLACK HAWK,2
Attorney General,,Totals,Iowa Green Party,county,BLACK HAWK,
Attorney General,,Write-In Votes,Iowa Green Party,county,BOONE,0
Attorney General,,Totals,Iowa Green Party,county,BOONE,
Attorney General,,Write-In Votes,Iowa Green Party,county,BREMER,0
Attorney General,,Totals,Iowa Green Party,county,BREMER,
Attorney General,,Write-In Votes,Iowa Green Party,county,BUCHANAN,0
Attorney General,,Totals,Iowa Green Party,county,BUCHANAN,
Attorney General,,Write-In Votes,Iowa Green Party,county,BUENA VISTA,0
Attorney General,,Totals,Iowa Green Party,county,BUENA VISTA,
Attorney General,,Write-In Votes,Iowa Green Party,county,BUTLER,0
Attorney General,,Totals,Iowa Green Party,county,BUTLER,
Attorney General,,Write-In Votes,Iowa Green Party,county,CALHOUN,0
Attorney General,,Totals,Iowa Green Party,county,CALHOUN,
Attorney General,,Write-In Votes,Iowa Green Party,county,CARROLL,0
Attorney General,,Totals,Iowa Green Party,county,CARROLL,
Attorney General,,Write-In Votes,Iowa Green Party,county,CASS,0
Attorney General,,Totals,Iowa Green Party,county,CASS,
Attorney General,,Write-In Votes,Iowa Green Party,county,CEDAR,1
Attorney General,,Totals,Iowa Green Party,county,CEDAR,
Attorney General,,Write-In Votes,Iowa Green Party,county,CERRO GORDO,1
Attorney General,,Totals,Iowa Green Party,county,CERRO GORDO,
Attorney General,,Write-In Votes,Iowa Green Party,county,CHEROKEE,0
Attorney General,,Totals,Iowa Green Party,county,CHEROKEE,
Attorney General,,Write-In Votes,Iowa Green Party,county,CHICKASAW,0
Attorney General,,Totals,Iowa Green Party,county,CHICKASAW,
Attorney General,,Write-In Votes,Iowa Green Party,county,CLARKE,0
Attorney General,,Totals,Iowa Green Party,county,CLARKE,
Attorney General,,Write-In Votes,Iowa Green Party,county,CLAY,0
Attorney General,,Totals,Iowa Green Party,county,CLAY,
Attorney General,,Write-In Votes,Iowa Green Party,county,CLAYTON,1
Attorney General,,Totals,Iowa Green Party,county,CLAYTON,
Attorney General,,Write-In Votes,Iowa Green Party,county,CLINTON,0
Attorney General,,Totals,Iowa Green Party,county,CLINTON,
Attorney General,,Write-In Votes,Iowa Green Party,county,CRAWFORD,0
Attorney General,,Totals,Iowa Green Party,county,CRAWFORD,
Attorney General,,Write-In Votes,Iowa Green Party,county,DALLAS,0
Attorney General,,Totals,Iowa Green Party,county,DALLAS,
Attorney General,,Write-In Votes,Iowa Green Party,county,DAVIS,0
Attorney General,,Totals,Iowa Green Party,county,DAVIS,
Attorney General,,Write-In Votes,Iowa Green Party,county,DECATUR,0
Attorney General,,Totals,Iowa Green Party,county,DECATUR,
Attorney General,,Write-In Votes,Iowa Green Party,county,DELAWARE,0
Attorney General,,Totals,Iowa Green Party,county,DELAWARE,
Attorney General,,Write-In Votes,Iowa Green Party,county,DES MOINES,0
Attorney General,,Totals,Iowa Green Party,county,DES MOINES,
Attorney General,,Write-In Votes,Iowa Green Party,county,DICKINSON,0
Attorney General,,Totals,Iowa Green Party,county,DICKINSON,
Attorney General,,Write-In Votes,Iowa Green Party,county,DUBUQUE,1
Attorney General,,Totals,Iowa Green Party,county,DUBUQUE,
Attorney General,,Write-In Votes,Iowa Green Party,county,EMMET,0
Attorney General,,Totals,Iowa Green Party,county,EMMET,
Attorney General,,Write-In Votes,Iowa Green Party,county,FAYETTE,0
Attorney General,,Totals,Iowa Green Party,county,FAYETTE,
Attorney General,,Write-In Votes,Iowa Green Party,county,FLOYD,0
Attorney General,,Totals,Iowa Green Party,county,FLOYD,
Attorney General,,Write-In Votes,Iowa Green Party,county,FRANKLIN,0
Attorney General,,Totals,Iowa Green Party,county,FRANKLIN,
Attorney General,,Write-In Votes,Iowa Green Party,county,FREMONT,0
Attorney General,,Totals,Iowa Green Party,county,FREMONT,
Attorney General,,Write-In Votes,Iowa Green Party,county,GREENE,0
Attorney General,,Totals,Iowa Green Party,county,GREENE,
Attorney General,,Write-In Votes,Iowa Green Party,county,GRUNDY,0
Attorney General,,Totals,Iowa Green Party,county,GRUNDY,
Attorney General,,Write-In Votes,Iowa Green Party,county,GUTHRIE,0
Attorney General,,Totals,Iowa Green Party,county,GUTHRIE,
Attorney General,,Write-In Votes,Iowa Green Party,county,HAMILTON,0
Attorney General,,Totals,Iowa Green Party,county,HAMILTON,
Attorney General,,Write-In Votes,Iowa Green Party,county,HANCOCK,0
Attorney General,,Totals,Iowa Green Party,county,HANCOCK,
Attorney General,,Write-In Votes,Iowa Green Party,county,HARDIN,0
Attorney General,,Totals,Iowa Green Party,county,HARDIN,
Attorney General,,Write-In Votes,Iowa Green Party,county,HARRISON,0
Attorney General,,Totals,Iowa Green Party,county,HARRISON,
Attorney General,,Write-In Votes,Iowa Green Party,county,HENRY,0
Attorney General,,Totals,Iowa Green Party,county,HENRY,
Attorney General,,Write-In Votes,Iowa Green Party,county,HOWARD,0
Attorney General,,Totals,Iowa Green Party,county,HOWARD,
Attorney General,,Write-In Votes,Iowa Green Party,county,HUMBOLDT,0
Attorney General,,Totals,Iowa Green Party,county,HUMBOLDT,
Attorney General,,Write-In Votes,Iowa Green Party,county,IDA,0
Attorney General,,Totals,Iowa Green Party,county,IDA,
Attorney General,,Write-In Votes,Iowa Green Party,county,IOWA,1
Attorney General,,Totals,Iowa Green Party,county,IOWA,
Attorney General,,Write-In Votes,Iowa Green Party,county,JACKSON,0
Attorney General,,Totals,Iowa Green Party,county,JACKSON,
Attorney General,,Write-In Votes,Iowa Green Party,county,JASPER,0
Attorney General,,Totals,Iowa Green Party,county,JASPER,
Attorney General,,Write-In Votes,Iowa Green Party,county,JEFFERSON,1
Attorney General,,Totals,Iowa Green Party,county,JEFFERSON,
Attorney General,,Write-In Votes,Iowa Green Party,county,JOHNSON,5
Attorney General,,Totals,Iowa Green Party,county,JOHNSON,
Attorney General,,Write-In Votes,Iowa Green Party,county,JONES,0
Attorney General,,Totals,Iowa Green Party,county,JONES,
Attorney General,,Write-In Votes,Iowa Green Party,county,KEOKUK,0
Attorney General,,Totals,Iowa Green Party,county,KEOKUK,
Attorney General,,Write-In Votes,Iowa Green Party,county,KOSSUTH,1
Attorney General,,Totals,Iowa Green Party,county,KOSSUTH,
Attorney General,,Write-In Votes,Iowa Green Party,county,LEE,0
Attorney General,,Totals,Iowa Green Party,county,LEE,
Attorney General,,Write-In Votes,Iowa Green Party,county,LINN,7
Attorney General,,Totals,Iowa Green Party,county,LINN,
Attorney General,,Write-In Votes,Iowa Green Party,county,LOUISA,0
Attorney General,,Totals,Iowa Green Party,county,LOUISA,
Attorney General,,Write-In Votes,Iowa Green Party,county,LUCAS,0
Attorney General,,Totals,Iowa Green Party,county,LUCAS,
Attorney General,,Write-In Votes,Iowa Green Party,county,LYON,0
Attorney General,,Totals,Iowa Green Party,county,LYON,
Attorney General,,Write-In Votes,Iowa Green Party,county,MADISON,0
Attorney General,,Totals,Iowa Green Party,county,MADISON,
Attorney General,,Write-In Votes,Iowa Green Party,county,MAHASKA,0
Attorney General,,Totals,Iowa Green Party,county,MAHASKA,
Attorney General,,Write-In Votes,Iowa Green Party,county,MARION,0
Attorney General,,Totals,Iowa Green Party,county,MARION,
Attorney General,,Write-In Votes,Iowa Green Party,county,MARSHALL,1
Attorney General,,Totals,Iowa Green Party,county,MARSHALL,
Attorney General,,Write-In Votes,Iowa Green Party,county,MILLS,0
Attorney General,,Totals,Iowa Green Party,county,MILLS,
Attorney General,,Write-In Votes,Iowa Green Party,county,MITCHELL,0
Attorney General,,Totals,Iowa Green Party,county,MITCHELL,
Attorney General,,Write-In Votes,Iowa Green Party,county,MONONA,0
Attorney General,,Totals,Iowa Green Party,county,MONONA,
Attorney General,,Write-In Votes,Iowa Green Party,county,MONROE,0
Attorney General,,Totals,Iowa Green Party,county,MONROE,
Attorney General,,Write-In Votes,Iowa Green Party,county,MONTGOMERY,0
Attorney General,,Totals,Iowa Green Party,county,MONTGOMERY,
Attorney General,,Write-In Votes,Iowa Green Party,county,MUSCATINE,1
Attorney General,,Totals,Iowa Green Party,county,MUSCATINE,
Attorney General,,Write-In Votes,Iowa Green Party,county,O'BRIEN,0
Attorney General,,Totals,Iowa Green Party,county,O'BRIEN,
Attorney General,,Write-In Votes,Iowa Green Party,county,OSCEOLA,0
Attorney General,,Totals,Iowa Green Party,county,OSCEOLA,
Attorney General,,Write-In Votes,Iowa Green Party,county,PAGE,0
Attorney General,,Totals,Iowa Green Party,county,PAGE,
Attorney General,,Write-In Votes,Iowa Green Party,county,PALO ALTO,0
Attorney General,,Totals,Iowa Green Party,county,PALO ALTO,
Attorney General,,Write-In Votes,Iowa Green Party,county,PLYMOUTH,0
Attorney General,,Totals,Iowa Green Party,county,PLYMOUTH,
Attorney General,,Write-In Votes,Iowa Green Party,county,POCAHONTAS,0
Attorney General,,Totals,Iowa Green Party,county,POCAHONTAS,
Attorney General,,Write-In Votes,Iowa Green Party,county,POLK,17
Attorney General,,Totals,Iowa Green Party,county,POLK,
Attorney General,,Write-In Votes,Iowa Green Party,county,POTTAWATTAMIE,0
Attorney General,,Totals,Iowa Green Party,county,POTTAWATTAMIE,
Attorney General,,Write-In Votes,Iowa Green Party,county,POWESHIEK,0
Attorney General,,Totals,Iowa Green Party,county,POWESHIEK,
Attorney General,,Write-In Votes,Iowa Green Party,county,RINGGOLD,0
Attorney General,,Totals,Iowa Green Party,county,RINGGOLD,
Attorney General,,Write-In Votes,Iowa Green Party,county,SAC,0
Attorney General,,Totals,Iowa Green Party,county,SAC,
Attorney General,,Write-In Votes,Iowa Green Party,county,SCOTT,2
