office,district,candidate,party,reporting_level,jurisdiction,votes
Governor,,UNDER VOTES,,county,Audubon,0
Governor,,SCATTERING,,county,Audubon,3
Governor,,TOTAL,,county,Audubon,2467
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Benton,5286
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Benton,4398
Governor,,BARTH / JOHNSON,Iowa Green,county,Benton,40
Governor,,LITTEN / NELSON,Libertarian,county,Benton,24
Governor,,MARTIN / DWIRE,Socialist Workers,county,Benton,30
Governor,,OVER VOTES,,county,Benton,3
Governor,,UNDER VOTES,,county,Benton,57
Governor,,SCATTERING,,county,Benton,7
Governor,,TOTAL,,county,Benton,9845
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Black Hawk,26080
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Black Hawk,17758
Governor,,BARTH / JOHNSON,Iowa Green,county,Black Hawk,281
Governor,,LITTEN / NELSON,Libertarian,county,Black Hawk,181
Governor,,MARTIN / DWIRE,Socialist Workers,county,Black Hawk,70
Governor,,OVER VOTES,,county,Black Hawk,15
Governor,,UNDER VOTES,,county,Black Hawk,0
Governor,,SCATTERING,,county,Black Hawk,40
Governor,,TOTAL,,county,Black Hawk,44425
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Boone,5506
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Boone,4295
Governor,,BARTH / JOHNSON,Iowa Green,county,Boone,62
Governor,,LITTEN / NELSON,Libertarian,county,Boone,53
Governor,,MARTIN / DWIRE,Socialist Workers,county,Boone,15
Governor,,OVER VOTES,,county,Boone,8
Governor,,UNDER VOTES,,county,Boone,0
Governor,,SCATTERING,,county,Boone,18
Governor,,TOTAL,,county,Boone,9957
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Bremer,5132
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Bremer,4372
Governor,,BARTH / JOHNSON,Iowa Green,county,Bremer,60
Governor,,LITTEN / NELSON,Libertarian,county,Bremer,27
Governor,,MARTIN / DWIRE,Socialist Workers,county,Bremer,8
Governor,,OVER VOTES,,county,Bremer,3
Governor,,UNDER VOTES,,county,Bremer,70
Governor,,SCATTERING,,county,Bremer,4
Governor,,TOTAL,,county,Bremer,9676
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Buchanan,4635
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Buchanan,3263
Governor,,BARTH / JOHNSON,Iowa Green,county,Buchanan,46
Governor,,LITTEN / NELSON,Libertarian,county,Buchanan,34
Governor,,MARTIN / DWIRE,Socialist Workers,county,Buchanan,14
Governor,,OVER VOTES,,county,Buchanan,3
Governor,,UNDER VOTES,,county,Buchanan,82
Governor,,SCATTERING,,county,Buchanan,3
Governor,,TOTAL,,county,Buchanan,8080
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Buena Vista,2743
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Buena Vista,3446
Governor,,BARTH / JOHNSON,Iowa Green,county,Buena Vista,48
Governor,,LITTEN / NELSON,Libertarian,county,Buena Vista,48
Governor,,MARTIN / DWIRE,Socialist Workers,county,Buena Vista,18
Governor,,OVER VOTES,,county,Buena Vista,0
Governor,,UNDER VOTES,,county,Buena Vista,129
Governor,,SCATTERING,,county,Buena Vista,4
Governor,,TOTAL,,county,Buena Vista,6436
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Butler,2686
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Butler,2960
Governor,,BARTH / JOHNSON,Iowa Green,county,Butler,57
Governor,,LITTEN / NELSON,Libertarian,county,Butler,25
Governor,,MARTIN / DWIRE,Socialist Workers,county,Butler,7
Governor,,OVER VOTES,,county,Butler,8
Governor,,UNDER VOTES,,county,Butler,43
Governor,,SCATTERING,,county,Butler,1
Governor,,TOTAL,,county,Butler,5787
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Calhoun,1916
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Calhoun,2036
Governor,,BARTH / JOHNSON,Iowa Green,county,Calhoun,27
Governor,,LITTEN / NELSON,Libertarian,county,Calhoun,16
Governor,,MARTIN / DWIRE,Socialist Workers,county,Calhoun,6
Governor,,OVER VOTES,,county,Calhoun,6
Governor,,UNDER VOTES,,county,Calhoun,35
Governor,,SCATTERING,,county,Calhoun,5
Governor,,TOTAL,,county,Calhoun,4047
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Carroll,3518
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Carroll,3553
Governor,,BARTH / JOHNSON,Iowa Green,county,Carroll,35
Governor,,LITTEN / NELSON,Libertarian,county,Carroll,48
Governor,,MARTIN / DWIRE,Socialist Workers,county,Carroll,9
Governor,,OVER VOTES,,county,Carroll,3
Governor,,UNDER VOTES,,county,Carroll,0
Governor,,SCATTERING,,county,Carroll,10
Governor,,TOTAL,,county,Carroll,7176
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Cass,2110
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Cass,2838
Governor,,BARTH / JOHNSON,Iowa Green,county,Cass,37
Governor,,LITTEN / NELSON,Libertarian,county,Cass,25
Governor,,MARTIN / DWIRE,Socialist Workers,county,Cass,15
Governor,,OVER VOTES,,county,Cass,8
Governor,,UNDER VOTES,,county,Cass,60
Governor,,SCATTERING,,county,Cass,4
Governor,,TOTAL,,county,Cass,5097
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Cedar,3739
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Cedar,3037
Governor,,BARTH / JOHNSON,Iowa Green,county,Cedar,40
Governor,,LITTEN / NELSON,Libertarian,county,Cedar,32
Governor,,MARTIN / DWIRE,Socialist Workers,county,Cedar,9
Governor,,OVER VOTES,,county,Cedar,5
Governor,,UNDER VOTES,,county,Cedar,0
Governor,,SCATTERING,,county,Cedar,1
Governor,,TOTAL,,county,Cedar,6863
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Cerro Gordo,10660
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Cerro Gordo,6356
Governor,,BARTH / JOHNSON,Iowa Green,county,Cerro Gordo,96
Governor,,LITTEN / NELSON,Libertarian,county,Cerro Gordo,70
Governor,,MARTIN / DWIRE,Socialist Workers,county,Cerro Gordo,25
Governor,,OVER VOTES,,county,Cerro Gordo,28
Governor,,UNDER VOTES,,county,Cerro Gordo,55
Governor,,SCATTERING,,county,Cerro Gordo,8
Governor,,TOTAL,,county,Cerro Gordo,17298
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Cherokee,2016
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Cherokee,2437
Governor,,BARTH / JOHNSON,Iowa Green,county,Cherokee,26
Governor,,LITTEN / NELSON,Libertarian,county,Cherokee,27
Governor,,MARTIN / DWIRE,Socialist Workers,county,Cherokee,11
Governor,,OVER VOTES,,county,Cherokee,7
Governor,,UNDER VOTES,,county,Cherokee,0
Governor,,SCATTERING,,county,Cherokee,2
Governor,,TOTAL,,county,Cherokee,4526
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Chickasaw,3037
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Chickasaw,1915
Governor,,BARTH / JOHNSON,Iowa Green,county,Chickasaw,35
Governor,,LITTEN / NELSON,Libertarian,county,Chickasaw,24
Governor,,MARTIN / DWIRE,Socialist Workers,county,Chickasaw,9
Governor,,OVER VOTES,,county,Chickasaw,0
Governor,,UNDER VOTES,,county,Chickasaw,85
Governor,,SCATTERING,,county,Chickasaw,1
Governor,,TOTAL,,county,Chickasaw,5106
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Clarke,1887
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Clarke,1449
Governor,,BARTH / JOHNSON,Iowa Green,county,Clarke,21
Governor,,LITTEN / NELSON,Libertarian,county,Clarke,17
Governor,,MARTIN / DWIRE,Socialist Workers,county,Clarke,6
Governor,,OVER VOTES,,county,Clarke,3
Governor,,UNDER VOTES,,county,Clarke,44
Governor,,SCATTERING,,county,Clarke,6
Governor,,TOTAL,,county,Clarke,3433
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Clay,2611
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Clay,3224
Governor,,BARTH / JOHNSON,Iowa Green,county,Clay,49
Governor,,LITTEN / NELSON,Libertarian,county,Clay,34
Governor,,MARTIN / DWIRE,Socialist Workers,county,Clay,11
Governor,,OVER VOTES,,county,Clay,0
Governor,,UNDER VOTES,,county,Clay,167
Governor,,SCATTERING,,county,Clay,6
Governor,,TOTAL,,county,Clay,6102
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Clayton,3728
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Clayton,2936
Governor,,BARTH / JOHNSON,Iowa Green,county,Clayton,49
Governor,,LITTEN / NELSON,Libertarian,county,Clayton,58
Governor,,MARTIN / DWIRE,Socialist Workers,county,Clayton,33
Governor,,OVER VOTES,,county,Clayton,0
Governor,,UNDER VOTES,,county,Clayton,0
Governor,,SCATTERING,,county,Clayton,1
Governor,,TOTAL,,county,Clayton,6805
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Clinton,10268
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Clinton,6239
Governor,,BARTH / JOHNSON,Iowa Green,county,Clinton,130
Governor,,LITTEN / NELSON,Libertarian,county,Clinton,88
Governor,,MARTIN / DWIRE,Socialist Workers,county,Clinton,24
Governor,,OVER VOTES,,county,Clinton,14
Governor,,UNDER VOTES,,county,Clinton,186
Governor,,SCATTERING,,county,Clinton,6
Governor,,TOTAL,,county,Clinton,16955
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Crawford,2167
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Crawford,2333
Governor,,BARTH / JOHNSON,Iowa Green,county,Crawford,65
Governor,,LITTEN / NELSON,Libertarian,county,Crawford,42
Governor,,MARTIN / DWIRE,Socialist Workers,county,Crawford,33
Governor,,OVER VOTES,,county,Crawford,4
Governor,,UNDER VOTES,,county,Crawford,178
Governor,,SCATTERING,,county,Crawford,2
Governor,,TOTAL,,county,Crawford,4824
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Dallas,9327
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Dallas,10031
Governor,,BARTH / JOHNSON,Iowa Green,county,Dallas,148
Governor,,LITTEN / NELSON,Libertarian,county,Dallas,112
Governor,,MARTIN / DWIRE,Socialist Workers,county,Dallas,37
Governor,,OVER VOTES,,county,Dallas,10
Governor,,UNDER VOTES,,county,Dallas,93
Governor,,SCATTERING,,county,Dallas,52
Governor,,TOTAL,,county,Dallas,19810
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Davis,1512
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Davis,1283
Governor,,BARTH / JOHNSON,Iowa Green,county,Davis,24
Governor,,LITTEN / NELSON,Libertarian,county,Davis,13
Governor,,MARTIN / DWIRE,Socialist Workers,county,Davis,5
Governor,,OVER VOTES,,county,Davis,10
Governor,,UNDER VOTES,,county,Davis,0
Governor,,SCATTERING,,county,Davis,1
Governor,,TOTAL,,county,Davis,2848
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Decatur,1526
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Decatur,1335
Governor,,BARTH / JOHNSON,Iowa Green,county,Decatur,23
Governor,,LITTEN / NELSON,Libertarian,county,Decatur,24
Governor,,MARTIN / DWIRE,Socialist Workers,county,Decatur,8
Governor,,OVER VOTES,,county,Decatur,0
Governor,,UNDER VOTES,,county,Decatur,0
Governor,,SCATTERING,,county,Decatur,2
Governor,,TOTAL,,county,Decatur,2918
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Delaware,3471
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Delaware,3521
Governor,,BARTH / JOHNSON,Iowa Green,county,Delaware,40
Governor,,LITTEN / NELSON,Libertarian,county,Delaware,18
Governor,,MARTIN / DWIRE,Socialist Workers,county,Delaware,13
Governor,,OVER VOTES,,county,Delaware,0
Governor,,UNDER VOTES,,county,Delaware,0
Governor,,SCATTERING,,county,Delaware,4
Governor,,TOTAL,,county,Delaware,7067
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Des Moines,9162
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Des Moines,4634
Governor,,BARTH / JOHNSON,Iowa Green,county,Des Moines,110
Governor,,LITTEN / NELSON,Libertarian,county,Des Moines,60
Governor,,MARTIN / DWIRE,Socialist Workers,county,Des Moines,22
Governor,,OVER VOTES,,county,Des Moines,11
Governor,,UNDER VOTES,,county,Des Moines,3
Governor,,SCATTERING,,county,Des Moines,14
Governor,,TOTAL,,county,Des Moines,14016
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Dickinson,3308
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Dickinson,3468
Governor,,BARTH / JOHNSON,Iowa Green,county,Dickinson,44
Governor,,LITTEN / NELSON,Libertarian,county,Dickinson,37
Governor,,MARTIN / DWIRE,Socialist Workers,county,Dickinson,15
Governor,,OVER VOTES,,county,Dickinson,5
Governor,,UNDER VOTES,,county,Dickinson,73
Governor,,SCATTERING,,county,Dickinson,1
Governor,,TOTAL,,county,Dickinson,6951
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Dubuque,20420
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Dubuque,12989
Governor,,BARTH / JOHNSON,Iowa Green,county,Dubuque,196
Governor,,LITTEN / NELSON,Libertarian,county,Dubuque,137
Governor,,MARTIN / DWIRE,Socialist Workers,county,Dubuque,55
Governor,,OVER VOTES,,county,Dubuque,31
Governor,,UNDER VOTES,,county,Dubuque,224
Governor,,SCATTERING,,county,Dubuque,18
Governor,,TOTAL,,county,Dubuque,34070
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Emmet,1640
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Emmet,1420
Governor,,BARTH / JOHNSON,Iowa Green,county,Emmet,19
Governor,,LITTEN / NELSON,Libertarian,county,Emmet,14
Governor,,MARTIN / DWIRE,Socialist Workers,county,Emmet,7
Governor,,OVER VOTES,,county,Emmet,2
Governor,,UNDER VOTES,,county,Emmet,44
Governor,,SCATTERING,,county,Emmet,1
Governor,,TOTAL,,county,Emmet,3147
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Fayette,4401
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Fayette,3361
Governor,,BARTH / JOHNSON,Iowa Green,county,Fayette,73
Governor,,LITTEN / NELSON,Libertarian,county,Fayette,41
Governor,,MARTIN / DWIRE,Socialist Workers,county,Fayette,25
Governor,,OVER VOTES,,county,Fayette,0
Governor,,UNDER VOTES,,county,Fayette,0
Governor,,SCATTERING,,county,Fayette,3
Governor,,TOTAL,,county,Fayette,7904
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Floyd,3777
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Floyd,2288
Governor,,BARTH / JOHNSON,Iowa Green,county,Floyd,51
Governor,,LITTEN / NELSON,Libertarian,county,Floyd,27
Governor,,MARTIN / DWIRE,Socialist Workers,county,Floyd,13
Governor,,OVER VOTES,,county,Floyd,0
Governor,,UNDER VOTES,,county,Floyd,78
Governor,,SCATTERING,,county,Floyd,1
Governor,,TOTAL,,county,Floyd,6235
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Franklin,1760
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Franklin,1984
Governor,,BARTH / JOHNSON,Iowa Green,county,Franklin,23
Governor,,LITTEN / NELSON,Libertarian,county,Franklin,14
Governor,,MARTIN / DWIRE,Socialist Workers,county,Franklin,6
Governor,,OVER VOTES,,county,Franklin,0
Governor,,UNDER VOTES,,county,Franklin,0
Governor,,SCATTERING,,county,Franklin,3
Governor,,TOTAL,,county,Franklin,3790
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Fremont,1184
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Fremont,1297
Governor,,BARTH / JOHNSON,Iowa Green,county,Fremont,44
Governor,,LITTEN / NELSON,Libertarian,county,Fremont,27
Governor,,MARTIN / DWIRE,Socialist Workers,county,Fremont,16
Governor,,OVER VOTES,,county,Fremont,2
Governor,,UNDER VOTES,,county,Fremont,0
Governor,,SCATTERING,,county,Fremont,0
Governor,,TOTAL,,county,Fremont,2570
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Greene,1890
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Greene,1668
Governor,,BARTH / JOHNSON,Iowa Green,county,Greene,16
Governor,,LITTEN / NELSON,Libertarian,county,Greene,17
Governor,,MARTIN / DWIRE,Socialist Workers,county,Greene,4
Governor,,OVER VOTES,,county,Greene,3
Governor,,UNDER VOTES,,county,Greene,44
Governor,,SCATTERING,,county,Greene,8
Governor,,TOTAL,,county,Greene,3650
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Grundy,1998
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Grundy,2906
Governor,,BARTH / JOHNSON,Iowa Green,county,Grundy,21
Governor,,LITTEN / NELSON,Libertarian,county,Grundy,10
Governor,,MARTIN / DWIRE,Socialist Workers,county,Grundy,10
Governor,,OVER VOTES,,county,Grundy,2
Governor,,UNDER VOTES,,county,Grundy,16
Governor,,SCATTERING,,county,Grundy,2
Governor,,TOTAL,,county,Grundy,4965
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Guthrie,2038
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Guthrie,2061
Governor,,BARTH / JOHNSON,Iowa Green,county,Guthrie,21
Governor,,LITTEN / NELSON,Libertarian,county,Guthrie,40
Governor,,MARTIN / DWIRE,Socialist Workers,county,Guthrie,3
Governor,,OVER VOTES,,county,Guthrie,5
Governor,,UNDER VOTES,,county,Guthrie,0
Governor,,SCATTERING,,county,Guthrie,4
Governor,,TOTAL,,county,Guthrie,4172
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Hamilton,3261
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Hamilton,2956
Governor,,BARTH / JOHNSON,Iowa Green,county,Hamilton,37
Governor,,LITTEN / NELSON,Libertarian,county,Hamilton,50
Governor,,MARTIN / DWIRE,Socialist Workers,county,Hamilton,10
Governor,,OVER VOTES,,county,Hamilton,10
Governor,,UNDER VOTES,,county,Hamilton,91
Governor,,SCATTERING,,county,Hamilton,4
Governor,,TOTAL,,county,Hamilton,6419
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Hancock,2112
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Hancock,2077
Governor,,BARTH / JOHNSON,Iowa Green,county,Hancock,39
Governor,,LITTEN / NELSON,Libertarian,county,Hancock,16
Governor,,MARTIN / DWIRE,Socialist Workers,county,Hancock,7
Governor,,OVER VOTES,,county,Hancock,2
Governor,,UNDER VOTES,,county,Hancock,26
Governor,,SCATTERING,,county,Hancock,3
Governor,,TOTAL,,county,Hancock,4282
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Hardin,3384
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Hardin,3312
Governor,,BARTH / JOHNSON,Iowa Green,county,Hardin,52
Governor,,LITTEN / NELSON,Libertarian,county,Hardin,39
Governor,,MARTIN / DWIRE,Socialist Workers,county,Hardin,16
Governor,,OVER VOTES,,county,Hardin,10
Governor,,UNDER VOTES,,county,Hardin,56
Governor,,SCATTERING,,county,Hardin,12
Governor,,TOTAL,,county,Hardin,6881
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Harrison,2342
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Harrison,2566
Governor,,BARTH / JOHNSON,Iowa Green,county,Harrison,49
Governor,,LITTEN / NELSON,Libertarian,county,Harrison,45
Governor,,MARTIN / DWIRE,Socialist Workers,county,Harrison,9
Governor,,OVER VOTES,,county,Harrison,0
Governor,,UNDER VOTES,,county,Harrison,69
Governor,,SCATTERING,,county,Harrison,5
Governor,,TOTAL,,county,Harrison,5085
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Henry,3288
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Henry,3101
Governor,,BARTH / JOHNSON,Iowa Green,county,Henry,28
Governor,,LITTEN / NELSON,Libertarian,county,Henry,38
Governor,,MARTIN / DWIRE,Socialist Workers,county,Henry,10
Governor,,OVER VOTES,,county,Henry,0
Governor,,UNDER VOTES,,county,Henry,72
Governor,,SCATTERING,,county,Henry,17
Governor,,TOTAL,,county,Henry,6554
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Howard,2020
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Howard,1282
Governor,,BARTH / JOHNSON,Iowa Green,county,Howard,36
Governor,,LITTEN / NELSON,Libertarian,county,Howard,11
Governor,,MARTIN / DWIRE,Socialist Workers,county,Howard,7
Governor,,OVER VOTES,,county,Howard,6
Governor,,UNDER VOTES,,county,Howard,41
Governor,,SCATTERING,,county,Howard,2
Governor,,TOTAL,,county,Howard,3405
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Humboldt,1738
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Humboldt,1953
Governor,,BARTH / JOHNSON,Iowa Green,county,Humboldt,32
Governor,,LITTEN / NELSON,Libertarian,county,Humboldt,19
Governor,,MARTIN / DWIRE,Socialist Workers,county,Humboldt,5
Governor,,OVER VOTES,,county,Humboldt,2
Governor,,UNDER VOTES,,county,Humboldt,45
Governor,,SCATTERING,,county,Humboldt,3
Governor,,TOTAL,,county,Humboldt,3797
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Ida,972
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Ida,1442
Governor,,BARTH / JOHNSON,Iowa Green,county,Ida,8
Governor,,LITTEN / NELSON,Libertarian,county,Ida,17
Governor,,MARTIN / DWIRE,Socialist Workers,county,Ida,3
Governor,,OVER VOTES,,county,Ida,3
Governor,,UNDER VOTES,,county,Ida,29
Governor,,SCATTERING,,county,Ida,1
Governor,,TOTAL,,county,Ida,2475
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Iowa,3167
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Iowa,3013
Governor,,BARTH / JOHNSON,Iowa Green,county,Iowa,43
Governor,,LITTEN / NELSON,Libertarian,county,Iowa,29
Governor,,MARTIN / DWIRE,Socialist Workers,county,Iowa,18
Governor,,OVER VOTES,,county,Iowa,5
Governor,,UNDER VOTES,,county,Iowa,69
Governor,,SCATTERING,,county,Iowa,6
Governor,,TOTAL,,county,Iowa,6350
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Jackson,4596
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Jackson,2558
Governor,,BARTH / JOHNSON,Iowa Green,county,Jackson,38
Governor,,LITTEN / NELSON,Libertarian,county,Jackson,33
Governor,,MARTIN / DWIRE,Socialist Workers,county,Jackson,13
Governor,,OVER VOTES,,county,Jackson,6
Governor,,UNDER VOTES,,county,Jackson,0
Governor,,SCATTERING,,county,Jackson,0
Governor,,TOTAL,,county,Jackson,7244
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Jasper,8112
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Jasper,6494
Governor,,BARTH / JOHNSON,Iowa Green,county,Jasper,97
Governor,,LITTEN / NELSON,Libertarian,county,Jasper,84
Governor,,MARTIN / DWIRE,Socialist Workers,county,Jasper,28
Governor,,OVER VOTES,,county,Jasper,0
Governor,,UNDER VOTES,,county,Jasper,0
Governor,,SCATTERING,,county,Jasper,31
Governor,,TOTAL,,county,Jasper,14846
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Jefferson,3418
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Jefferson,2350
Governor,,BARTH / JOHNSON,Iowa Green,county,Jefferson,229
Governor,,LITTEN / NELSON,Libertarian,county,Jefferson,52
Governor,,MARTIN / DWIRE,Socialist Workers,county,Jefferson,13
Governor,,OVER VOTES,,county,Jefferson,10
Governor,,UNDER VOTES,,county,Jefferson,69
Governor,,SCATTERING,,county,Jefferson,3
Governor,,TOTAL,,county,Jefferson,6144
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Johnson,30083
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Johnson,12948
Governor,,BARTH / JOHNSON,Iowa Green,county,Johnson,571
Governor,,LITTEN / NELSON,Libertarian,county,Johnson,333
Governor,,MARTIN / DWIRE,Socialist Workers,county,Johnson,75
Governor,,OVER VOTES,,county,Johnson,31
Governor,,UNDER VOTES,,county,Johnson,197
Governor,,SCATTERING,,county,Johnson,54
Governor,,TOTAL,,county,Johnson,44292
Governor,,CHET CULVER / PATTY JUDGE,Democrat,county,Jones,4222
Governor,,NUSSLE / VANDER PLAATS,Republican,county,Jones,3049
Governor,,BARTH / JOHNSON,Iowa Green,county,Jones,74
Governor,,LITTEN / NELSON,Libertarian,county,Jones,31
Governor,,MARTIN / DWIRE,Socialist Workers,county,Jones,10
