office,district,candidate,party,reporting_level,jurisdiction,votes
Treasurer of State,,Totals,Democratic,county,DUBUQUE,3777
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,EMMET,146
Treasurer of State,,Write-In Votes,Democratic,county,EMMET,0
Treasurer of State,,Totals,Democratic,county,EMMET,146
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,FAYETTE,526
Treasurer of State,,Write-In Votes,Democratic,county,FAYETTE,0
Treasurer of State,,Totals,Democratic,county,FAYETTE,526
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,FLOYD,157
Treasurer of State,,Write-In Votes,Democratic,county,FLOYD,6
Treasurer of State,,Totals,Democratic,county,FLOYD,163
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,FRANKLIN,213
Treasurer of State,,Write-In Votes,Democratic,county,FRANKLIN,0
Treasurer of State,,Totals,Democratic,county,FRANKLIN,213
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,FREMONT,151
Treasurer of State,,Write-In Votes,Democratic,county,FREMONT,1
Treasurer of State,,Totals,Democratic,county,FREMONT,152
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,GREENE,327
Treasurer of State,,Write-In Votes,Democratic,county,GREENE,0
Treasurer of State,,Totals,Democratic,county,GREENE,327
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,GRUNDY,118
Treasurer of State,,Write-In Votes,Democratic,county,GRUNDY,0
Treasurer of State,,Totals,Democratic,county,GRUNDY,118
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,GUTHRIE,184
Treasurer of State,,Write-In Votes,Democratic,county,GUTHRIE,0
Treasurer of State,,Totals,Democratic,county,GUTHRIE,184
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,HAMILTON,294
Treasurer of State,,Write-In Votes,Democratic,county,HAMILTON,0
Treasurer of State,,Totals,Democratic,county,HAMILTON,294
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,HANCOCK,159
Treasurer of State,,Write-In Votes,Democratic,county,HANCOCK,0
Treasurer of State,,Totals,Democratic,county,HANCOCK,159
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,HARDIN,244
Treasurer of State,,Write-In Votes,Democratic,county,HARDIN,0
Treasurer of State,,Totals,Democratic,county,HARDIN,244
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,HARRISON,203
Treasurer of State,,Write-In Votes,Democratic,county,HARRISON,1
Treasurer of State,,Totals,Democratic,county,HARRISON,204
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,HENRY,168
Treasurer of State,,Write-In Votes,Democratic,county,HENRY,2
Treasurer of State,,Totals,Democratic,county,HENRY,170
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,HOWARD,158
Treasurer of State,,Write-In Votes,Democratic,county,HOWARD,0
Treasurer of State,,Totals,Democratic,county,HOWARD,158
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,HUMBOLDT,144
Treasurer of State,,Write-In Votes,Democratic,county,HUMBOLDT,0
Treasurer of State,,Totals,Democratic,county,HUMBOLDT,144
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,IDA,118
Treasurer of State,,Write-In Votes,Democratic,county,IDA,0
Treasurer of State,,Totals,Democratic,county,IDA,118
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,IOWA,189
Treasurer of State,,Write-In Votes,Democratic,county,IOWA,1
Treasurer of State,,Totals,Democratic,county,IOWA,190
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,JACKSON,671
Treasurer of State,,Write-In Votes,Democratic,county,JACKSON,0
Treasurer of State,,Totals,Democratic,county,JACKSON,671
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,JASPER,2231
Treasurer of State,,Write-In Votes,Democratic,county,JASPER,0
Treasurer of State,,Totals,Democratic,county,JASPER,2231
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,JEFFERSON,151
Treasurer of State,,Write-In Votes,Democratic,county,JEFFERSON,0
Treasurer of State,,Totals,Democratic,county,JEFFERSON,151
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,JOHNSON,925
Treasurer of State,,Write-In Votes,Democratic,county,JOHNSON,3
Treasurer of State,,Totals,Democratic,county,JOHNSON,928
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,JONES,394
Treasurer of State,,Write-In Votes,Democratic,county,JONES,2
Treasurer of State,,Totals,Democratic,county,JONES,396
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,KEOKUK,230
Treasurer of State,,Write-In Votes,Democratic,county,KEOKUK,0
Treasurer of State,,Totals,Democratic,county,KEOKUK,230
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,KOSSUTH,1199
Treasurer of State,,Write-In Votes,Democratic,county,KOSSUTH,1
Treasurer of State,,Totals,Democratic,county,KOSSUTH,1200
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,LEE,2779
Treasurer of State,,Write-In Votes,Democratic,county,LEE,6
Treasurer of State,,Totals,Democratic,county,LEE,2785
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,LINN,3260
Treasurer of State,,Write-In Votes,Democratic,county,LINN,7
Treasurer of State,,Totals,Democratic,county,LINN,3267
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,LOUISA,130
Treasurer of State,,Write-In Votes,Democratic,county,LOUISA,0
Treasurer of State,,Totals,Democratic,county,LOUISA,130
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,LUCAS,113
Treasurer of State,,Write-In Votes,Democratic,county,LUCAS,0
Treasurer of State,,Totals,Democratic,county,LUCAS,113
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,LYON,131
Treasurer of State,,Write-In Votes,Democratic,county,LYON,1
Treasurer of State,,Totals,Democratic,county,LYON,132
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MADISON,531
Treasurer of State,,Write-In Votes,Democratic,county,MADISON,2
Treasurer of State,,Totals,Democratic,county,MADISON,533
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MAHASKA,203
Treasurer of State,,Write-In Votes,Democratic,county,MAHASKA,0
Treasurer of State,,Totals,Democratic,county,MAHASKA,203
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MARION,723
Treasurer of State,,Write-In Votes,Democratic,county,MARION,0
Treasurer of State,,Totals,Democratic,county,MARION,723
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MARSHALL,416
Treasurer of State,,Write-In Votes,Democratic,county,MARSHALL,0
Treasurer of State,,Totals,Democratic,county,MARSHALL,416
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MILLS,169
Treasurer of State,,Write-In Votes,Democratic,county,MILLS,2
Treasurer of State,,Totals,Democratic,county,MILLS,171
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MITCHELL,144
Treasurer of State,,Write-In Votes,Democratic,county,MITCHELL,0
Treasurer of State,,Totals,Democratic,county,MITCHELL,144
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MONONA,193
Treasurer of State,,Write-In Votes,Democratic,county,MONONA,0
Treasurer of State,,Totals,Democratic,county,MONONA,193
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MONROE,185
Treasurer of State,,Write-In Votes,Democratic,county,MONROE,0
Treasurer of State,,Totals,Democratic,county,MONROE,185
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MONTGOMERY,124
Treasurer of State,,Write-In Votes,Democratic,county,MONTGOMERY,0
Treasurer of State,,Totals,Democratic,county,MONTGOMERY,124
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,MUSCATINE,306
Treasurer of State,,Write-In Votes,Democratic,county,MUSCATINE,0
Treasurer of State,,Totals,Democratic,county,MUSCATINE,306
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,O'BRIEN,144
Treasurer of State,,Write-In Votes,Democratic,county,O'BRIEN,1
Treasurer of State,,Totals,Democratic,county,O'BRIEN,145
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,OSCEOLA,73
Treasurer of State,,Write-In Votes,Democratic,county,OSCEOLA,0
Treasurer of State,,Totals,Democratic,county,OSCEOLA,73
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,PAGE,220
Treasurer of State,,Write-In Votes,Democratic,county,PAGE,0
Treasurer of State,,Totals,Democratic,county,PAGE,220
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,PALO ALTO,490
Treasurer of State,,Write-In Votes,Democratic,county,PALO ALTO,0
Treasurer of State,,Totals,Democratic,county,PALO ALTO,490
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,PLYMOUTH,114
Treasurer of State,,Write-In Votes,Democratic,county,PLYMOUTH,0
Treasurer of State,,Totals,Democratic,county,PLYMOUTH,114
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,POCAHONTAS,124
Treasurer of State,,Write-In Votes,Democratic,county,POCAHONTAS,0
Treasurer of State,,Totals,Democratic,county,POCAHONTAS,124
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,POLK,16686
Treasurer of State,,Write-In Votes,Democratic,county,POLK,56
Treasurer of State,,Totals,Democratic,county,POLK,16742
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,POTTAWATTAMIE,1066
Treasurer of State,,Write-In Votes,Democratic,county,POTTAWATTAMIE,6
Treasurer of State,,Totals,Democratic,county,POTTAWATTAMIE,1072
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,POWESHIEK,404
Treasurer of State,,Write-In Votes,Democratic,county,POWESHIEK,0
Treasurer of State,,Totals,Democratic,county,POWESHIEK,404
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,RINGGOLD,164
Treasurer of State,,Write-In Votes,Democratic,county,RINGGOLD,0
Treasurer of State,,Totals,Democratic,county,RINGGOLD,164
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,SAC,81
Treasurer of State,,Write-In Votes,Democratic,county,SAC,0
Treasurer of State,,Totals,Democratic,county,SAC,81
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,SCOTT,3523
Treasurer of State,,Write-In Votes,Democratic,county,SCOTT,4
Treasurer of State,,Totals,Democratic,county,SCOTT,3527
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,SHELBY,373
Treasurer of State,,Write-In Votes,Democratic,county,SHELBY,0
Treasurer of State,,Totals,Democratic,county,SHELBY,373
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,SIOUX,114
Treasurer of State,,Write-In Votes,Democratic,county,SIOUX,0
Treasurer of State,,Totals,Democratic,county,SIOUX,114
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,STORY,3143
Treasurer of State,,Write-In Votes,Democratic,county,STORY,5
Treasurer of State,,Totals,Democratic,county,STORY,3148
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,TAMA,214
Treasurer of State,,Write-In Votes,Democratic,county,TAMA,0
Treasurer of State,,Totals,Democratic,county,TAMA,214
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,TAYLOR,125
Treasurer of State,,Write-In Votes,Democratic,county,TAYLOR,0
Treasurer of State,,Totals,Democratic,county,TAYLOR,125
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,UNION,188
Treasurer of State,,Write-In Votes,Democratic,county,UNION,0
Treasurer of State,,Totals,Democratic,county,UNION,188
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,VAN BUREN,148
Treasurer of State,,Write-In Votes,Democratic,county,VAN BUREN,0
Treasurer of State,,Totals,Democratic,county,VAN BUREN,148
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WAPELLO,3748
Treasurer of State,,Write-In Votes,Democratic,county,WAPELLO,9
Treasurer of State,,Totals,Democratic,county,WAPELLO,3757
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WARREN,1332
Treasurer of State,,Write-In Votes,Democratic,county,WARREN,0
Treasurer of State,,Totals,Democratic,county,WARREN,1332
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WASHINGTON,187
Treasurer of State,,Write-In Votes,Democratic,county,WASHINGTON,0
Treasurer of State,,Totals,Democratic,county,WASHINGTON,187
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WAYNE,307
Treasurer of State,,Write-In Votes,Democratic,county,WAYNE,6
Treasurer of State,,Totals,Democratic,county,WAYNE,313
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WEBSTER,1638
Treasurer of State,,Write-In Votes,Democratic,county,WEBSTER,2
Treasurer of State,,Totals,Democratic,county,WEBSTER,1640
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WINNEBAGO,167
Treasurer of State,,Write-In Votes,Democratic,county,WINNEBAGO,0
Treasurer of State,,Totals,Democratic,county,WINNEBAGO,167
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WINNESHIEK,255
Treasurer of State,,Write-In Votes,Democratic,county,WINNESHIEK,0
Treasurer of State,,Totals,Democratic,county,WINNESHIEK,255
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WOODBURY,648
Treasurer of State,,Write-In Votes,Democratic,county,WOODBURY,4
Treasurer of State,,Totals,Democratic,county,WOODBURY,652
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WORTH,175
Treasurer of State,,Write-In Votes,Democratic,county,WORTH,0
Treasurer of State,,Totals,Democratic,county,WORTH,175
Treasurer of State,,Michael L. Fitzgerald,Democratic,county,WRIGHT,182
Treasurer of State,,Write-In Votes,Democratic,county,WRIGHT,0
Treasurer of State,,Totals,Democratic,county,WRIGHT,182
Treasurer of State,,Michael L. Fitzgerald,Democratic,racewide,Totals,76516
Treasurer of State,,Write-In Votes,Democratic,racewide,Totals,164
Treasurer of State,,Totals,Democratic,racewide,Totals,76680
Treasurer of State,,Write-In Votes,Iowa Green Party,county,ADAIR,0
Treasurer of State,,Totals,Iowa Green Party,county,ADAIR,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,ADAMS,0
Treasurer of State,,Totals,Iowa Green Party,county,ADAMS,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,ALLAMAKEE,0
Treasurer of State,,Totals,Iowa Green Party,county,ALLAMAKEE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,APPANOOSE,0
Treasurer of State,,Totals,Iowa Green Party,county,APPANOOSE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,AUDUBON,0
Treasurer of State,,Totals,Iowa Green Party,county,AUDUBON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,BENTON,0
Treasurer of State,,Totals,Iowa Green Party,county,BENTON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,BLACK HAWK,3
Treasurer of State,,Totals,Iowa Green Party,county,BLACK HAWK,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,BOONE,0
Treasurer of State,,Totals,Iowa Green Party,county,BOONE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,BREMER,0
Treasurer of State,,Totals,Iowa Green Party,county,BREMER,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,BUCHANAN,0
Treasurer of State,,Totals,Iowa Green Party,county,BUCHANAN,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,BUENA VISTA,0
Treasurer of State,,Totals,Iowa Green Party,county,BUENA VISTA,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,BUTLER,0
Treasurer of State,,Totals,Iowa Green Party,county,BUTLER,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CALHOUN,0
Treasurer of State,,Totals,Iowa Green Party,county,CALHOUN,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CARROLL,0
Treasurer of State,,Totals,Iowa Green Party,county,CARROLL,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CASS,0
Treasurer of State,,Totals,Iowa Green Party,county,CASS,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CEDAR,1
Treasurer of State,,Totals,Iowa Green Party,county,CEDAR,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CERRO GORDO,1
Treasurer of State,,Totals,Iowa Green Party,county,CERRO GORDO,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CHEROKEE,0
Treasurer of State,,Totals,Iowa Green Party,county,CHEROKEE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CHICKASAW,0
Treasurer of State,,Totals,Iowa Green Party,county,CHICKASAW,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CLARKE,0
Treasurer of State,,Totals,Iowa Green Party,county,CLARKE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CLAY,0
Treasurer of State,,Totals,Iowa Green Party,county,CLAY,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CLAYTON,1
Treasurer of State,,Totals,Iowa Green Party,county,CLAYTON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CLINTON,0
Treasurer of State,,Totals,Iowa Green Party,county,CLINTON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,CRAWFORD,0
Treasurer of State,,Totals,Iowa Green Party,county,CRAWFORD,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,DALLAS,0
Treasurer of State,,Totals,Iowa Green Party,county,DALLAS,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,DAVIS,0
Treasurer of State,,Totals,Iowa Green Party,county,DAVIS,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,DECATUR,0
Treasurer of State,,Totals,Iowa Green Party,county,DECATUR,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,DELAWARE,0
Treasurer of State,,Totals,Iowa Green Party,county,DELAWARE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,DES MOINES,0
Treasurer of State,,Totals,Iowa Green Party,county,DES MOINES,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,DICKINSON,0
Treasurer of State,,Totals,Iowa Green Party,county,DICKINSON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,DUBUQUE,1
Treasurer of State,,Totals,Iowa Green Party,county,DUBUQUE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,EMMET,0
Treasurer of State,,Totals,Iowa Green Party,county,EMMET,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,FAYETTE,0
Treasurer of State,,Totals,Iowa Green Party,county,FAYETTE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,FLOYD,0
Treasurer of State,,Totals,Iowa Green Party,county,FLOYD,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,FRANKLIN,0
Treasurer of State,,Totals,Iowa Green Party,county,FRANKLIN,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,FREMONT,0
Treasurer of State,,Totals,Iowa Green Party,county,FREMONT,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,GREENE,0
Treasurer of State,,Totals,Iowa Green Party,county,GREENE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,GRUNDY,0
Treasurer of State,,Totals,Iowa Green Party,county,GRUNDY,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,GUTHRIE,0
Treasurer of State,,Totals,Iowa Green Party,county,GUTHRIE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,HAMILTON,0
Treasurer of State,,Totals,Iowa Green Party,county,HAMILTON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,HANCOCK,0
Treasurer of State,,Totals,Iowa Green Party,county,HANCOCK,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,HARDIN,0
Treasurer of State,,Totals,Iowa Green Party,county,HARDIN,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,HARRISON,0
Treasurer of State,,Totals,Iowa Green Party,county,HARRISON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,HENRY,0
Treasurer of State,,Totals,Iowa Green Party,county,HENRY,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,HOWARD,0
Treasurer of State,,Totals,Iowa Green Party,county,HOWARD,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,HUMBOLDT,0
Treasurer of State,,Totals,Iowa Green Party,county,HUMBOLDT,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,IDA,0
Treasurer of State,,Totals,Iowa Green Party,county,IDA,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,IOWA,1
Treasurer of State,,Totals,Iowa Green Party,county,IOWA,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,JACKSON,0
Treasurer of State,,Totals,Iowa Green Party,county,JACKSON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,JASPER,0
Treasurer of State,,Totals,Iowa Green Party,county,JASPER,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,JEFFERSON,1
Treasurer of State,,Totals,Iowa Green Party,county,JEFFERSON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,JOHNSON,3
Treasurer of State,,Totals,Iowa Green Party,county,JOHNSON,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,JONES,0
Treasurer of State,,Totals,Iowa Green Party,county,JONES,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,KEOKUK,0
Treasurer of State,,Totals,Iowa Green Party,county,KEOKUK,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,KOSSUTH,1
Treasurer of State,,Totals,Iowa Green Party,county,KOSSUTH,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,LEE,0
Treasurer of State,,Totals,Iowa Green Party,county,LEE,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,LINN,6
Treasurer of State,,Totals,Iowa Green Party,county,LINN,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,LOUISA,0
Treasurer of State,,Totals,Iowa Green Party,county,LOUISA,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,LUCAS,0
Treasurer of State,,Totals,Iowa Green Party,county,LUCAS,
Treasurer of State,,Write-In Votes,Iowa Green Party,county,LYON,0
