office,district,candidate,party,reporting_level,jurisdiction,votes
Governor,,Tom Vilsack,Democratic,county,MARSHALL,415
Governor,,Write-In Votes,Democratic,county,MARSHALL,11
Governor,,Totals,Democratic,county,MARSHALL,426
Governor,,Tom Vilsack,Democratic,county,MILLS,183
Governor,,Write-In Votes,Democratic,county,MILLS,5
Governor,,Totals,Democratic,county,MILLS,188
Governor,,Tom Vilsack,Democratic,county,MITCHELL,147
Governor,,Write-In Votes,Democratic,county,MITCHELL,1
Governor,,Totals,Democratic,county,MITCHELL,148
Governor,,Tom Vilsack,Democratic,county,MONONA,205
Governor,,Write-In Votes,Democratic,county,MONONA,0
Governor,,Totals,Democratic,county,MONONA,205
Governor,,Tom Vilsack,Democratic,county,MONROE,177
Governor,,Write-In Votes,Democratic,county,MONROE,0
Governor,,Totals,Democratic,county,MONROE,177
Governor,,Tom Vilsack,Democratic,county,MONTGOMERY,148
Governor,,Write-In Votes,Democratic,county,MONTGOMERY,2
Governor,,Totals,Democratic,county,MONTGOMERY,150
Governor,,Tom Vilsack,Democratic,county,MUSCATINE,315
Governor,,Write-In Votes,Democratic,county,MUSCATINE,7
Governor,,Totals,Democratic,county,MUSCATINE,322
Governor,,Tom Vilsack,Democratic,county,O'BRIEN,151
Governor,,Write-In Votes,Democratic,county,O'BRIEN,7
Governor,,Totals,Democratic,county,O'BRIEN,158
Governor,,Tom Vilsack,Democratic,county,OSCEOLA,94
Governor,,Write-In Votes,Democratic,county,OSCEOLA,0
Governor,,Totals,Democratic,county,OSCEOLA,94
Governor,,Tom Vilsack,Democratic,county,PAGE,232
Governor,,Write-In Votes,Democratic,county,PAGE,3
Governor,,Totals,Democratic,county,PAGE,235
Governor,,Tom Vilsack,Democratic,county,PALO ALTO,548
Governor,,Write-In Votes,Democratic,county,PALO ALTO,0
Governor,,Totals,Democratic,county,PALO ALTO,548
Governor,,Tom Vilsack,Democratic,county,PLYMOUTH,140
Governor,,Write-In Votes,Democratic,county,PLYMOUTH,0
Governor,,Totals,Democratic,county,PLYMOUTH,140
Governor,,Tom Vilsack,Democratic,county,POCAHONTAS,121
Governor,,Write-In Votes,Democratic,county,POCAHONTAS,0
Governor,,Totals,Democratic,county,POCAHONTAS,121
Governor,,Tom Vilsack,Democratic,county,POLK,16797
Governor,,Write-In Votes,Democratic,county,POLK,322
Governor,,Totals,Democratic,county,POLK,17119
Governor,,Tom Vilsack,Democratic,county,POTTAWATTAMIE,1127
Governor,,Write-In Votes,Democratic,county,POTTAWATTAMIE,18
Governor,,Totals,Democratic,county,POTTAWATTAMIE,1145
Governor,,Tom Vilsack,Democratic,county,POWESHIEK,428
Governor,,Write-In Votes,Democratic,county,POWESHIEK,3
Governor,,Totals,Democratic,county,POWESHIEK,431
Governor,,Tom Vilsack,Democratic,county,RINGGOLD,157
Governor,,Write-In Votes,Democratic,county,RINGGOLD,1
Governor,,Totals,Democratic,county,RINGGOLD,158
Governor,,Tom Vilsack,Democratic,county,SAC,86
Governor,,Write-In Votes,Democratic,county,SAC,0
Governor,,Totals,Democratic,county,SAC,86
Governor,,Tom Vilsack,Democratic,county,SCOTT,3730
Governor,,Write-In Votes,Democratic,county,SCOTT,41
Governor,,Totals,Democratic,county,SCOTT,3771
Governor,,Tom Vilsack,Democratic,county,SHELBY,377
Governor,,Write-In Votes,Democratic,county,SHELBY,13
Governor,,Totals,Democratic,county,SHELBY,390
Governor,,Tom Vilsack,Democratic,county,SIOUX,145
Governor,,Write-In Votes,Democratic,county,SIOUX,0
Governor,,Totals,Democratic,county,SIOUX,145
Governor,,Tom Vilsack,Democratic,county,STORY,3207
Governor,,Write-In Votes,Democratic,county,STORY,33
Governor,,Totals,Democratic,county,STORY,3240
Governor,,Tom Vilsack,Democratic,county,TAMA,227
Governor,,Write-In Votes,Democratic,county,TAMA,0
Governor,,Totals,Democratic,county,TAMA,227
Governor,,Tom Vilsack,Democratic,county,TAYLOR,128
Governor,,Write-In Votes,Democratic,county,TAYLOR,2
Governor,,Totals,Democratic,county,TAYLOR,130
Governor,,Tom Vilsack,Democratic,county,UNION,206
Governor,,Write-In Votes,Democratic,county,UNION,0
Governor,,Totals,Democratic,county,UNION,206
Governor,,Tom Vilsack,Democratic,county,VAN BUREN,152
Governor,,Write-In Votes,Democratic,county,VAN BUREN,2
Governor,,Totals,Democratic,county,VAN BUREN,154
Governor,,Tom Vilsack,Democratic,county,WAPELLO,3967
Governor,,Write-In Votes,Democratic,county,WAPELLO,100
Governor,,Totals,Democratic,county,WAPELLO,4067
Governor,,Tom Vilsack,Democratic,county,WARREN,1375
Governor,,Write-In Votes,Democratic,county,WARREN,15
Governor,,Totals,Democratic,county,WARREN,1390
Governor,,Tom Vilsack,Democratic,county,WASHINGTON,187
Governor,,Write-In Votes,Democratic,county,WASHINGTON,1
Governor,,Totals,Democratic,county,WASHINGTON,188
Governor,,Tom Vilsack,Democratic,county,WAYNE,329
Governor,,Write-In Votes,Democratic,county,WAYNE,5
Governor,,Totals,Democratic,county,WAYNE,334
Governor,,Tom Vilsack,Democratic,county,WEBSTER,1665
Governor,,Write-In Votes,Democratic,county,WEBSTER,24
Governor,,Totals,Democratic,county,WEBSTER,1689
Governor,,Tom Vilsack,Democratic,county,WINNEBAGO,168
Governor,,Write-In Votes,Democratic,county,WINNEBAGO,4
Governor,,Totals,Democratic,county,WINNEBAGO,172
Governor,,Tom Vilsack,Democratic,county,WINNESHIEK,251
Governor,,Write-In Votes,Democratic,county,WINNESHIEK,5
Governor,,Totals,Democratic,county,WINNESHIEK,256
Governor,,Tom Vilsack,Democratic,county,WOODBURY,662
Governor,,Write-In Votes,Democratic,county,WOODBURY,11
Governor,,Totals,Democratic,county,WOODBURY,673
Governor,,Tom Vilsack,Democratic,county,WORTH,187
Governor,,Write-In Votes,Democratic,county,WORTH,3
Governor,,Totals,Democratic,county,WORTH,190
Governor,,Tom Vilsack,Democratic,county,WRIGHT,200
Governor,,Write-In Votes,Democratic,county,WRIGHT,0
Governor,,Totals,Democratic,county,WRIGHT,200
Governor,,Tom Vilsack,Democratic,racewide,Totals,79277
Governor,,Write-In Votes,Democratic,racewide,Totals,1166
Governor,,Totals,Democratic,racewide,Totals,80443
Governor,,Jay Robinson,Iowa Green Party,county,ADAIR,0
Governor,,Write-In Votes,Iowa Green Party,county,ADAIR,0
Governor,,Totals,Iowa Green Party,county,ADAIR,0
Governor,,Jay Robinson,Iowa Green Party,county,ADAMS,1
Governor,,Write-In Votes,Iowa Green Party,county,ADAMS,0
Governor,,Totals,Iowa Green Party,county,ADAMS,1
Governor,,Jay Robinson,Iowa Green Party,county,ALLAMAKEE,3
Governor,,Write-In Votes,Iowa Green Party,county,ALLAMAKEE,0
Governor,,Totals,Iowa Green Party,county,ALLAMAKEE,3
Governor,,Jay Robinson,Iowa Green Party,county,APPANOOSE,0
Governor,,Write-In Votes,Iowa Green Party,county,APPANOOSE,0
Governor,,Totals,Iowa Green Party,county,APPANOOSE,0
Governor,,Jay Robinson,Iowa Green Party,county,AUDUBON,0
Governor,,Write-In Votes,Iowa Green Party,county,AUDUBON,0
Governor,,Totals,Iowa Green Party,county,AUDUBON,0
Governor,,Jay Robinson,Iowa Green Party,county,BENTON,2
Governor,,Write-In Votes,Iowa Green Party,county,BENTON,0
Governor,,Totals,Iowa Green Party,county,BENTON,2
Governor,,Jay Robinson,Iowa Green Party,county,BLACK HAWK,20
Governor,,Write-In Votes,Iowa Green Party,county,BLACK HAWK,0
Governor,,Totals,Iowa Green Party,county,BLACK HAWK,20
Governor,,Jay Robinson,Iowa Green Party,county,BOONE,2
Governor,,Write-In Votes,Iowa Green Party,county,BOONE,0
Governor,,Totals,Iowa Green Party,county,BOONE,2
Governor,,Jay Robinson,Iowa Green Party,county,BREMER,1
Governor,,Write-In Votes,Iowa Green Party,county,BREMER,0
Governor,,Totals,Iowa Green Party,county,BREMER,1
Governor,,Jay Robinson,Iowa Green Party,county,BUCHANAN,1
Governor,,Write-In Votes,Iowa Green Party,county,BUCHANAN,0
Governor,,Totals,Iowa Green Party,county,BUCHANAN,1
Governor,,Jay Robinson,Iowa Green Party,county,BUENA VISTA,1
Governor,,Write-In Votes,Iowa Green Party,county,BUENA VISTA,0
Governor,,Totals,Iowa Green Party,county,BUENA VISTA,1
Governor,,Jay Robinson,Iowa Green Party,county,BUTLER,2
Governor,,Write-In Votes,Iowa Green Party,county,BUTLER,0
Governor,,Totals,Iowa Green Party,county,BUTLER,2
Governor,,Jay Robinson,Iowa Green Party,county,CALHOUN,1
Governor,,Write-In Votes,Iowa Green Party,county,CALHOUN,0
Governor,,Totals,Iowa Green Party,county,CALHOUN,1
Governor,,Jay Robinson,Iowa Green Party,county,CARROLL,0
Governor,,Write-In Votes,Iowa Green Party,county,CARROLL,0
Governor,,Totals,Iowa Green Party,county,CARROLL,0
Governor,,Jay Robinson,Iowa Green Party,county,CASS,1
Governor,,Write-In Votes,Iowa Green Party,county,CASS,0
Governor,,Totals,Iowa Green Party,county,CASS,1
Governor,,Jay Robinson,Iowa Green Party,county,CEDAR,1
Governor,,Write-In Votes,Iowa Green Party,county,CEDAR,0
Governor,,Totals,Iowa Green Party,county,CEDAR,1
Governor,,Jay Robinson,Iowa Green Party,county,CERRO GORDO,5
Governor,,Write-In Votes,Iowa Green Party,county,CERRO GORDO,3
Governor,,Totals,Iowa Green Party,county,CERRO GORDO,8
Governor,,Jay Robinson,Iowa Green Party,county,CHEROKEE,0
Governor,,Write-In Votes,Iowa Green Party,county,CHEROKEE,0
Governor,,Totals,Iowa Green Party,county,CHEROKEE,0
Governor,,Jay Robinson,Iowa Green Party,county,CHICKASAW,1
Governor,,Write-In Votes,Iowa Green Party,county,CHICKASAW,0
Governor,,Totals,Iowa Green Party,county,CHICKASAW,1
Governor,,Jay Robinson,Iowa Green Party,county,CLARKE,0
Governor,,Write-In Votes,Iowa Green Party,county,CLARKE,0
Governor,,Totals,Iowa Green Party,county,CLARKE,0
Governor,,Jay Robinson,Iowa Green Party,county,CLAY,1
Governor,,Write-In Votes,Iowa Green Party,county,CLAY,0
Governor,,Totals,Iowa Green Party,county,CLAY,1
Governor,,Jay Robinson,Iowa Green Party,county,CLAYTON,1
Governor,,Write-In Votes,Iowa Green Party,county,CLAYTON,1
Governor,,Totals,Iowa Green Party,county,CLAYTON,2
Governor,,Jay Robinson,Iowa Green Party,county,CLINTON,11
Governor,,Write-In Votes,Iowa Green Party,county,CLINTON,0
Governor,,Totals,Iowa Green Party,county,CLINTON,11
Governor,,Jay Robinson,Iowa Green Party,county,CRAWFORD,0
Governor,,Write-In Votes,Iowa Green Party,county,CRAWFORD,0
Governor,,Totals,Iowa Green Party,county,CRAWFORD,0
Governor,,Jay Robinson,Iowa Green Party,county,DALLAS,2
Governor,,Write-In Votes,Iowa Green Party,county,DALLAS,0
Governor,,Totals,Iowa Green Party,county,DALLAS,2
Governor,,Jay Robinson,Iowa Green Party,county,DAVIS,3
Governor,,Write-In Votes,Iowa Green Party,county,DAVIS,0
Governor,,Totals,Iowa Green Party,county,DAVIS,3
Governor,,Jay Robinson,Iowa Green Party,county,DECATUR,0
Governor,,Write-In Votes,Iowa Green Party,county,DECATUR,0
Governor,,Totals,Iowa Green Party,county,DECATUR,0
Governor,,Jay Robinson,Iowa Green Party,county,DELAWARE,2
Governor,,Write-In Votes,Iowa Green Party,county,DELAWARE,0
Governor,,Totals,Iowa Green Party,county,DELAWARE,2
Governor,,Jay Robinson,Iowa Green Party,county,DES MOINES,0
Governor,,Write-In Votes,Iowa Green Party,county,DES MOINES,0
Governor,,Totals,Iowa Green Party,county,DES MOINES,0
Governor,,Jay Robinson,Iowa Green Party,county,DICKINSON,0
Governor,,Write-In Votes,Iowa Green Party,county,DICKINSON,0
Governor,,Totals,Iowa Green Party,county,DICKINSON,0
Governor,,Jay Robinson,Iowa Green Party,county,DUBUQUE,11
Governor,,Write-In Votes,Iowa Green Party,county,DUBUQUE,0
Governor,,Totals,Iowa Green Party,county,DUBUQUE,11
Governor,,Jay Robinson,Iowa Green Party,county,EMMET,0
Governor,,Write-In Votes,Iowa Green Party,county,EMMET,0
Governor,,Totals,Iowa Green Party,county,EMMET,0
Governor,,Jay Robinson,Iowa Green Party,county,FAYETTE,2
Governor,,Write-In Votes,Iowa Green Party,county,FAYETTE,0
Governor,,Totals,Iowa Green Party,county,FAYETTE,2
Governor,,Jay Robinson,Iowa Green Party,county,FLOYD,0
Governor,,Write-In Votes,Iowa Green Party,county,FLOYD,0
Governor,,Totals,Iowa Green Party,county,FLOYD,0
Governor,,Jay Robinson,Iowa Green Party,county,FRANKLIN,0
Governor,,Write-In Votes,Iowa Green Party,county,FRANKLIN,0
Governor,,Totals,Iowa Green Party,county,FRANKLIN,0
Governor,,Jay Robinson,Iowa Green Party,county,FREMONT,0
Governor,,Write-In Votes,Iowa Green Party,county,FREMONT,0
Governor,,Totals,Iowa Green Party,county,FREMONT,0
Governor,,Jay Robinson,Iowa Green Party,county,GREENE,2
Governor,,Write-In Votes,Iowa Green Party,county,GREENE,1
Governor,,Totals,Iowa Green Party,county,GREENE,3
Governor,,Jay Robinson,Iowa Green Party,county,GRUNDY,0
Governor,,Write-In Votes,Iowa Green Party,county,GRUNDY,1
Governor,,Totals,Iowa Green Party,county,GRUNDY,1
Governor,,Jay Robinson,Iowa Green Party,county,GUTHRIE,0
Governor,,Write-In Votes,Iowa Green Party,county,GUTHRIE,0
Governor,,Totals,Iowa Green Party,county,GUTHRIE,0
Governor,,Jay Robinson,Iowa Green Party,county,HAMILTON,1
Governor,,Write-In Votes,Iowa Green Party,county,HAMILTON,0
Governor,,Totals,Iowa Green Party,county,HAMILTON,1
Governor,,Jay Robinson,Iowa Green Party,county,HANCOCK,0
Governor,,Write-In Votes,Iowa Green Party,county,HANCOCK,0
Governor,,Totals,Iowa Green Party,county,HANCOCK,0
Governor,,Jay Robinson,Iowa Green Party,county,HARDIN,2
Governor,,Write-In Votes,Iowa Green Party,county,HARDIN,0
Governor,,Totals,Iowa Green Party,county,HARDIN,2
Governor,,Jay Robinson,Iowa Green Party,county,HARRISON,0
Governor,,Write-In Votes,Iowa Green Party,county,HARRISON,0
Governor,,Totals,Iowa Green Party,county,HARRISON,0
Governor,,Jay Robinson,Iowa Green Party,county,HENRY,1
Governor,,Write-In Votes,Iowa Green Party,county,HENRY,0
Governor,,Totals,Iowa Green Party,county,HENRY,1
Governor,,Jay Robinson,Iowa Green Party,county,HOWARD,1
Governor,,Write-In Votes,Iowa Green Party,county,HOWARD,0
Governor,,Totals,Iowa Green Party,county,HOWARD,1
Governor,,Jay Robinson,Iowa Green Party,county,HUMBOLDT,2
Governor,,Write-In Votes,Iowa Green Party,county,HUMBOLDT,0
Governor,,Totals,Iowa Green Party,county,HUMBOLDT,2
Governor,,Jay Robinson,Iowa Green Party,county,IDA,5
Governor,,Write-In Votes,Iowa Green Party,county,IDA,0
Governor,,Totals,Iowa Green Party,county,IDA,5
Governor,,Jay Robinson,Iowa Green Party,county,IOWA,6
Governor,,Write-In Votes,Iowa Green Party,county,IOWA,0
Governor,,Totals,Iowa Green Party,county,IOWA,6
Governor,,Jay Robinson,Iowa Green Party,county,JACKSON,2
Governor,,Write-In Votes,Iowa Green Party,county,JACKSON,0
Governor,,Totals,Iowa Green Party,county,JACKSON,2
Governor,,Jay Robinson,Iowa Green Party,county,JASPER,2
Governor,,Write-In Votes,Iowa Green Party,county,JASPER,0
Governor,,Totals,Iowa Green Party,county,JASPER,2
Governor,,Jay Robinson,Iowa Green Party,county,JEFFERSON,0
Governor,,Write-In Votes,Iowa Green Party,county,JEFFERSON,0
Governor,,Totals,Iowa Green Party,county,JEFFERSON,0
Governor,,Jay Robinson,Iowa Green Party,county,JOHNSON,43
Governor,,Write-In Votes,Iowa Green Party,county,JOHNSON,2
Governor,,Totals,Iowa Green Party,county,JOHNSON,45
Governor,,Jay Robinson,Iowa Green Party,county,JONES,8
Governor,,Write-In Votes,Iowa Green Party,county,JONES,0
Governor,,Totals,Iowa Green Party,county,JONES,8
Governor,,Jay Robinson,Iowa Green Party,county,KEOKUK,0
Governor,,Write-In Votes,Iowa Green Party,county,KEOKUK,0
Governor,,Totals,Iowa Green Party,county,KEOKUK,0
Governor,,Jay Robinson,Iowa Green Party,county,KOSSUTH,3
Governor,,Write-In Votes,Iowa Green Party,county,KOSSUTH,2
Governor,,Totals,Iowa Green Party,county,KOSSUTH,5
Governor,,Jay Robinson,Iowa Green Party,county,LEE,3
Governor,,Write-In Votes,Iowa Green Party,county,LEE,0
Governor,,Totals,Iowa Green Party,county,LEE,3
Governor,,Jay Robinson,Iowa Green Party,county,LINN,23
Governor,,Write-In Votes,Iowa Green Party,county,LINN,9
Governor,,Totals,Iowa Green Party,county,LINN,32
Governor,,Jay Robinson,Iowa Green Party,county,LOUISA,0
Governor,,Write-In Votes,Iowa Green Party,county,LOUISA,0
Governor,,Totals,Iowa Green Party,county,LOUISA,0
Governor,,Jay Robinson,Iowa Green Party,county,LUCAS,0
Governor,,Write-In Votes,Iowa Green Party,county,LUCAS,0
Governor,,Totals,Iowa Green Party,county,LUCAS,0
Governor,,Jay Robinson,Iowa Green Party,county,LYON,1
Governor,,Write-In Votes,Iowa Green Party,county,LYON,0
Governor,,Totals,Iowa Green Party,county,LYON,1
Governor,,Jay Robinson,Iowa Green Party,county,MADISON,0
