county,precinct,office,district,party,candidate,votes,absentee,polling
Wright,Goldfield,Secretary of State,,,Write-in,0,0,0
Wright,Belmond,Auditor of State,,REP,Mary Mosiman,242,15,227
Wright,Clarion,Auditor of State,,REP,Mary Mosiman,198,18,180
Wright,Big 6 Townships,Auditor of State,,REP,Mary Mosiman,122,35,87
Wright,Dows,Auditor of State,,REP,Mary Mosiman,56,10,46
Wright,EG #1,Auditor of State,,REP,Mary Mosiman,7,1,6
Wright,EG #2,Auditor of State,,REP,Mary Mosiman,17,0,17
Wright,EG #3,Auditor of State,,REP,Mary Mosiman,38,1,37
Wright,EG #4,Auditor of State,,REP,Mary Mosiman,20,1,19
Wright,Rural Eagle Grove,Auditor of State,,REP,Mary Mosiman,39,0,39
Wright,Goldfield,Auditor of State,,REP,Mary Mosiman,44,1,43
Wright,Belmond,Auditor of State,,,Write-in,0,0,0
Wright,Clarion,Auditor of State,,,Write-in,0,0,0
Wright,Big 6 Townships,Auditor of State,,,Write-in,0,0,0
Wright,Dows,Auditor of State,,,Write-in,0,0,0
Wright,EG #1,Auditor of State,,,Write-in,0,0,0
Wright,EG #2,Auditor of State,,,Write-in,0,0,0
Wright,EG #3,Auditor of State,,,Write-in,0,0,0
Wright,EG #4,Auditor of State,,,Write-in,0,0,0
Wright,Rural Eagle Grove,Auditor of State,,,Write-in,0,0,0
Wright,Goldfield,Auditor of State,,,Write-in,0,0,0
Wright,Belmond,Treasurer of State,,,Write-in,0,0,0
Wright,Clarion,Treasurer of State,,,Write-in,0,0,0
Wright,Big 6 Townships,Treasurer of State,,,Write-in,0,0,0
Wright,Dows,Treasurer of State,,,Write-in,0,0,0
Wright,EG #1,Treasurer of State,,,Write-in,0,0,0
Wright,EG #2,Treasurer of State,,,Write-in,0,0,0
Wright,EG #3,Treasurer of State,,,Write-in,0,0,0
Wright,EG #4,Treasurer of State,,,Write-in,0,0,0
Wright,Rural Eagle Grove,Treasurer of State,,,Write-in,0,0,0
Wright,Goldfield,Treasurer of State,,,Write-in,0,0,0
Wright,Belmond,Secretary of Agriculture,,REP,Ray Gaesser,50,0,50
Wright,Clarion,Secretary of Agriculture,,REP,Ray Gaesser,25,1,24
Wright,Big 6 Townships,Secretary of Agriculture,,REP,Ray Gaesser,14,1,13
Wright,Dows,Secretary of Agriculture,,REP,Ray Gaesser,8,0,8
Wright,EG #1,Secretary of Agriculture,,REP,Ray Gaesser,1,0,1
Wright,EG #2,Secretary of Agriculture,,REP,Ray Gaesser,2,0,2
Wright,EG #3,Secretary of Agriculture,,REP,Ray Gaesser,1,0,1
Wright,EG #4,Secretary of Agriculture,,REP,Ray Gaesser,3,0,3
Wright,Rural Eagle Grove,Secretary of Agriculture,,REP,Ray Gaesser,7,0,7
Wright,Goldfield,Secretary of Agriculture,,REP,Ray Gaesser,6,0,6
Wright,Belmond,Secretary of Agriculture,,REP,Chad Ingels,14,1,13
Wright,Clarion,Secretary of Agriculture,,REP,Chad Ingels,13,1,12
Wright,Big 6 Townships,Secretary of Agriculture,,REP,Chad Ingels,9,1,8
Wright,Dows,Secretary of Agriculture,,REP,Chad Ingels,3,1,2
Wright,EG #1,Secretary of Agriculture,,REP,Chad Ingels,2,0,2
Wright,EG #2,Secretary of Agriculture,,REP,Chad Ingels,2,0,2
Wright,EG #3,Secretary of Agriculture,,REP,Chad Ingels,2,0,2
Wright,EG #4,Secretary of Agriculture,,REP,Chad Ingels,1,0,1
Wright,Rural Eagle Grove,Secretary of Agriculture,,REP,Chad Ingels,4,0,4
Wright,Goldfield,Secretary of Agriculture,,REP,Chad Ingels,5,0,5
Wright,Belmond,Secretary of Agriculture,,REP,Craig Lang,41,4,37
Wright,Clarion,Secretary of Agriculture,,REP,Craig Lang,35,2,33
Wright,Big 6 Townships,Secretary of Agriculture,,REP,Craig Lang,24,8,16
Wright,Dows,Secretary of Agriculture,,REP,Craig Lang,9,3,6
Wright,EG #1,Secretary of Agriculture,,REP,Craig Lang,0,0,0
Wright,EG #2,Secretary of Agriculture,,REP,Craig Lang,0,0,0
Wright,EG #3,Secretary of Agriculture,,REP,Craig Lang,6,0,6
Wright,EG #4,Secretary of Agriculture,,REP,Craig Lang,3,0,3
Wright,Rural Eagle Grove,Secretary of Agriculture,,REP,Craig Lang,3,0,3
Wright,Goldfield,Secretary of Agriculture,,REP,Craig Lang,6,1,5
Wright,Belmond,Secretary of Agriculture,,REP,Mike Naig,72,7,65
Wright,Clarion,Secretary of Agriculture,,REP,Mike Naig,92,6,86
Wright,Big 6 Townships,Secretary of Agriculture,,REP,Mike Naig,64,13,51
Wright,Dows,Secretary of Agriculture,,REP,Mike Naig,29,5,24
Wright,EG #1,Secretary of Agriculture,,REP,Mike Naig,2,0,2
Wright,EG #2,Secretary of Agriculture,,REP,Mike Naig,7,0,7
Wright,EG #3,Secretary of Agriculture,,REP,Mike Naig,18,0,18
Wright,EG #4,Secretary of Agriculture,,REP,Mike Naig,8,0,8
Wright,Rural Eagle Grove,Secretary of Agriculture,,REP,Mike Naig,19,0,19
Wright,Goldfield,Secretary of Agriculture,,REP,Mike Naig,20,0,20
Wright,Belmond,Secretary of Agriculture,,REP,Dan Zumbach,51,1,50
Wright,Clarion,Secretary of Agriculture,,REP,Dan Zumbach,29,1,28
Wright,Big 6 Townships,Secretary of Agriculture,,REP,Dan Zumbach,23,7,16
Wright,Dows,Secretary of Agriculture,,REP,Dan Zumbach,8,0,8
Wright,EG #1,Secretary of Agriculture,,REP,Dan Zumbach,4,1,3
Wright,EG #2,Secretary of Agriculture,,REP,Dan Zumbach,6,0,6
Wright,EG #3,Secretary of Agriculture,,REP,Dan Zumbach,11,1,10
Wright,EG #4,Secretary of Agriculture,,REP,Dan Zumbach,4,0,4
Wright,Rural Eagle Grove,Secretary of Agriculture,,REP,Dan Zumbach,9,0,9
Wright,Goldfield,Secretary of Agriculture,,REP,Dan Zumbach,12,1,11
Wright,Belmond,Secretary of Agriculture,,,Write-in,0,0,0
Wright,Clarion,Secretary of Agriculture,,,Write-in,0,0,0
Wright,Big 6 Townships,Secretary of Agriculture,,,Write-in,0,0,0
Wright,Dows,Secretary of Agriculture,,,Write-in,0,0,0
Wright,EG #1,Secretary of Agriculture,,,Write-in,0,0,0
Wright,EG #2,Secretary of Agriculture,,,Write-in,0,0,0
Wright,EG #3,Secretary of Agriculture,,,Write-in,0,0,0
Wright,EG #4,Secretary of Agriculture,,,Write-in,0,0,0
Wright,Rural Eagle Grove,Secretary of Agriculture,,,Write-in,0,0,0
Wright,Goldfield,Secretary of Agriculture,,,Write-in,0,0,0
Wright,Belmond,Attorney General,,,Write-in,0,0,0
Wright,Clarion,Attorney General,,,Write-in,0,0,0
Wright,Big 6 Townships,Attorney General,,,Write-in,0,0,0
Wright,Dows,Attorney General,,,Write-in,0,0,0
Wright,EG #1,Attorney General,,,Write-in,0,0,0
Wright,EG #2,Attorney General,,,Write-in,0,0,0
Wright,EG #3,Attorney General,,,Write-in,0,0,0
Wright,EG #4,Attorney General,,,Write-in,0,0,0
Wright,Rural Eagle Grove,Attorney General,,,Write-in,0,0,0
Wright,Goldfield,Attorney General,,,Write-in,0,0,0
Wright,Belmond,State Representative District 8,,REP,Terry Baxter,228,13,215
Wright,Clarion,State Representative District 8,,REP,Terry Baxter,189,14,175
Wright,Big 6 Townships,State Representative District 8,,REP,Terry Baxter,121,31,90
Wright,Dows,State Representative District 8,,REP,Terry Baxter,53,8,45
Wright,EG #1,State Representative District 8,,REP,Terry Baxter,6,1,5
Wright,EG #2,State Representative District 8,,REP,Terry Baxter,17,0,17
Wright,EG #3,State Representative District 8,,REP,Terry Baxter,37,1,36
Wright,EG #4,State Representative District 8,,REP,Terry Baxter,19,1,18
Wright,Rural Eagle Grove,State Representative District 8,,REP,Terry Baxter,37,0,37
Wright,Goldfield,State Representative District 8,,REP,Terry Baxter,42,2,40
Wright,Belmond,State Representative District 8,,,Write-in,0,0,0
Wright,Clarion,State Representative District 8,,,Write-in,0,0,0
Wright,Big 6 Townships,State Representative District 8,,,Write-in,0,0,0
Wright,Dows,State Representative District 8,,,Write-in,0,0,0
Wright,EG #1,State Representative District 8,,,Write-in,0,0,0
Wright,EG #2,State Representative District 8,,,Write-in,0,0,0
Wright,EG #3,State Representative District 8,,,Write-in,0,0,0
Wright,EG #4,State Representative District 8,,,Write-in,0,0,0
Wright,Rural Eagle Grove,State Representative District 8,,,Write-in,0,0,0
Wright,Goldfield,State Representative District 8,,,Write-in,0,0,0
Wright,Belmond,County Board of Supervisors District 2,,REP,Rod Brooks,54,2,52
Wright,Clarion,County Board of Supervisors District 2,,REP,Rod Brooks,55,6,49
Wright,Big 6 Townships,County Board of Supervisors District 2,,REP,Rod Brooks,36,12,24
Wright,Dows,County Board of Supervisors District 2,,REP,Rod Brooks,8,0,8
Wright,EG #1,County Board of Supervisors District 2,,REP,Rod Brooks,1,0,1
Wright,EG #2,County Board of Supervisors District 2,,REP,Rod Brooks,2,0,2
Wright,EG #3,County Board of Supervisors District 2,,REP,Rod Brooks,7,0,7
Wright,EG #4,County Board of Supervisors District 2,,REP,Rod Brooks,4,0,4
Wright,Rural Eagle Grove,County Board of Supervisors District 2,,REP,Rod Brooks,11,0,11
Wright,Goldfield,County Board of Supervisors District 2,,REP,Rod Brooks,20,1,19
Wright,Belmond,County Board of Supervisors District 2,,REP,Dean Kluss,88,10,78
Wright,Clarion,County Board of Supervisors District 2,,REP,Dean Kluss,181,14,167
Wright,Big 6 Townships,County Board of Supervisors District 2,,REP,Dean Kluss,115,22,93
Wright,Dows,County Board of Supervisors District 2,,REP,Dean Kluss,43,8,35
Wright,EG #1,County Board of Supervisors District 2,,REP,Dean Kluss,7,1,6
Wright,EG #2,County Board of Supervisors District 2,,REP,Dean Kluss,15,0,15
Wright,EG #3,County Board of Supervisors District 2,,REP,Dean Kluss,30,1,29
Wright,EG #4,County Board of Supervisors District 2,,REP,Dean Kluss,14,1,13
Wright,Rural Eagle Grove,County Board of Supervisors District 2,,REP,Dean Kluss,32,0,32
Wright,Goldfield,County Board of Supervisors District 2,,REP,Dean Kluss,31,1,30
Wright,Belmond,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,152,7,145
Wright,Clarion,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,31,3,28
Wright,Big 6 Townships,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,21,7,14
Wright,Dows,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,10,2,8
Wright,EG #1,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,1,0,1
Wright,EG #2,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,4,0,4
Wright,EG #3,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,3,0,3
Wright,EG #4,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,3,0,3
Wright,Rural Eagle Grove,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,4,1,3
Wright,Goldfield,County Board of Supervisors District 2,,REP,Douglas L. Roelofsen,4,0,4
Wright,Belmond,County Board of Supervisors District 2,,,Write-in,0,0,0
Wright,Clarion,County Board of Supervisors District 2,,,Write-in,0,0,0
Wright,Big 6 Townships,County Board of Supervisors District 2,,,Write-in,1,0,1
Wright,Dows,County Board of Supervisors District 2,,,Write-in,1,0,1
Wright,EG #1,County Board of Supervisors District 2,,,Write-in,0,0,0
Wright,EG #2,County Board of Supervisors District 2,,,Write-in,0,0,0
Wright,EG #3,County Board of Supervisors District 2,,,Write-in,0,0,0
Wright,EG #4,County Board of Supervisors District 2,,,Write-in,0,0,0
Wright,Rural Eagle Grove,County Board of Supervisors District 2,,,Write-in,0,0,0
Wright,Goldfield,County Board of Supervisors District 2,,,Write-in,0,0,0
Wright,Belmond,County Treasurer,,REP,Peggy Schluttenhofer,266,18,248
Wright,Clarion,County Treasurer,,REP,Peggy Schluttenhofer,243,22,221
Wright,Big 6 Townships,County Treasurer,,REP,Peggy Schluttenhofer,160,42,118
Wright,Dows,County Treasurer,,REP,Peggy Schluttenhofer,60,10,50
Wright,EG #1,County Treasurer,,REP,Peggy Schluttenhofer,9,1,8
Wright,EG #2,County Treasurer,,REP,Peggy Schluttenhofer,19,0,19
Wright,EG #3,County Treasurer,,REP,Peggy Schluttenhofer,40,1,39
Wright,EG #4,County Treasurer,,REP,Peggy Schluttenhofer,20,1,19
Wright,Rural Eagle Grove,County Treasurer,,REP,Peggy Schluttenhofer,43,1,42
Wright,Goldfield,County Treasurer,,REP,Peggy Schluttenhofer,51,1,50
Wright,Belmond,County Treasurer,,,Write-in,0,0,0
Wright,Clarion,County Treasurer,,,Write-in,0,0,0
Wright,Big 6 Townships,County Treasurer,,,Write-in,0,0,0
Wright,Dows,County Treasurer,,,Write-in,0,0,0
Wright,EG #1,County Treasurer,,,Write-in,0,0,0
Wright,EG #2,County Treasurer,,,Write-in,0,0,0
Wright,EG #3,County Treasurer,,,Write-in,0,0,0
Wright,EG #4,County Treasurer,,,Write-in,0,0,0
Wright,Rural Eagle Grove,County Treasurer,,,Write-in,0,0,0
Wright,Goldfield,County Treasurer,,,Write-in,0,0,0
Wright,Belmond,County Recorder,,REP,Denise D. Baker,259,18,241
Wright,Clarion,County Recorder,,REP,Denise D. Baker,221,22,199
Wright,Big 6 Townships,County Recorder,,REP,Denise D. Baker,146,36,110
Wright,Dows,County Recorder,,REP,Denise D. Baker,57,10,47
Wright,EG #1,County Recorder,,REP,Denise D. Baker,9,1,8
Wright,EG #2,County Recorder,,REP,Denise D. Baker,20,0,20
Wright,EG #3,County Recorder,,REP,Denise D. Baker,41,1,40
Wright,EG #4,County Recorder,,REP,Denise D. Baker,20,1,19
Wright,Rural Eagle Grove,County Recorder,,REP,Denise D. Baker,41,1,40
Wright,Goldfield,County Recorder,,REP,Denise D. Baker,47,2,45
Wright,Belmond,County Recorder,,,Write-in,0,0,0
Wright,Clarion,County Recorder,,,Write-in,0,0,0
Wright,Big 6 Townships,County Recorder,,,Write-in,0,0,0
Wright,Dows,County Recorder,,,Write-in,0,0,0
Wright,EG #1,County Recorder,,,Write-in,0,0,0
Wright,EG #2,County Recorder,,,Write-in,0,0,0
Wright,EG #3,County Recorder,,,Write-in,0,0,0
Wright,EG #4,County Recorder,,,Write-in,0,0,0
Wright,Rural Eagle Grove,County Recorder,,,Write-in,0,0,0
Wright,Goldfield,County Recorder,,,Write-in,0,0,0
Wright,Belmond,County Attorney,,REP,Eric R. Simonson,252,15,237
Wright,Clarion,County Attorney,,REP,Eric R. Simonson,205,19,186
Wright,Big 6 Townships,County Attorney,,REP,Eric R. Simonson,137,32,105
Wright,Dows,County Attorney,,REP,Eric R. Simonson,55,10,45
Wright,EG #1,County Attorney,,REP,Eric R. Simonson,8,1,7
Wright,EG #2,County Attorney,,REP,Eric R. Simonson,19,0,19
Wright,EG #3,County Attorney,,REP,Eric R. Simonson,38,1,37
Wright,EG #4,County Attorney,,REP,Eric R. Simonson,20,1,19
Wright,Rural Eagle Grove,County Attorney,,REP,Eric R. Simonson,38,0,38
Wright,Goldfield,County Attorney,,REP,Eric R. Simonson,46,1,45
Wright,Belmond,County Attorney,,,Write-in,0,0,0
Wright,Clarion,County Attorney,,,Write-in,0,0,0
Wright,Big 6 Townships,County Attorney,,,Write-in,0,0,0
Wright,Dows,County Attorney,,,Write-in,0,0,0
Wright,EG #1,County Attorney,,,Write-in,0,0,0
Wright,EG #2,County Attorney,,,Write-in,0,0,0
Wright,EG #3,County Attorney,,,Write-in,0,0,0
Wright,EG #4,County Attorney,,,Write-in,0,0,0
Wright,Rural Eagle Grove,County Attorney,,,Write-in,0,0,0
Wright,Goldfield,County Attorney,,,Write-in,0,0,0
Wright,Belmond,U.S. House,4,DEM,Leann Jacobsen,37,6,31
Wright,Clarion,U.S. House,4,DEM,Leann Jacobsen,20,5,15
Wright,Big 6 Townships,U.S. House,4,DEM,Leann Jacobsen,23,4,19
Wright,Dows,U.S. House,4,DEM,Leann Jacobsen,9,0,9
Wright,EG #1,U.S. House,4,DEM,Leann Jacobsen,3,0,3
Wright,EG #2,U.S. House,4,DEM,Leann Jacobsen,8,0,8
Wright,EG #3,U.S. House,4,DEM,Leann Jacobsen,6,2,4
Wright,EG #4,U.S. House,4,DEM,Leann Jacobsen,9,1,8
Wright,Rural Eagle Grove,U.S. House,4,DEM,Leann Jacobsen,9,1,8
Wright,Goldfield,U.S. House,4,DEM,Leann Jacobsen,8,2,6
Wright,Belmond,U.S. House,4,DEM,John Paschen,9,0,9
Wright,Clarion,U.S. House,4,DEM,John Paschen,8,2,6
Wright,Big 6 Townships,U.S. House,4,DEM,John Paschen,0,0,0
Wright,Dows,U.S. House,4,DEM,John Paschen,0,0,0
Wright,EG #1,U.S. House,4,DEM,John Paschen,1,0,1
Wright,EG #2,U.S. House,4,DEM,John Paschen,0,0,0
Wright,EG #3,U.S. House,4,DEM,John Paschen,1,0,1
Wright,EG #4,U.S. House,4,DEM,John Paschen,3,1,2
Wright,Rural Eagle Grove,U.S. House,4,DEM,John Paschen,0,0,0
Wright,Goldfield,U.S. House,4,DEM,John Paschen,2,0,2
Wright,Belmond,U.S. House,4,DEM,J.D. Scholten,76,9,67
Wright,Clarion,U.S. House,4,DEM,J.D. Scholten,28,2,26
Wright,Big 6 Townships,U.S. House,4,DEM,J.D. Scholten,11,1,10
Wright,Dows,U.S. House,4,DEM,J.D. Scholten,6,0,6
Wright,EG #1,U.S. House,4,DEM,J.D. Scholten,6,0,6
Wright,EG #2,U.S. House,4,DEM,J.D. Scholten,9,0,9
Wright,EG #3,U.S. House,4,DEM,J.D. Scholten,13,0,13
Wright,EG #4,U.S. House,4,DEM,J.D. Scholten,10,0,10
Wright,Rural Eagle Grove,U.S. House,4,DEM,J.D. Scholten,5,0,5
Wright,Goldfield,U.S. House,4,DEM,J.D. Scholten,9,0,9
Wright,Belmond,Governor,,DEM,Nate Boulton,4,2,2
Wright,Clarion,Governor,,DEM,Nate Boulton,0,0,0
Wright,Big 6 Townships,Governor,,DEM,Nate Boulton,1,1,0
Wright,Dows,Governor,,DEM,Nate Boulton,0,0,0
Wright,EG #1,Governor,,DEM,Nate Boulton,0,0,0
Wright,EG #2,Governor,,DEM,Nate Boulton,0,0,0
Wright,EG #3,Governor,,DEM,Nate Boulton,0,0,0
Wright,EG #4,Governor,,DEM,Nate Boulton,0,0,0
Wright,Rural Eagle Grove,Governor,,DEM,Nate Boulton,1,0,1
Wright,Goldfield,Governor,,DEM,Nate Boulton,0,0,0
Wright,Belmond,Governor,,DEM,Cathy Glasson,22,1,21
Wright,Clarion,Governor,,DEM,Cathy Glasson,13,2,11
Wright,Big 6 Townships,Governor,,DEM,Cathy Glasson,4,0,4
Wright,Dows,Governor,,DEM,Cathy Glasson,6,0,6
Wright,EG #1,Governor,,DEM,Cathy Glasson,1,0,1
Wright,EG #2,Governor,,DEM,Cathy Glasson,2,0,2
Wright,EG #3,Governor,,DEM,Cathy Glasson,6,2,4
Wright,EG #4,Governor,,DEM,Cathy Glasson,3,0,3
Wright,Rural Eagle Grove,Governor,,DEM,Cathy Glasson,3,0,3
Wright,Goldfield,Governor,,DEM,Cathy Glasson,2,0,2
Wright,Belmond,Governor,,DEM,Fred Hubbell,87,14,73
Wright,Clarion,Governor,,DEM,Fred Hubbell,34,6,28
Wright,Big 6 Townships,Governor,,DEM,Fred Hubbell,24,4,20
Wright,Dows,Governor,,DEM,Fred Hubbell,7,0,7
Wright,EG #1,Governor,,DEM,Fred Hubbell,10,0,10
Wright,EG #2,Governor,,DEM,Fred Hubbell,14,1,13
Wright,EG #3,Governor,,DEM,Fred Hubbell,14,0,14
Wright,EG #4,Governor,,DEM,Fred Hubbell,16,1,15
Wright,Rural Eagle Grove,Governor,,DEM,Fred Hubbell,8,1,7
Wright,Goldfield,Governor,,DEM,Fred Hubbell,12,2,10
Wright,Belmond,Governor,,DEM,Andrea Andy McGuire,6,0,6
Wright,Clarion,Governor,,DEM,Andrea Andy McGuire,4,0,4
Wright,Big 6 Townships,Governor,,DEM,Andrea Andy McGuire,4,1,3
Wright,Dows,Governor,,DEM,Andrea Andy McGuire,0,0,0
Wright,EG #1,Governor,,DEM,Andrea Andy McGuire,1,0,1
Wright,EG #2,Governor,,DEM,Andrea Andy McGuire,0,0,0
Wright,EG #3,Governor,,DEM,Andrea Andy McGuire,0,0,0
Wright,EG #4,Governor,,DEM,Andrea Andy McGuire,1,1,0
Wright,Rural Eagle Grove,Governor,,DEM,Andrea Andy McGuire,0,0,0
Wright,Goldfield,Governor,,DEM,Andrea Andy McGuire,0,0,0
Wright,Belmond,Governor,,DEM,John Norris,9,0,9
Wright,Clarion,Governor,,DEM,John Norris,7,2,5
Wright,Big 6 Townships,Governor,,DEM,John Norris,4,0,4
Wright,Dows,Governor,,DEM,John Norris,2,0,2
Wright,EG #1,Governor,,DEM,John Norris,0,0,0
Wright,EG #2,Governor,,DEM,John Norris,2,0,2
Wright,EG #3,Governor,,DEM,John Norris,0,0,0
Wright,EG #4,Governor,,DEM,John Norris,1,0,1
Wright,Rural Eagle Grove,Governor,,DEM,John Norris,1,0,1
Wright,Goldfield,Governor,,DEM,John Norris,4,0,4
Wright,Belmond,Governor,,DEM,Ross Wilburn,1,0,1
Wright,Clarion,Governor,,DEM,Ross Wilburn,2,0,2
Wright,Big 6 Townships,Governor,,DEM,Ross Wilburn,0,0,0
Wright,Dows,Governor,,DEM,Ross Wilburn,0,0,0
Wright,EG #1,Governor,,DEM,Ross Wilburn,0,0,0
Wright,EG #2,Governor,,DEM,Ross Wilburn,1,0,1
Wright,EG #3,Governor,,DEM,Ross Wilburn,0,0,0
Wright,EG #4,Governor,,DEM,Ross Wilburn,1,0,1
Wright,Rural Eagle Grove,Governor,,DEM,Ross Wilburn,1,0,1
Wright,Goldfield,Governor,,DEM,Ross Wilburn,2,0,2
Wright,Belmond,Secretary of State,,DEM,Deidre DeJear,36,5,31
Wright,Clarion,Secretary of State,,DEM,Deidre DeJear,15,6,9
Wright,Big 6 Townships,Secretary of State,,DEM,Deidre DeJear,13,1,12
Wright,Dows,Secretary of State,,DEM,Deidre DeJear,6,0,6
Wright,EG #1,Secretary of State,,DEM,Deidre DeJear,4,0,4
Wright,EG #2,Secretary of State,,DEM,Deidre DeJear,6,0,6
Wright,EG #3,Secretary of State,,DEM,Deidre DeJear,5,0,5
Wright,EG #4,Secretary of State,,DEM,Deidre DeJear,10,2,8
Wright,Rural Eagle Grove,Secretary of State,,DEM,Deidre DeJear,5,0,5
Wright,Goldfield,Secretary of State,,DEM,Deidre DeJear,5,1,4
Wright,Belmond,Secretary of State,,DEM,Jim Mowrer,82,8,74
Wright,Clarion,Secretary of State,,DEM,Jim Mowrer,41,4,37
Wright,Big 6 Townships,Secretary of State,,DEM,Jim Mowrer,22,4,18
Wright,Dows,Secretary of State,,DEM,Jim Mowrer,10,0,10
Wright,EG #1,Secretary of State,,DEM,Jim Mowrer,6,0,6
Wright,EG #2,Secretary of State,,DEM,Jim Mowrer,11,0,11
Wright,EG #3,Secretary of State,,DEM,Jim Mowrer,15,2,13
Wright,EG #4,Secretary of State,,DEM,Jim Mowrer,12,0,12
Wright,Rural Eagle Grove,Secretary of State,,DEM,Jim Mowrer,8,1,7
