county,precinct,office,district,party,candidate,votes,absentee,polling
Marion,PELLA ONE,Auditor of State,,REP,Mary Mosiman,166,13,153
Marion,PELLA TWO,Auditor of State,,REP,Mary Mosiman,186,16,170
Marion,PELLA THREE,Auditor of State,,REP,Mary Mosiman,202,19,183
Marion,PELLA FOUR,Auditor of State,,REP,Mary Mosiman,113,11,102
Marion,LAKE PRAIRIE,Auditor of State,,REP,Mary Mosiman,142,16,126
Marion,KNOXVILLE TOWNSHIP,Auditor of State,,REP,Mary Mosiman,229,70,159
Marion,CLAY,Auditor of State,,REP,Mary Mosiman,54,13,41
Marion,INDIANA,Auditor of State,,REP,Mary Mosiman,41,7,34
Marion,DALLAS,Auditor of State,,REP,Mary Mosiman,63,6,57
Marion,PLEASANTVILLE,Auditor of State,,REP,Mary Mosiman,143,23,120
Marion,WASHINGTON,Auditor of State,,REP,Mary Mosiman,46,6,40
Marion,LIBERTY,Auditor of State,,REP,Mary Mosiman,29,6,23
Marion,OTLEY,Auditor of State,,REP,Mary Mosiman,115,14,101
Marion,KNOXVILLE ONE,Auditor of State,,,Write-in,0,0,0
Marion,KNOXVILLE TWO,Auditor of State,,,Write-in,0,0,0
Marion,KNOXVILLE THREE,Auditor of State,,,Write-in,0,0,0
Marion,KNOXVILLE FOUR,Auditor of State,,,Write-in,0,0,0
Marion,PELLA ONE,Auditor of State,,,Write-in,0,0,0
Marion,PELLA TWO,Auditor of State,,,Write-in,0,0,0
Marion,PELLA THREE,Auditor of State,,,Write-in,0,0,0
Marion,PELLA FOUR,Auditor of State,,,Write-in,0,0,0
Marion,LAKE PRAIRIE,Auditor of State,,,Write-in,0,0,0
Marion,KNOXVILLE TOWNSHIP,Auditor of State,,,Write-in,0,0,0
Marion,CLAY,Auditor of State,,,Write-in,0,0,0
Marion,INDIANA,Auditor of State,,,Write-in,0,0,0
Marion,DALLAS,Auditor of State,,,Write-in,0,0,0
Marion,PLEASANTVILLE,Auditor of State,,,Write-in,0,0,0
Marion,WASHINGTON,Auditor of State,,,Write-in,0,0,0
Marion,LIBERTY,Auditor of State,,,Write-in,0,0,0
Marion,OTLEY,Auditor of State,,,Write-in,0,0,0
Marion,KNOXVILLE ONE,Treasurer of State,,,Write-in,0,0,0
Marion,KNOXVILLE TWO,Treasurer of State,,,Write-in,0,0,0
Marion,KNOXVILLE THREE,Treasurer of State,,,Write-in,0,0,0
Marion,KNOXVILLE FOUR,Treasurer of State,,,Write-in,0,0,0
Marion,PELLA ONE,Treasurer of State,,,Write-in,0,0,0
Marion,PELLA TWO,Treasurer of State,,,Write-in,0,0,0
Marion,PELLA THREE,Treasurer of State,,,Write-in,0,0,0
Marion,PELLA FOUR,Treasurer of State,,,Write-in,0,0,0
Marion,LAKE PRAIRIE,Treasurer of State,,,Write-in,0,0,0
Marion,KNOXVILLE TOWNSHIP,Treasurer of State,,,Write-in,0,0,0
Marion,CLAY,Treasurer of State,,,Write-in,0,0,0
Marion,INDIANA,Treasurer of State,,,Write-in,0,0,0
Marion,DALLAS,Treasurer of State,,,Write-in,0,0,0
Marion,PLEASANTVILLE,Treasurer of State,,,Write-in,0,0,0
Marion,WASHINGTON,Treasurer of State,,,Write-in,0,0,0
Marion,LIBERTY,Treasurer of State,,,Write-in,0,0,0
Marion,OTLEY,Treasurer of State,,,Write-in,0,0,0
Marion,KNOXVILLE ONE,Secretary of Agriculture,,REP,Ray Gaesser,14,5,9
Marion,KNOXVILLE TWO,Secretary of Agriculture,,REP,Ray Gaesser,6,0,6
Marion,KNOXVILLE THREE,Secretary of Agriculture,,REP,Ray Gaesser,5,1,4
Marion,KNOXVILLE FOUR,Secretary of Agriculture,,REP,Ray Gaesser,5,0,5
Marion,PELLA ONE,Secretary of Agriculture,,REP,Ray Gaesser,18,1,17
Marion,PELLA TWO,Secretary of Agriculture,,REP,Ray Gaesser,35,1,34
Marion,PELLA THREE,Secretary of Agriculture,,REP,Ray Gaesser,25,2,23
Marion,PELLA FOUR,Secretary of Agriculture,,REP,Ray Gaesser,10,0,10
Marion,LAKE PRAIRIE,Secretary of Agriculture,,REP,Ray Gaesser,11,4,7
Marion,KNOXVILLE TOWNSHIP,Secretary of Agriculture,,REP,Ray Gaesser,30,9,21
Marion,CLAY,Secretary of Agriculture,,REP,Ray Gaesser,6,1,5
Marion,INDIANA,Secretary of Agriculture,,REP,Ray Gaesser,8,3,5
Marion,DALLAS,Secretary of Agriculture,,REP,Ray Gaesser,10,0,10
Marion,PLEASANTVILLE,Secretary of Agriculture,,REP,Ray Gaesser,17,1,16
Marion,WASHINGTON,Secretary of Agriculture,,REP,Ray Gaesser,10,0,10
Marion,LIBERTY,Secretary of Agriculture,,REP,Ray Gaesser,5,0,5
Marion,OTLEY,Secretary of Agriculture,,REP,Ray Gaesser,4,0,4
Marion,KNOXVILLE ONE,Secretary of Agriculture,,REP,Chad Ingels,9,5,4
Marion,KNOXVILLE TWO,Secretary of Agriculture,,REP,Chad Ingels,11,3,8
Marion,KNOXVILLE THREE,Secretary of Agriculture,,REP,Chad Ingels,14,1,13
Marion,KNOXVILLE FOUR,Secretary of Agriculture,,REP,Chad Ingels,5,3,2
Marion,PELLA ONE,Secretary of Agriculture,,REP,Chad Ingels,12,0,12
Marion,PELLA TWO,Secretary of Agriculture,,REP,Chad Ingels,11,2,9
Marion,PELLA THREE,Secretary of Agriculture,,REP,Chad Ingels,13,1,12
Marion,PELLA FOUR,Secretary of Agriculture,,REP,Chad Ingels,7,1,6
Marion,LAKE PRAIRIE,Secretary of Agriculture,,REP,Chad Ingels,6,1,5
Marion,KNOXVILLE TOWNSHIP,Secretary of Agriculture,,REP,Chad Ingels,19,9,10
Marion,CLAY,Secretary of Agriculture,,REP,Chad Ingels,4,2,2
Marion,INDIANA,Secretary of Agriculture,,REP,Chad Ingels,9,1,8
Marion,DALLAS,Secretary of Agriculture,,REP,Chad Ingels,9,2,7
Marion,PLEASANTVILLE,Secretary of Agriculture,,REP,Chad Ingels,8,0,8
Marion,WASHINGTON,Secretary of Agriculture,,REP,Chad Ingels,6,0,6
Marion,LIBERTY,Secretary of Agriculture,,REP,Chad Ingels,3,2,1
Marion,OTLEY,Secretary of Agriculture,,REP,Chad Ingels,7,0,7
Marion,KNOXVILLE ONE,Secretary of Agriculture,,REP,Craig Lang,33,5,28
Marion,KNOXVILLE TWO,Secretary of Agriculture,,REP,Craig Lang,46,11,35
Marion,KNOXVILLE THREE,Secretary of Agriculture,,REP,Craig Lang,58,10,48
Marion,KNOXVILLE FOUR,Secretary of Agriculture,,REP,Craig Lang,39,14,25
Marion,PELLA ONE,Secretary of Agriculture,,REP,Craig Lang,36,1,35
Marion,PELLA TWO,Secretary of Agriculture,,REP,Craig Lang,56,9,47
Marion,PELLA THREE,Secretary of Agriculture,,REP,Craig Lang,54,4,50
Marion,PELLA FOUR,Secretary of Agriculture,,REP,Craig Lang,33,4,29
Marion,LAKE PRAIRIE,Secretary of Agriculture,,REP,Craig Lang,35,4,31
Marion,KNOXVILLE TOWNSHIP,Secretary of Agriculture,,REP,Craig Lang,81,24,57
Marion,CLAY,Secretary of Agriculture,,REP,Craig Lang,15,6,9
Marion,INDIANA,Secretary of Agriculture,,REP,Craig Lang,13,1,12
Marion,DALLAS,Secretary of Agriculture,,REP,Craig Lang,28,4,24
Marion,PLEASANTVILLE,Secretary of Agriculture,,REP,Craig Lang,63,13,50
Marion,WASHINGTON,Secretary of Agriculture,,REP,Craig Lang,18,4,14
Marion,LIBERTY,Secretary of Agriculture,,REP,Craig Lang,9,2,7
Marion,OTLEY,Secretary of Agriculture,,REP,Craig Lang,27,4,23
Marion,KNOXVILLE ONE,Secretary of Agriculture,,REP,Mike Naig,20,1,19
Marion,KNOXVILLE TWO,Secretary of Agriculture,,REP,Mike Naig,22,6,16
Marion,KNOXVILLE THREE,Secretary of Agriculture,,REP,Mike Naig,25,8,17
Marion,KNOXVILLE FOUR,Secretary of Agriculture,,REP,Mike Naig,31,4,27
Marion,PELLA ONE,Secretary of Agriculture,,REP,Mike Naig,59,7,52
Marion,PELLA TWO,Secretary of Agriculture,,REP,Mike Naig,52,5,47
Marion,PELLA THREE,Secretary of Agriculture,,REP,Mike Naig,80,9,71
Marion,PELLA FOUR,Secretary of Agriculture,,REP,Mike Naig,48,7,41
Marion,LAKE PRAIRIE,Secretary of Agriculture,,REP,Mike Naig,67,8,59
Marion,KNOXVILLE TOWNSHIP,Secretary of Agriculture,,REP,Mike Naig,72,27,45
Marion,CLAY,Secretary of Agriculture,,REP,Mike Naig,26,6,20
Marion,INDIANA,Secretary of Agriculture,,REP,Mike Naig,10,1,9
Marion,DALLAS,Secretary of Agriculture,,REP,Mike Naig,19,1,18
Marion,PLEASANTVILLE,Secretary of Agriculture,,REP,Mike Naig,51,13,38
Marion,WASHINGTON,Secretary of Agriculture,,REP,Mike Naig,13,0,13
Marion,LIBERTY,Secretary of Agriculture,,REP,Mike Naig,12,0,12
Marion,OTLEY,Secretary of Agriculture,,REP,Mike Naig,65,6,59
Marion,KNOXVILLE ONE,Secretary of Agriculture,,REP,Dan Zumbach,8,1,7
Marion,KNOXVILLE TWO,Secretary of Agriculture,,REP,Dan Zumbach,13,0,13
Marion,KNOXVILLE THREE,Secretary of Agriculture,,REP,Dan Zumbach,17,3,14
Marion,KNOXVILLE FOUR,Secretary of Agriculture,,REP,Dan Zumbach,5,0,5
Marion,PELLA ONE,Secretary of Agriculture,,REP,Dan Zumbach,59,4,55
Marion,PELLA TWO,Secretary of Agriculture,,REP,Dan Zumbach,44,0,44
Marion,PELLA THREE,Secretary of Agriculture,,REP,Dan Zumbach,34,3,31
Marion,PELLA FOUR,Secretary of Agriculture,,REP,Dan Zumbach,17,1,16
Marion,LAKE PRAIRIE,Secretary of Agriculture,,REP,Dan Zumbach,39,1,38
Marion,KNOXVILLE TOWNSHIP,Secretary of Agriculture,,REP,Dan Zumbach,35,9,26
Marion,CLAY,Secretary of Agriculture,,REP,Dan Zumbach,15,2,13
Marion,INDIANA,Secretary of Agriculture,,REP,Dan Zumbach,5,2,3
Marion,DALLAS,Secretary of Agriculture,,REP,Dan Zumbach,7,0,7
Marion,PLEASANTVILLE,Secretary of Agriculture,,REP,Dan Zumbach,10,0,10
Marion,WASHINGTON,Secretary of Agriculture,,REP,Dan Zumbach,6,1,5
Marion,LIBERTY,Secretary of Agriculture,,REP,Dan Zumbach,4,1,3
Marion,OTLEY,Secretary of Agriculture,,REP,Dan Zumbach,22,4,18
Marion,KNOXVILLE ONE,Secretary of Agriculture,,,Write-in,0,0,0
Marion,KNOXVILLE TWO,Secretary of Agriculture,,,Write-in,0,0,0
Marion,KNOXVILLE THREE,Secretary of Agriculture,,,Write-in,0,0,0
Marion,KNOXVILLE FOUR,Secretary of Agriculture,,,Write-in,0,0,0
Marion,PELLA ONE,Secretary of Agriculture,,,Write-in,0,0,0
Marion,PELLA TWO,Secretary of Agriculture,,,Write-in,0,0,0
Marion,PELLA THREE,Secretary of Agriculture,,,Write-in,0,0,0
Marion,PELLA FOUR,Secretary of Agriculture,,,Write-in,0,0,0
Marion,LAKE PRAIRIE,Secretary of Agriculture,,,Write-in,0,0,0
Marion,KNOXVILLE TOWNSHIP,Secretary of Agriculture,,,Write-in,0,0,0
Marion,CLAY,Secretary of Agriculture,,,Write-in,0,0,0
Marion,INDIANA,Secretary of Agriculture,,,Write-in,0,0,0
Marion,DALLAS,Secretary of Agriculture,,,Write-in,0,0,0
Marion,PLEASANTVILLE,Secretary of Agriculture,,,Write-in,0,0,0
Marion,WASHINGTON,Secretary of Agriculture,,,Write-in,0,0,0
Marion,LIBERTY,Secretary of Agriculture,,,Write-in,0,0,0
Marion,OTLEY,Secretary of Agriculture,,,Write-in,0,0,0
Marion,KNOXVILLE ONE,Attorney General,,REP,Adam Gregg,0,0,0
Marion,KNOXVILLE TWO,Attorney General,,REP,Adam Gregg,0,0,0
Marion,KNOXVILLE THREE,Attorney General,,REP,Adam Gregg,0,0,0
Marion,KNOXVILLE FOUR,Attorney General,,REP,Adam Gregg,0,0,0
Marion,PELLA ONE,Attorney General,,REP,Adam Gregg,0,0,0
Marion,PELLA TWO,Attorney General,,REP,Adam Gregg,0,0,0
Marion,PELLA THREE,Attorney General,,REP,Adam Gregg,0,0,0
Marion,PELLA FOUR,Attorney General,,REP,Adam Gregg,1,1,0
Marion,LAKE PRAIRIE,Attorney General,,REP,Adam Gregg,1,0,1
Marion,KNOXVILLE TOWNSHIP,Attorney General,,REP,Adam Gregg,1,1,0
Marion,CLAY,Attorney General,,REP,Adam Gregg,0,0,0
Marion,INDIANA,Attorney General,,REP,Adam Gregg,0,0,0
Marion,DALLAS,Attorney General,,REP,Adam Gregg,0,0,0
Marion,PLEASANTVILLE,Attorney General,,REP,Adam Gregg,1,0,1
Marion,WASHINGTON,Attorney General,,REP,Adam Gregg,0,0,0
Marion,LIBERTY,Attorney General,,REP,Adam Gregg,0,0,0
Marion,OTLEY,Attorney General,,REP,Adam Gregg,0,0,0
Marion,KNOXVILLE ONE,Attorney General,,REP,Tom Miller,0,0,0
Marion,KNOXVILLE TWO,Attorney General,,REP,Tom Miller,2,0,2
Marion,KNOXVILLE THREE,Attorney General,,REP,Tom Miller,0,0,0
Marion,KNOXVILLE FOUR,Attorney General,,REP,Tom Miller,0,0,0
Marion,PELLA ONE,Attorney General,,REP,Tom Miller,1,0,1
Marion,PELLA TWO,Attorney General,,REP,Tom Miller,0,0,0
Marion,PELLA THREE,Attorney General,,REP,Tom Miller,0,0,0
Marion,PELLA FOUR,Attorney General,,REP,Tom Miller,0,0,0
Marion,LAKE PRAIRIE,Attorney General,,REP,Tom Miller,0,0,0
Marion,KNOXVILLE TOWNSHIP,Attorney General,,REP,Tom Miller,0,0,0
Marion,CLAY,Attorney General,,REP,Tom Miller,0,0,0
Marion,INDIANA,Attorney General,,REP,Tom Miller,0,0,0
Marion,DALLAS,Attorney General,,REP,Tom Miller,0,0,0
Marion,PLEASANTVILLE,Attorney General,,REP,Tom Miller,0,0,0
Marion,WASHINGTON,Attorney General,,REP,Tom Miller,0,0,0
Marion,LIBERTY,Attorney General,,REP,Tom Miller,0,0,0
Marion,OTLEY,Attorney General,,REP,Tom Miller,0,0,0
Marion,KNOXVILLE ONE,Attorney General,,,Write-in,0,0,0
Marion,KNOXVILLE TWO,Attorney General,,,Write-in,0,0,0
Marion,KNOXVILLE THREE,Attorney General,,,Write-in,0,0,0
Marion,KNOXVILLE FOUR,Attorney General,,,Write-in,0,0,0
Marion,PELLA ONE,Attorney General,,,Write-in,0,0,0
Marion,PELLA TWO,Attorney General,,,Write-in,0,0,0
Marion,PELLA THREE,Attorney General,,,Write-in,0,0,0
Marion,PELLA FOUR,Attorney General,,,Write-in,0,0,0
Marion,LAKE PRAIRIE,Attorney General,,,Write-in,0,0,0
Marion,KNOXVILLE TOWNSHIP,Attorney General,,,Write-in,0,0,0
Marion,CLAY,Attorney General,,,Write-in,0,0,0
Marion,INDIANA,Attorney General,,,Write-in,0,0,0
Marion,DALLAS,Attorney General,,,Write-in,0,0,0
Marion,PLEASANTVILLE,Attorney General,,,Write-in,0,0,0
Marion,WASHINGTON,Attorney General,,,Write-in,0,0,0
Marion,LIBERTY,Attorney General,,,Write-in,0,0,0
Marion,OTLEY,Attorney General,,,Write-in,0,0,0
Marion,KNOXVILLE ONE,State Representative District 28,,REP,Jon Thorup,78,21,57
Marion,KNOXVILLE TWO,State Representative District 28,,REP,Jon Thorup,89,27,62
Marion,KNOXVILLE THREE,State Representative District 28,,REP,Jon Thorup,116,31,85
Marion,KNOXVILLE FOUR,State Representative District 28,,REP,Jon Thorup,71,24,47
Marion,KNOXVILLE TOWNSHIP,State Representative District 28,,REP,Jon Thorup,197,76,121
Marion,CLAY,State Representative District 28,,REP,Jon Thorup,59,17,42
Marion,INDIANA,State Representative District 28,,REP,Jon Thorup,42,7,35
Marion,DALLAS,State Representative District 28,,REP,Jon Thorup,46,6,40
Marion,PLEASANTVILLE,State Representative District 28,,REP,Jon Thorup,116,21,95
Marion,WASHINGTON,State Representative District 28,,REP,Jon Thorup,41,4,37
Marion,LIBERTY,State Representative District 28,,REP,Jon Thorup,25,5,20
Marion,OTLEY,State Representative District 28,,REP,Jon Thorup,62,10,52
Marion,KNOXVILLE ONE,State Representative District 28,,REP,Jon Van Wyk,25,4,21
Marion,KNOXVILLE TWO,State Representative District 28,,REP,Jon Van Wyk,34,5,29
Marion,KNOXVILLE THREE,State Representative District 28,,REP,Jon Van Wyk,32,9,23
Marion,KNOXVILLE FOUR,State Representative District 28,,REP,Jon Van Wyk,27,4,23
Marion,KNOXVILLE TOWNSHIP,State Representative District 28,,REP,Jon Van Wyk,81,22,59
Marion,CLAY,State Representative District 28,,REP,Jon Van Wyk,19,5,14
Marion,INDIANA,State Representative District 28,,REP,Jon Van Wyk,9,2,7
Marion,DALLAS,State Representative District 28,,REP,Jon Van Wyk,42,4,38
Marion,PLEASANTVILLE,State Representative District 28,,REP,Jon Van Wyk,45,6,39
Marion,WASHINGTON,State Representative District 28,,REP,Jon Van Wyk,22,3,19
Marion,LIBERTY,State Representative District 28,,REP,Jon Van Wyk,12,0,12
Marion,OTLEY,State Representative District 28,,REP,Jon Van Wyk,64,5,59
Marion,KNOXVILLE ONE,State Representative District 28,,,Write-in,0,0,0
Marion,KNOXVILLE TWO,State Representative District 28,,,Write-in,0,0,0
Marion,KNOXVILLE THREE,State Representative District 28,,,Write-in,0,0,0
Marion,KNOXVILLE FOUR,State Representative District 28,,,Write-in,0,0,0
Marion,KNOXVILLE TOWNSHIP,State Representative District 28,,,Write-in,0,0,0
Marion,CLAY,State Representative District 28,,,Write-in,0,0,0
Marion,INDIANA,State Representative District 28,,,Write-in,0,0,0
Marion,DALLAS,State Representative District 28,,,Write-in,0,0,0
Marion,PLEASANTVILLE,State Representative District 28,,,Write-in,0,0,0
Marion,WASHINGTON,State Representative District 28,,,Write-in,0,0,0
Marion,LIBERTY,State Representative District 28,,,Write-in,0,0,0
Marion,OTLEY,State Representative District 28,,,Write-in,0,0,0
Marion,PELLA ONE,State Representative District 79,,REP,Dustin D. Hite,161,12,149
Marion,PELLA TWO,State Representative District 79,,REP,Dustin D. Hite,184,16,168
Marion,PELLA THREE,State Representative District 79,,REP,Dustin D. Hite,200,18,182
Marion,PELLA FOUR,State Representative District 79,,REP,Dustin D. Hite,110,10,100
Marion,LAKE PRAIRIE,State Representative District 79,,REP,Dustin D. Hite,140,15,125
Marion,PELLA ONE,State Representative District 79,,,Write-in,1,0,1
Marion,PELLA TWO,State Representative District 79,,,Write-in,0,0,0
