office,district,candidate,party,reporting_level,jurisdiction,votes
United States Representative,1,BILL DIX,Republican,county,Jones,176
United States Representative,1,BRIAN KENNEDY,Republican,county,Jones,77
United States Representative,1,MIKE WHALEN,Republican,county,Jones,279
United States Representative,1,Scattering,Republican,county,Jones,0
United States Representative,1,Totals,Republican,county,Jones,532
United States Representative,1,BILL DIX,Republican,county,Scott,1505
United States Representative,1,BRIAN KENNEDY,Republican,county,Scott,1175
United States Representative,1,MIKE WHALEN,Republican,county,Scott,5774
United States Representative,1,Scattering,Republican,county,Scott,16
United States Representative,1,Totals,Republican,county,Scott,8470
United States Representative,1,BILL DIX,Republican,county,Total,8483
United States Representative,1,BRIAN KENNEDY,Republican,county,Total,3172
United States Representative,1,MIKE WHALEN,Republican,county,Total,10977
United States Representative,1,Scattering,Republican,county,Total,22
United States Representative,1,Totals,Republican,county,Total,22654
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Appanoose,2
United States Representative,2,Scattering,Democrat,county,Appanoose,1
United States Representative,2,Totals,Democrat,county,Appanoose,3
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Cedar,11
United States Representative,2,Scattering,Democrat,county,Cedar,13
United States Representative,2,Totals,Democrat,county,Cedar,24
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Davis,0
United States Representative,2,Scattering,Democrat,county,Davis,9
United States Representative,2,Totals,Democrat,county,Davis,9
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Des Moines,0
United States Representative,2,Scattering,Democrat,county,Des Moines,114
United States Representative,2,Totals,Democrat,county,Des Moines,114
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Henry,0
United States Representative,2,Scattering,Democrat,county,Henry,18
United States Representative,2,Totals,Democrat,county,Henry,18
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Jefferson,26
United States Representative,2,Scattering,Democrat,county,Jefferson,16
United States Representative,2,Totals,Democrat,county,Jefferson,42
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Johnson,235
United States Representative,2,Scattering,Democrat,county,Johnson,341
United States Representative,2,Totals,Democrat,county,Johnson,576
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Lee,6
United States Representative,2,Scattering,Democrat,county,Lee,46
United States Representative,2,Totals,Democrat,county,Lee,52
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Linn,195
United States Representative,2,Scattering,Democrat,county,Linn,258
United States Representative,2,Totals,Democrat,county,Linn,453
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Louisa,0
United States Representative,2,Scattering,Democrat,county,Louisa,6
United States Representative,2,Totals,Democrat,county,Louisa,6
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Muscatine,20
United States Representative,2,Scattering,Democrat,county,Muscatine,21
United States Representative,2,Totals,Democrat,county,Muscatine,41
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Van Buren,0
United States Representative,2,Scattering,Democrat,county,Van Buren,6
United States Representative,2,Totals,Democrat,county,Van Buren,6
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Wapello,0
United States Representative,2,Scattering,Democrat,county,Wapello,78
United States Representative,2,Totals,Democrat,county,Wapello,78
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Washington,12
United States Representative,2,Scattering,Democrat,county,Washington,8
United States Representative,2,Totals,Democrat,county,Washington,20
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Wayne,0
United States Representative,2,Scattering,Democrat,county,Wayne,1
United States Representative,2,Totals,Democrat,county,Wayne,1
United States Representative,2,DAVE LOEBSACK WRITE-IN,Democrat,county,Total,501
United States Representative,2,Scattering,Democrat,county,Total,936
United States Representative,2,Totals,Democrat,county,Total,1437
United States Representative,2,JAMES A. LEACH,Republican,county,Appanoose,255
United States Representative,2,Scattering,Republican,county,Appanoose,1
United States Representative,2,Totals,Republican,county,Appanoose,256
United States Representative,2,JAMES A. LEACH,Republican,county,Cedar,311
United States Representative,2,Scattering,Republican,county,Cedar,3
United States Representative,2,Totals,Republican,county,Cedar,314
United States Representative,2,JAMES A. LEACH,Republican,county,Davis,330
United States Representative,2,Scattering,Republican,county,Davis,0
United States Representative,2,Totals,Republican,county,Davis,330
United States Representative,2,JAMES A. LEACH,Republican,county,Des Moines,335
United States Representative,2,Scattering,Republican,county,Des Moines,2
United States Representative,2,Totals,Republican,county,Des Moines,337
United States Representative,2,JAMES A. LEACH,Republican,county,Henry,983
United States Representative,2,Scattering,Republican,county,Henry,8
United States Representative,2,Totals,Republican,county,Henry,991
United States Representative,2,JAMES A. LEACH,Republican,county,Jefferson,276
United States Representative,2,Scattering,Republican,county,Jefferson,2
United States Representative,2,Totals,Republican,county,Jefferson,278
United States Representative,2,JAMES A. LEACH,Republican,county,Johnson,748
United States Representative,2,Scattering,Republican,county,Johnson,11
United States Representative,2,Totals,Republican,county,Johnson,759
United States Representative,2,JAMES A. LEACH,Republican,county,Lee,313
United States Representative,2,Scattering,Republican,county,Lee,5
United States Representative,2,Totals,Republican,county,Lee,318
United States Representative,2,JAMES A. LEACH,Republican,county,Linn,2037
United States Representative,2,Scattering,Republican,county,Linn,30
United States Representative,2,Totals,Republican,county,Linn,2067
United States Representative,2,JAMES A. LEACH,Republican,county,Louisa,263
United States Representative,2,Scattering,Republican,county,Louisa,2
United States Representative,2,Totals,Republican,county,Louisa,265
United States Representative,2,JAMES A. LEACH,Republican,county,Muscatine,714
United States Representative,2,Scattering,Republican,county,Muscatine,10
United States Representative,2,Totals,Republican,county,Muscatine,724
United States Representative,2,JAMES A. LEACH,Republican,county,Van Buren,353
United States Representative,2,Scattering,Republican,county,Van Buren,7
United States Representative,2,Totals,Republican,county,Van Buren,360
United States Representative,2,JAMES A. LEACH,Republican,county,Wapello,437
United States Representative,2,Scattering,Republican,county,Wapello,5
United States Representative,2,Totals,Republican,county,Wapello,442
United States Representative,2,JAMES A. LEACH,Republican,county,Washington,897
United States Representative,2,Scattering,Republican,county,Washington,2
United States Representative,2,Totals,Republican,county,Washington,899
United States Representative,2,JAMES A. LEACH,Republican,county,Wayne,178
United States Representative,2,Scattering,Republican,county,Wayne,0
United States Representative,2,Totals,Republican,county,Wayne,178
United States Representative,2,JAMES A. LEACH,Republican,county,Total,8430
United States Representative,2,Scattering,Republican,county,Total,88
United States Representative,2,Totals,Republican,county,Total,8518
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Benton,854
United States Representative,3,Scattering,Democrat,county,Benton,3
United States Representative,3,Totals,Democrat,county,Benton,857
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Grundy,313
United States Representative,3,Scattering,Democrat,county,Grundy,2
United States Representative,3,Totals,Democrat,county,Grundy,315
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Iowa,560
United States Representative,3,Scattering,Democrat,county,Iowa,1
United States Representative,3,Totals,Democrat,county,Iowa,561
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Jasper,2387
United States Representative,3,Scattering,Democrat,county,Jasper,13
United States Representative,3,Totals,Democrat,county,Jasper,2400
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Keokuk,524
United States Representative,3,Scattering,Democrat,county,Keokuk,1
United States Representative,3,Totals,Democrat,county,Keokuk,525
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Lucas,302
United States Representative,3,Scattering,Democrat,county,Lucas,0
United States Representative,3,Totals,Democrat,county,Lucas,302
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Mahaska,513
United States Representative,3,Scattering,Democrat,county,Mahaska,0
United States Representative,3,Totals,Democrat,county,Mahaska,513
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Marion,918
United States Representative,3,Scattering,Democrat,county,Marion,2
United States Representative,3,Totals,Democrat,county,Marion,920
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Monroe,482
United States Representative,3,Scattering,Democrat,county,Monroe,0
United States Representative,3,Totals,Democrat,county,Monroe,482
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Polk,23155
United States Representative,3,Scattering,Democrat,county,Polk,355
United States Representative,3,Totals,Democrat,county,Polk,23510
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Poweshiek,890
United States Representative,3,Scattering,Democrat,county,Poweshiek,4
United States Representative,3,Totals,Democrat,county,Poweshiek,894
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Tama,704
United States Representative,3,Scattering,Democrat,county,Tama,10
United States Representative,3,Totals,Democrat,county,Tama,714
United States Representative,3,LEONARD L. BOSWELL,Democrat,county,Total,31602
United States Representative,3,Scattering,Democrat,county,Total,391
United States Representative,3,Totals,Democrat,county,Total,31993
United States Representative,3,JEFF LAMBERTI,Republican,county,Benton,540
United States Representative,3,Scattering,Republican,county,Benton,1
United States Representative,3,Totals,Republican,county,Benton,541
United States Representative,3,JEFF LAMBERTI,Republican,county,Grundy,381
United States Representative,3,Scattering,Republican,county,Grundy,0
United States Representative,3,Totals,Republican,county,Grundy,381
United States Representative,3,JEFF LAMBERTI,Republican,county,Iowa,565
United States Representative,3,Scattering,Republican,county,Iowa,1
United States Representative,3,Totals,Republican,county,Iowa,566
United States Representative,3,JEFF LAMBERTI,Republican,county,Jasper,557
United States Representative,3,Scattering,Republican,county,Jasper,0
United States Representative,3,Totals,Republican,county,Jasper,557
United States Representative,3,JEFF LAMBERTI,Republican,county,Keokuk,229
United States Representative,3,Scattering,Republican,county,Keokuk,0
United States Representative,3,Totals,Republican,county,Keokuk,229
United States Representative,3,JEFF LAMBERTI,Republican,county,Lucas,183
United States Representative,3,Scattering,Republican,county,Lucas,0
United States Representative,3,Totals,Republican,county,Lucas,183
United States Representative,3,JEFF LAMBERTI,Republican,county,Mahaska,512
United States Representative,3,Scattering,Republican,county,Mahaska,0
United States Representative,3,Totals,Republican,county,Mahaska,512
United States Representative,3,JEFF LAMBERTI,Republican,county,Marion,419
United States Representative,3,Scattering,Republican,county,Marion,0
United States Representative,3,Totals,Republican,county,Marion,419
United States Representative,3,JEFF LAMBERTI,Republican,county,Monroe,113
United States Representative,3,Scattering,Republican,county,Monroe,0
United States Representative,3,Totals,Republican,county,Monroe,113
United States Representative,3,JEFF LAMBERTI,Republican,county,Polk,4252
United States Representative,3,Scattering,Republican,county,Polk,44
United States Representative,3,Totals,Republican,county,Polk,4296
United States Representative,3,JEFF LAMBERTI,Republican,county,Poweshiek,463
United States Representative,3,Scattering,Republican,county,Poweshiek,0
United States Representative,3,Totals,Republican,county,Poweshiek,463
United States Representative,3,JEFF LAMBERTI,Republican,county,Tama,499
United States Representative,3,Scattering,Republican,county,Tama,4
United States Representative,3,Totals,Republican,county,Tama,503
United States Representative,3,JEFF LAMBERTI,Republican,county,Total,8713
United States Representative,3,Scattering,Republican,county,Total,50
United States Representative,3,Totals,Republican,county,Total,8763
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Allamakee,334
United States Representative,4,Scattering,Democrat,county,Allamakee,3
United States Representative,4,Totals,Democrat,county,Allamakee,337
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Boone,896
United States Representative,4,Scattering,Democrat,county,Boone,4
United States Representative,4,Totals,Democrat,county,Boone,900
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Calhoun,308
United States Representative,4,Scattering,Democrat,county,Calhoun,1
United States Representative,4,Totals,Democrat,county,Calhoun,309
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Cerro Gordo,1333
United States Representative,4,Scattering,Democrat,county,Cerro Gordo,6
United States Representative,4,Totals,Democrat,county,Cerro Gordo,1339
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Chickasaw,399
United States Representative,4,Scattering,Democrat,county,Chickasaw,1
United States Representative,4,Totals,Democrat,county,Chickasaw,400
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Dallas,1447
United States Representative,4,Scattering,Democrat,county,Dallas,5
United States Representative,4,Totals,Democrat,county,Dallas,1452
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Emmet,239
United States Representative,4,Scattering,Democrat,county,Emmet,0
United States Representative,4,Totals,Democrat,county,Emmet,239
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Floyd,370
United States Representative,4,Scattering,Democrat,county,Floyd,4
United States Representative,4,Totals,Democrat,county,Floyd,374
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Franklin,286
United States Representative,4,Scattering,Democrat,county,Franklin,0
United States Representative,4,Totals,Democrat,county,Franklin,286
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Greene,356
United States Representative,4,Scattering,Democrat,county,Greene,0
United States Representative,4,Totals,Democrat,county,Greene,356
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Hamilton,441
United States Representative,4,Scattering,Democrat,county,Hamilton,2
United States Representative,4,Totals,Democrat,county,Hamilton,443
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Hancock,251
United States Representative,4,Scattering,Democrat,county,Hancock,0
United States Representative,4,Totals,Democrat,county,Hancock,251
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Hardin,486
United States Representative,4,Scattering,Democrat,county,Hardin,3
United States Representative,4,Totals,Democrat,county,Hardin,489
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Howard,314
United States Representative,4,Scattering,Democrat,county,Howard,0
United States Representative,4,Totals,Democrat,county,Howard,314
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Humboldt,270
United States Representative,4,Scattering,Democrat,county,Humboldt,2
United States Representative,4,Totals,Democrat,county,Humboldt,272
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Kossuth,824
United States Representative,4,Scattering,Democrat,county,Kossuth,1
United States Representative,4,Totals,Democrat,county,Kossuth,825
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Madison,855
United States Representative,4,Scattering,Democrat,county,Madison,4
United States Representative,4,Totals,Democrat,county,Madison,859
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Marshall,1354
United States Representative,4,Scattering,Democrat,county,Marshall,9
United States Representative,4,Totals,Democrat,county,Marshall,1363
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Mitchell,236
United States Representative,4,Scattering,Democrat,county,Mitchell,1
United States Representative,4,Totals,Democrat,county,Mitchell,237
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Palo Alto,519
United States Representative,4,Scattering,Democrat,county,Palo Alto,0
United States Representative,4,Totals,Democrat,county,Palo Alto,519
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Pocahontas,184
United States Representative,4,Scattering,Democrat,county,Pocahontas,0
United States Representative,4,Totals,Democrat,county,Pocahontas,184
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Story,3801
United States Representative,4,Scattering,Democrat,county,Story,11
United States Representative,4,Totals,Democrat,county,Story,3812
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Warren,1776
United States Representative,4,Scattering,Democrat,county,Warren,6
United States Representative,4,Totals,Democrat,county,Warren,1782
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Webster,1865
United States Representative,4,Scattering,Democrat,county,Webster,8
United States Representative,4,Totals,Democrat,county,Webster,1873
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Winnebago,281
United States Representative,4,Scattering,Democrat,county,Winnebago,1
United States Representative,4,Totals,Democrat,county,Winnebago,282
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Winneshiek,682
United States Representative,4,Scattering,Democrat,county,Winneshiek,4
United States Representative,4,Totals,Democrat,county,Winneshiek,686
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Worth,204
United States Representative,4,Scattering,Democrat,county,Worth,0
United States Representative,4,Totals,Democrat,county,Worth,204
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Wright,286
United States Representative,4,Scattering,Democrat,county,Wright,1
United States Representative,4,Totals,Democrat,county,Wright,287
United States Representative,4,SELDEN E. SPENCER,Democrat,county,Total,20597
United States Representative,4,Scattering,Democrat,county,Total,77
United States Representative,4,Totals,Democrat,county,Total,20674
United States Representative,4,TOM LATHAM,Republican,county,Allamakee,337
United States Representative,4,Scattering,Republican,county,Allamakee,4
United States Representative,4,Totals,Republican,county,Allamakee,341
United States Representative,4,TOM LATHAM,Republican,county,Boone,300
United States Representative,4,Scattering,Republican,county,Boone,0
United States Representative,4,Totals,Republican,county,Boone,300
United States Representative,4,TOM LATHAM,Republican,county,Calhoun,375
United States Representative,4,Scattering,Republican,county,Calhoun,2
United States Representative,4,Totals,Republican,county,Calhoun,377
United States Representative,4,TOM LATHAM,Republican,county,Cerro Gordo,848
United States Representative,4,Scattering,Republican,county,Cerro Gordo,0
United States Representative,4,Totals,Republican,county,Cerro Gordo,848
United States Representative,4,TOM LATHAM,Republican,county,Chickasaw,251
United States Representative,4,Scattering,Republican,county,Chickasaw,1
United States Representative,4,Totals,Republican,county,Chickasaw,252
United States Representative,4,TOM LATHAM,Republican,county,Dallas,817
United States Representative,4,Scattering,Republican,county,Dallas,3
United States Representative,4,Totals,Republican,county,Dallas,820
United States Representative,4,TOM LATHAM,Republican,county,Emmet,156
United States Representative,4,Scattering,Republican,county,Emmet,0
United States Representative,4,Totals,Republican,county,Emmet,156
United States Representative,4,TOM LATHAM,Republican,county,Floyd,216
United States Representative,4,Scattering,Republican,county,Floyd,0
United States Representative,4,Totals,Republican,county,Floyd,216
United States Representative,4,TOM LATHAM,Republican,county,Franklin,1099
United States Representative,4,Scattering,Republican,county,Franklin,4
United States Representative,4,Totals,Republican,county,Franklin,1103
United States Representative,4,TOM LATHAM,Republican,county,Greene,230
United States Representative,4,Scattering,Republican,county,Greene,0
United States Representative,4,Totals,Republican,county,Greene,230
United States Representative,4,TOM LATHAM,Republican,county,Hamilton,298
United States Representative,4,Scattering,Republican,county,Hamilton,0
United States Representative,4,Totals,Republican,county,Hamilton,298
United States Representative,4,TOM LATHAM,Republican,county,Hancock,686
United States Representative,4,Scattering,Republican,county,Hancock,5
United States Representative,4,Totals,Republican,county,Hancock,691
United States Representative,4,TOM LATHAM,Republican,county,Hardin,401
United States Representative,4,Scattering,Republican,county,Hardin,0
United States Representative,4,Totals,Republican,county,Hardin,401
United States Representative,4,TOM LATHAM,Republican,county,Howard,162
United States Representative,4,Scattering,Republican,county,Howard,1
United States Representative,4,Totals,Republican,county,Howard,163
United States Representative,4,TOM LATHAM,Republican,county,Humboldt,497
United States Representative,4,Scattering,Republican,county,Humboldt,0
United States Representative,4,Totals,Republican,county,Humboldt,497
United States Representative,4,TOM LATHAM,Republican,county,Kossuth,285
United States Representative,4,Scattering,Republican,county,Kossuth,2
United States Representative,4,Totals,Republican,county,Kossuth,287
United States Representative,4,TOM LATHAM,Republican,county,Madison,453
United States Representative,4,Scattering,Republican,county,Madison,1
United States Representative,4,Totals,Republican,county,Madison,454
United States Representative,4,TOM LATHAM,Republican,county,Marshall,1089
United States Representative,4,Scattering,Republican,county,Marshall,5
United States Representative,4,Totals,Republican,county,Marshall,1094
United States Representative,4,TOM LATHAM,Republican,county,Mitchell,362
United States Representative,4,Scattering,Republican,county,Mitchell,0
United States Representative,4,Totals,Republican,county,Mitchell,362
United States Representative,4,TOM LATHAM,Republican,county,Palo Alto,225
United States Representative,4,Scattering,Republican,county,Palo Alto,0
United States Representative,4,Totals,Republican,county,Palo Alto,225
United States Representative,4,TOM LATHAM,Republican,county,Pocahontas,177
United States Representative,4,Scattering,Republican,county,Pocahontas,0
United States Representative,4,Totals,Republican,county,Pocahontas,177
United States Representative,4,TOM LATHAM,Republican,county,Story,968
United States Representative,4,Scattering,Republican,county,Story,3
United States Representative,4,Totals,Republican,county,Story,971
United States Representative,4,TOM LATHAM,Republican,county,Warren,1166
United States Representative,4,Scattering,Republican,county,Warren,2
United States Representative,4,Totals,Republican,county,Warren,1168
United States Representative,4,TOM LATHAM,Republican,county,Webster,1191
United States Representative,4,Scattering,Republican,county,Webster,9
United States Representative,4,Totals,Republican,county,Webster,1200
United States Representative,4,TOM LATHAM,Republican,county,Winnebago,332
United States Representative,4,Scattering,Republican,county,Winnebago,0
United States Representative,4,Totals,Republican,county,Winnebago,332
